Format Version,1.23,Take Name,ar_s9_t5,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2022-07-29 11.59.20.625 AM,Total Frames in Take,4542,Total Exported Frames,4542,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
13,0.130000,0.358900,0.174872,-0.016776,0.433643,0.173424,-0.019972,0.362387,0.255029,-0.016428,0.437105,0.249964,-0.017756
14,0.140000,0.358919,0.174857,-0.016779,0.433643,0.173407,-0.019983,0.362384,0.255037,-0.016414,0.437117,0.249968,-0.017744
15,0.150000,0.358902,0.174869,-0.016769,0.433656,0.173402,-0.019985,0.362412,0.255011,-0.016426,0.437109,0.249978,-0.017739
16,0.160000,0.358892,0.174878,-0.016781,0.433656,0.173420,-0.019978,0.362374,0.255018,-0.016430,0.437110,0.249968,-0.017752
17,0.170000,0.358913,0.174872,-0.016778,0.433651,0.173426,-0.019969,0.362373,0.255035,-0.016418,0.437112,0.249956,-0.017749
18,0.180000,0.358919,0.174871,-0.016775,0.433657,0.173415,-0.019983,0.362414,0.255001,-0.016419,0.437117,0.249981,-0.017744
19,0.190000,0.358914,0.174889,-0.016773,0.433661,0.173418,-0.019990,0.362405,0.255009,-0.016423,0.437112,0.249971,-0.017743
20,0.200000,0.358912,0.174857,-0.016787,0.433659,0.173432,-0.019966,0.362394,0.255015,-0.016430,0.437122,0.249959,-0.017753
21,0.210000,0.358900,0.174878,-0.016773,0.433661,0.173423,-0.019971,0.362414,0.254999,-0.016424,0.437117,0.249969,-0.017744
22,0.220000,0.358913,0.174852,-0.016780,0.433655,0.173403,-0.019971,0.362424,0.255008,-0.016423,0.437111,0.249970,-0.017740
23,0.230000,0.358903,0.174878,-0.016779,0.433643,0.173431,-0.019971,0.362374,0.255029,-0.016434,0.437121,0.249961,-0.017756
24,0.240000,0.358905,0.174876,-0.016782,0.433652,0.173427,-0.019971,0.362370,0.255051,-0.016415,0.437115,0.249969,-0.017746
25,0.250000,0.358917,0.174863,-0.016781,0.433658,0.173409,-0.019975,0.362415,0.255004,-0.016422,0.437113,0.249975,-0.017739
26,0.260000,0.358898,0.174870,-0.016784,0.433651,0.173421,-0.019973,0.362390,0.254991,-0.016445,0.437115,0.249963,-0.017753
27,0.270000,0.358902,0.174871,-0.016783,0.433653,0.173420,-0.019989,0.362379,0.255007,-0.016429,0.437101,0.249987,-0.017756
28,0.280000,0.358910,0.174867,-0.016784,0.433650,0.173392,-0.019992,0.362414,0.254983,-0.016433,0.437109,0.249980,-0.017741
29,0.290000,0.358920,0.174861,-0.016785,0.433657,0.173403,-0.019980,0.362410,0.255010,-0.016423,0.437113,0.249968,-0.017744
30,0.300000,0.358885,0.174887,-0.016779,0.433639,0.173442,-0.019977,0.362404,0.254995,-0.016433,0.437112,0.249958,-0.017749
31,0.310000,0.358916,0.174859,-0.016782,0.433641,0.173409,-0.019974,0.362379,0.255043,-0.016406,0.437111,0.249975,-0.017737
32,0.320000,0.358913,0.174862,-0.016785,0.433649,0.173414,-0.019981,0.362397,0.255031,-0.016413,0.437113,0.249965,-0.017746
33,0.330000,0.358893,0.174886,-0.016788,0.433646,0.173428,-0.019966,0.362373,0.255030,-0.016434,0.437107,0.249963,-0.017757
34,0.340000,0.358892,0.174863,-0.016782,0.433646,0.173404,-0.019975,0.362380,0.255024,-0.016417,0.437108,0.249973,-0.017750
35,0.350000,0.358917,0.174864,-0.016783,0.433640,0.173412,-0.019977,0.362377,0.255055,-0.016403,0.437108,0.249973,-0.017736
36,0.360000,0.358895,0.174868,-0.016781,0.433648,0.173413,-0.019971,0.362374,0.255041,-0.016418,0.437117,0.249977,-0.017747
37,0.370000,0.358910,0.174885,-0.016788,0.433644,0.173424,-0.019973,0.362379,0.255029,-0.016432,0.437113,0.249980,-0.017751
38,0.380000,0.358898,0.174884,-0.016771,0.433646,0.173419,-0.019977,0.362409,0.254996,-0.016421,0.437105,0.249994,-0.017740
39,0.390000,0.358917,0.174862,-0.016776,0.433650,0.173402,-0.019973,0.362385,0.255035,-0.016416,0.437111,0.249986,-0.017741
40,0.400000,0.358910,0.174889,-0.016777,0.433648,0.173416,-0.019970,0.362380,0.255010,-0.016422,0.437104,0.249971,-0.017750
41,0.410000,0.358913,0.174856,-0.016775,0.433655,0.173413,-0.019974,0.362394,0.255035,-0.016415,0.437117,0.249969,-0.017739
42,0.420000,0.358907,0.174858,-0.016782,0.433647,0.173421,-0.019980,0.362386,0.255036,-0.016408,0.437111,0.249979,-0.017741
43,0.430000,0.358896,0.174882,-0.016784,0.433648,0.173439,-0.019970,0.362369,0.255026,-0.016429,0.437115,0.249968,-0.017747
44,0.440000,0.358909,0.174860,-0.016787,0.433655,0.173418,-0.019978,0.362412,0.255003,-0.016434,0.437110,0.249976,-0.017747
45,0.450000,0.358905,0.174876,-0.016765,0.433646,0.173401,-0.019975,0.362384,0.255021,-0.016420,0.437107,0.249974,-0.017740
46,0.460000,0.358909,0.174862,-0.016779,0.433646,0.173420,-0.019973,0.362390,0.255010,-0.016430,0.437106,0.249967,-0.017754
47,0.470000,0.358899,0.174875,-0.016776,0.433644,0.173417,-0.019975,0.362380,0.255018,-0.016426,0.437110,0.249962,-0.017753
48,0.480000,0.358912,0.174871,-0.016773,0.433657,0.173419,-0.019972,0.362413,0.255011,-0.016418,0.437109,0.249973,-0.017740
49,0.490000,0.358912,0.174859,-0.016785,0.433655,0.173420,-0.019972,0.362417,0.254997,-0.016423,0.437107,0.249973,-0.017739
50,0.500000,0.358911,0.174867,-0.016784,0.433652,0.173427,-0.019974,0.362380,0.255011,-0.016432,0.437106,0.249970,-0.017757
51,0.510000,0.358905,0.174876,-0.016774,0.433652,0.173398,-0.019980,0.362381,0.255036,-0.016412,0.437114,0.249979,-0.017744
52,0.520000,0.358903,0.174880,-0.016781,0.433647,0.173397,-0.019987,0.362395,0.255021,-0.016417,0.437111,0.249963,-0.017744
53,0.530000,0.358912,0.174865,-0.016787,0.433646,0.173419,-0.019974,0.362374,0.255011,-0.016429,0.437105,0.249958,-0.017753
54,0.540000,0.358922,0.174861,-0.016786,0.433652,0.173417,-0.019972,0.362422,0.254979,-0.016437,0.437116,0.249960,-0.017742
55,0.550000,0.358915,0.174862,-0.016772,0.433653,0.173409,-0.019976,0.362412,0.254999,-0.016418,0.437120,0.249973,-0.017740
56,0.560000,0.358915,0.174856,-0.016783,0.433650,0.173419,-0.019975,0.362378,0.255022,-0.016419,0.437108,0.249955,-0.017745
57,0.570000,0.358902,0.174878,-0.016778,0.433643,0.173405,-0.019979,0.362412,0.254992,-0.016438,0.437110,0.249957,-0.017752
58,0.580000,0.358914,0.174876,-0.016777,0.433650,0.173398,-0.019985,0.362376,0.255040,-0.016410,0.437112,0.249974,-0.017739
59,0.590000,0.358903,0.174873,-0.016773,0.433652,0.173397,-0.019973,0.362381,0.255053,-0.016414,0.437116,0.249975,-0.017744
60,0.600000,0.358896,0.174876,-0.016779,0.433644,0.173434,-0.019969,0.362377,0.255035,-0.016421,0.437117,0.249962,-0.017749
61,0.610000,0.358897,0.174863,-0.016781,0.433656,0.173414,-0.019975,0.362374,0.255042,-0.016412,0.437111,0.249980,-0.017743
62,0.620000,0.358917,0.174874,-0.016781,0.433658,0.173408,-0.019980,0.362384,0.255050,-0.016414,0.437110,0.249970,-0.017745
63,0.630000,0.358908,0.174862,-0.016791,0.433650,0.173426,-0.019975,0.362394,0.255003,-0.016429,0.437111,0.249957,-0.017746
64,0.640000,0.358899,0.174882,-0.016772,0.433650,0.173419,-0.019972,0.362379,0.255027,-0.016422,0.437116,0.249961,-0.017743
65,0.650000,0.358909,0.174864,-0.016780,0.433656,0.173409,-0.019977,0.362387,0.255045,-0.016406,0.437109,0.249973,-0.017738
66,0.660000,0.358887,0.174877,-0.016775,0.433646,0.173415,-0.019972,0.362382,0.255011,-0.016429,0.437109,0.249965,-0.017749
67,0.670000,0.358889,0.174889,-0.016777,0.433638,0.173414,-0.019967,0.362382,0.255018,-0.016421,0.437103,0.249966,-0.017752
68,0.680000,0.358910,0.174869,-0.016785,0.433649,0.173400,-0.019977,0.362415,0.255006,-0.016422,0.437112,0.249973,-0.017748
69,0.690000,0.358915,0.174863,-0.016785,0.433652,0.173427,-0.019974,0.362385,0.255028,-0.016408,0.437114,0.249977,-0.017743
70,0.700000,0.358898,0.174878,-0.016785,0.433650,0.173420,-0.019979,0.362365,0.255028,-0.016426,0.437112,0.249954,-0.017749
71,0.710000,0.358905,0.174861,-0.016775,0.433652,0.173423,-0.019973,0.362414,0.255001,-0.016420,0.437113,0.249978,-0.017740
72,0.720000,0.358900,0.174866,-0.016771,0.433653,0.173400,-0.019974,0.362398,0.255033,-0.016413,0.437117,0.249988,-0.017742
73,0.730000,0.358890,0.174867,-0.016781,0.433642,0.173432,-0.019973,0.362374,0.255018,-0.016428,0.437108,0.249966,-0.017754
74,0.740000,0.358905,0.174868,-0.016792,0.433658,0.173414,-0.019974,0.362412,0.254998,-0.016428,0.437109,0.249986,-0.017751
75,0.750000,0.358912,0.174863,-0.016782,0.433645,0.173420,-0.019968,0.362408,0.255007,-0.016423,0.437112,0.249977,-0.017737
76,0.760000,0.358895,0.174882,-0.016776,0.433650,0.173421,-0.019966,0.362404,0.254977,-0.016437,0.437107,0.249973,-0.017750
77,0.770000,0.358904,0.174869,-0.016778,0.433651,0.173424,-0.019965,0.362381,0.255024,-0.016425,0.437112,0.249969,-0.017744
78,0.780000,0.358896,0.174874,-0.016777,0.433651,0.173410,-0.019972,0.362415,0.254987,-0.016424,0.437110,0.249965,-0.017742
79,0.790000,0.358907,0.174868,-0.016782,0.433651,0.173403,-0.019981,0.362405,0.255009,-0.016427,0.437112,0.249975,-0.017735
80,0.800000,0.358902,0.174878,-0.016776,0.433650,0.173415,-0.019977,0.362363,0.255022,-0.016432,0.437109,0.249959,-0.017753
81,0.810000,0.358915,0.174869,-0.016780,0.433649,0.173397,-0.019983,0.362411,0.255001,-0.016429,0.437112,0.249965,-0.017745
82,0.820000,0.358909,0.174853,-0.016777,0.433654,0.173418,-0.019967,0.362386,0.255026,-0.016415,0.437109,0.249976,-0.017747
83,0.830000,0.358894,0.174867,-0.016779,0.433644,0.173416,-0.019969,0.362377,0.255028,-0.016430,0.437104,0.249977,-0.017758
84,0.840000,0.358898,0.174871,-0.016777,0.433644,0.173395,-0.019973,0.362406,0.254994,-0.016425,0.437107,0.249969,-0.017754
85,0.850000,0.358909,0.174853,-0.016782,0.433656,0.173407,-0.019979,0.362417,0.255003,-0.016425,0.437113,0.249982,-0.017744
86,0.860000,0.358906,0.174876,-0.016773,0.433647,0.173416,-0.019973,0.362382,0.255022,-0.016428,0.437104,0.249965,-0.017756
87,0.870000,0.358901,0.174858,-0.016786,0.433647,0.173427,-0.019968,0.362379,0.255020,-0.016424,0.437111,0.249957,-0.017750
88,0.880000,0.358924,0.174870,-0.016780,0.433648,0.173410,-0.019979,0.362422,0.254982,-0.016428,0.437113,0.249976,-0.017740
89,0.890000,0.358917,0.174864,-0.016780,0.433650,0.173410,-0.019973,0.362415,0.254996,-0.016423,0.437106,0.249972,-0.017743
90,0.900000,0.358896,0.174869,-0.016790,0.433647,0.173417,-0.019968,0.362384,0.255038,-0.016417,0.437111,0.249959,-0.017753
91,0.910000,0.358909,0.174866,-0.016776,0.433655,0.173430,-0.019979,0.362393,0.255023,-0.016414,0.437116,0.249965,-0.017739
92,0.920000,0.358914,0.174873,-0.016775,0.433650,0.173409,-0.019977,0.362412,0.255000,-0.016417,0.437116,0.249982,-0.017737
93,0.930000,0.358903,0.174867,-0.016784,0.433648,0.173433,-0.019969,0.362385,0.255013,-0.016418,0.437111,0.249959,-0.017753
94,0.940000,0.358917,0.174872,-0.016782,0.433652,0.173421,-0.019978,0.362410,0.254994,-0.016430,0.437116,0.249964,-0.017753
95,0.950000,0.358915,0.174863,-0.016778,0.433659,0.173419,-0.019973,0.362390,0.255031,-0.016417,0.437114,0.249957,-0.017741
96,0.960000,0.358898,0.174881,-0.016778,0.433654,0.173416,-0.019974,0.362382,0.255020,-0.016419,0.437114,0.249959,-0.017751
97,0.970000,0.358897,0.174872,-0.016777,0.433643,0.173442,-0.019967,0.362373,0.255037,-0.016416,0.437111,0.249964,-0.017746
98,0.980000,0.358908,0.174886,-0.016774,0.433644,0.173409,-0.019975,0.362392,0.255024,-0.016408,0.437106,0.249979,-0.017743
99,0.990000,0.358922,0.174875,-0.016786,0.433654,0.173404,-0.019979,0.362392,0.255031,-0.016412,0.437116,0.249975,-0.017738
100,1.000000,0.358916,0.174879,-0.016780,0.433644,0.173427,-0.019960,0.362378,0.255032,-0.016424,0.437110,0.249962,-0.017756
101,1.010000,0.358900,0.174858,-0.016772,0.433649,0.173413,-0.019974,0.362383,0.255049,-0.016416,0.437109,0.249973,-0.017745
102,1.020000,0.358903,0.174871,-0.016777,0.433644,0.173396,-0.019974,0.362390,0.255032,-0.016414,0.437110,0.249984,-0.017741
103,1.030000,0.358900,0.174873,-0.016789,0.433651,0.173413,-0.019977,0.362384,0.255001,-0.016435,0.437113,0.249963,-0.017753
104,1.040000,0.358914,0.174864,-0.016782,0.433649,0.173401,-0.019973,0.362377,0.255014,-0.016422,0.437097,0.249992,-0.017748
105,1.050000,0.358909,0.174869,-0.016779,0.433646,0.173419,-0.019975,0.362380,0.255041,-0.016412,0.437116,0.249976,-0.017741
106,1.060000,0.358901,0.174872,-0.016783,0.433648,0.173424,-0.019976,0.362404,0.254988,-0.016440,0.437112,0.249970,-0.017754
107,1.070000,0.358903,0.174869,-0.016790,0.433642,0.173433,-0.019972,0.362408,0.254985,-0.016430,0.437119,0.249963,-0.017747
108,1.080000,0.358915,0.174868,-0.016777,0.433646,0.173410,-0.019973,0.362388,0.255032,-0.016416,0.437107,0.249984,-0.017743
109,1.090000,0.358919,0.174870,-0.016784,0.433646,0.173415,-0.019976,0.362383,0.255038,-0.016407,0.437113,0.249973,-0.017739
110,1.100000,0.358907,0.174887,-0.016786,0.433653,0.173429,-0.019978,0.362385,0.255002,-0.016428,0.437106,0.249977,-0.017749
111,1.110000,0.358915,0.174860,-0.016784,0.433657,0.173434,-0.019977,0.362423,0.255010,-0.016424,0.437111,0.249974,-0.017745
112,1.120000,0.358897,0.174885,-0.016772,0.433651,0.173411,-0.019976,0.362404,0.255004,-0.016424,0.437118,0.249967,-0.017743
113,1.130000,0.358896,0.174885,-0.016782,0.433645,0.173427,-0.019977,0.362398,0.255002,-0.016433,0.437107,0.249967,-0.017754
114,1.140000,0.358915,0.174855,-0.016780,0.433645,0.173416,-0.019968,0.362383,0.255027,-0.016418,0.437121,0.249960,-0.017743
115,1.150000,0.358915,0.174866,-0.016777,0.433657,0.173415,-0.019976,0.362410,0.254989,-0.016427,0.437114,0.249969,-0.017740
116,1.160000,0.358910,0.174855,-0.016787,0.433645,0.173422,-0.019974,0.362377,0.255029,-0.016421,0.437113,0.249967,-0.017752
117,1.170000,0.358901,0.174885,-0.016787,0.433641,0.173439,-0.019974,0.362376,0.255021,-0.016435,0.437106,0.249955,-0.017750
118,1.180000,0.358943,0.174838,-0.016781,0.433637,0.173424,-0.019980,0.362405,0.255001,-0.016419,0.437109,0.249969,-0.017736
119,1.190000,0.358899,0.174873,-0.016776,0.433647,0.173405,-0.019973,0.362391,0.255033,-0.016417,0.437111,0.249980,-0.017742
120,1.200000,0.358898,0.174878,-0.016790,0.433648,0.173420,-0.019976,0.362366,0.255018,-0.016429,0.437107,0.249956,-0.017756
121,1.210000,0.358904,0.174877,-0.016782,0.433655,0.173408,-0.019973,0.362406,0.255000,-0.016424,0.437108,0.249976,-0.017743
122,1.220000,0.358910,0.174862,-0.016779,0.433651,0.173403,-0.019977,0.362383,0.255024,-0.016414,0.437114,0.249962,-0.017737
123,1.230000,0.358890,0.174875,-0.016775,0.433639,0.173437,-0.019967,0.362372,0.255029,-0.016424,0.437110,0.249964,-0.017750
124,1.240000,0.358907,0.174870,-0.016784,0.433646,0.173417,-0.019980,0.362383,0.255012,-0.016419,0.437105,0.249973,-0.017748
125,1.250000,0.358910,0.174862,-0.016776,0.433658,0.173408,-0.019977,0.362410,0.255005,-0.016417,0.437100,0.249988,-0.017731
126,1.260000,0.358907,0.174865,-0.016784,0.433642,0.173420,-0.019975,0.362386,0.255025,-0.016425,0.437107,0.249955,-0.017753
127,1.270000,0.358887,0.174873,-0.016779,0.433652,0.173433,-0.019975,0.362381,0.254998,-0.016433,0.437105,0.249961,-0.017752
128,1.280000,0.358903,0.174877,-0.016775,0.433646,0.173416,-0.019976,0.362392,0.255028,-0.016407,0.437114,0.249964,-0.017736
129,1.290000,0.358905,0.174879,-0.016775,0.433644,0.173400,-0.019984,0.362390,0.255026,-0.016412,0.437119,0.249981,-0.017742
130,1.300000,0.358896,0.174883,-0.016776,0.433648,0.173431,-0.019975,0.362363,0.255024,-0.016427,0.437113,0.249962,-0.017756
131,1.310000,0.358904,0.174875,-0.016772,0.433647,0.173418,-0.019973,0.362425,0.254993,-0.016430,0.437110,0.249973,-0.017741
132,1.320000,0.358911,0.174868,-0.016780,0.433661,0.173406,-0.019984,0.362387,0.255042,-0.016411,0.437106,0.249979,-0.017739
133,1.330000,0.358909,0.174879,-0.016775,0.433649,0.173434,-0.019969,0.362383,0.254995,-0.016428,0.437111,0.249958,-0.017756
134,1.340000,0.358903,0.174857,-0.016785,0.433634,0.173408,-0.019980,0.362386,0.255003,-0.016433,0.437112,0.249967,-0.017748
135,1.350000,0.358913,0.174859,-0.016782,0.433643,0.173414,-0.019976,0.362407,0.254999,-0.016420,0.437108,0.249981,-0.017735
136,1.360000,0.358897,0.174886,-0.016779,0.433644,0.173429,-0.019965,0.362372,0.255027,-0.016425,0.437113,0.249972,-0.017746
137,1.370000,0.358900,0.174889,-0.016777,0.433645,0.173428,-0.019966,0.362381,0.255032,-0.016429,0.437105,0.249963,-0.017753
138,1.380000,0.358915,0.174859,-0.016783,0.433642,0.173427,-0.019978,0.362413,0.255008,-0.016422,0.437115,0.249981,-0.017739
139,1.390000,0.358908,0.174883,-0.016775,0.433647,0.173419,-0.019973,0.362414,0.255000,-0.016427,0.437111,0.249972,-0.017741
140,1.400000,0.358894,0.174862,-0.016787,0.433649,0.173430,-0.019970,0.362379,0.255015,-0.016435,0.437096,0.249981,-0.017747
141,1.410000,0.358918,0.174870,-0.016779,0.433649,0.173415,-0.019978,0.362400,0.255027,-0.016413,0.437116,0.249982,-0.017742
142,1.420000,0.358920,0.174885,-0.016773,0.433651,0.173412,-0.019981,0.362419,0.255002,-0.016426,0.437111,0.249969,-0.017743
143,1.430000,0.358901,0.174875,-0.016786,0.433653,0.173413,-0.019967,0.362383,0.255030,-0.016433,0.437117,0.249945,-0.017756
144,1.440000,0.358925,0.174867,-0.016788,0.433654,0.173403,-0.019966,0.362416,0.254995,-0.016440,0.437119,0.249966,-0.017751
145,1.450000,0.358911,0.174857,-0.016782,0.433653,0.173402,-0.019979,0.362397,0.255025,-0.016413,0.437113,0.249978,-0.017742
146,1.460000,0.358904,0.174862,-0.016789,0.433652,0.173414,-0.019970,0.362407,0.254988,-0.016434,0.437109,0.249957,-0.017754
147,1.470000,0.358913,0.174849,-0.016789,0.433644,0.173421,-0.019969,0.362375,0.255021,-0.016414,0.437115,0.249955,-0.017753
148,1.480000,0.358915,0.174863,-0.016773,0.433653,0.173399,-0.019978,0.362418,0.255004,-0.016428,0.437115,0.249980,-0.017749
149,1.490000,0.358905,0.174883,-0.016770,0.433650,0.173426,-0.019974,0.362378,0.255044,-0.016410,0.437111,0.249971,-0.017732
150,1.500000,0.358902,0.174889,-0.016774,0.433641,0.173420,-0.019974,0.362366,0.255027,-0.016431,0.437106,0.249965,-0.017751
151,1.510000,0.358904,0.174873,-0.016780,0.433648,0.173412,-0.019974,0.362376,0.255048,-0.016413,0.437116,0.249975,-0.017743
152,1.520000,0.358918,0.174873,-0.016775,0.433649,0.173422,-0.019978,0.362384,0.255046,-0.016411,0.437111,0.249981,-0.017746
153,1.530000,0.358899,0.174876,-0.016786,0.433644,0.173436,-0.019971,0.362373,0.255020,-0.016423,0.437108,0.249964,-0.017755
154,1.540000,0.358910,0.174873,-0.016781,0.433650,0.173422,-0.019969,0.362380,0.255035,-0.016421,0.437116,0.249976,-0.017748
155,1.550000,0.358917,0.174870,-0.016783,0.433648,0.173413,-0.019979,0.362384,0.255034,-0.016415,0.437110,0.249974,-0.017746
156,1.560000,0.358909,0.174886,-0.016780,0.433641,0.173429,-0.019973,0.362374,0.255048,-0.016424,0.437115,0.249964,-0.017749
157,1.570000,0.358914,0.174856,-0.016789,0.433652,0.173425,-0.019977,0.362383,0.255019,-0.016422,0.437109,0.249962,-0.017753
158,1.580000,0.358913,0.174868,-0.016785,0.433655,0.173412,-0.019980,0.362404,0.255016,-0.016422,0.437116,0.249971,-0.017739
159,1.590000,0.358923,0.174871,-0.016779,0.433658,0.173417,-0.019971,0.362417,0.255011,-0.016417,0.437109,0.249976,-0.017740
160,1.600000,0.358915,0.174849,-0.016781,0.433651,0.173416,-0.019975,0.362388,0.254999,-0.016434,0.437108,0.249962,-0.017760
161,1.610000,0.358911,0.174862,-0.016779,0.433656,0.173394,-0.019981,0.362393,0.255020,-0.016412,0.437108,0.249976,-0.017747
162,1.620000,0.358923,0.174858,-0.016785,0.433656,0.173400,-0.019977,0.362416,0.254993,-0.016426,0.437108,0.249978,-0.017743
163,1.630000,0.358898,0.174879,-0.016781,0.433641,0.173411,-0.019981,0.362381,0.255012,-0.016429,0.437115,0.249955,-0.017755
164,1.640000,0.358900,0.174862,-0.016780,0.433651,0.173415,-0.019978,0.362384,0.255031,-0.016421,0.437107,0.249960,-0.017752
165,1.650000,0.358914,0.174863,-0.016777,0.433656,0.173418,-0.019980,0.362386,0.255043,-0.016421,0.437109,0.249978,-0.017744
166,1.660000,0.358903,0.174887,-0.016776,0.433647,0.173413,-0.019981,0.362376,0.255028,-0.016431,0.437104,0.249959,-0.017754
167,1.670000,0.358908,0.174861,-0.016787,0.433641,0.173431,-0.019977,0.362365,0.255046,-0.016428,0.437097,0.249995,-0.017748
168,1.680000,0.358905,0.174866,-0.016787,0.433648,0.173410,-0.019980,0.362420,0.254994,-0.016422,0.437113,0.249974,-0.017741
169,1.690000,0.358915,0.174868,-0.016784,0.433650,0.173412,-0.019978,0.362385,0.255016,-0.016421,0.437111,0.249968,-0.017746
170,1.700000,0.358903,0.174879,-0.016791,0.433644,0.173420,-0.019974,0.362374,0.255026,-0.016419,0.437101,0.249988,-0.017754
171,1.710000,0.358895,0.174879,-0.016777,0.433656,0.173389,-0.019978,0.362373,0.255038,-0.016410,0.437109,0.249985,-0.017742
172,1.720000,0.358898,0.174879,-0.016774,0.433648,0.173411,-0.019973,0.362415,0.255008,-0.016423,0.437116,0.249956,-0.017744
173,1.730000,0.358895,0.174896,-0.016776,0.433643,0.173431,-0.019980,0.362390,0.254996,-0.016431,0.437108,0.249972,-0.017747
174,1.740000,0.358900,0.174866,-0.016787,0.433655,0.173433,-0.019977,0.362391,0.255037,-0.016424,0.437104,0.249964,-0.017745
175,1.750000,0.358906,0.174857,-0.016782,0.433643,0.173408,-0.019979,0.362410,0.254988,-0.016424,0.437109,0.249979,-0.017744
176,1.760000,0.358904,0.174887,-0.016779,0.433652,0.173434,-0.019976,0.362374,0.255027,-0.016422,0.437109,0.249962,-0.017749
177,1.770000,0.358899,0.174896,-0.016777,0.433653,0.173430,-0.019976,0.362387,0.255017,-0.016429,0.437117,0.249953,-0.017752
178,1.780000,0.358905,0.174865,-0.016778,0.433650,0.173414,-0.019978,0.362412,0.254992,-0.016429,0.437112,0.249964,-0.017738
179,1.790000,0.358900,0.174872,-0.016783,0.433648,0.173415,-0.019971,0.362377,0.255046,-0.016411,0.437114,0.249965,-0.017744
180,1.800000,0.358905,0.174872,-0.016791,0.433646,0.173417,-0.019975,0.362364,0.255041,-0.016425,0.437113,0.249954,-0.017756
181,1.810000,0.358911,0.174869,-0.016778,0.433656,0.173406,-0.019979,0.362419,0.255001,-0.016418,0.437111,0.249961,-0.017738
182,1.820000,0.358911,0.174865,-0.016777,0.433648,0.173412,-0.019976,0.362408,0.255011,-0.016425,0.437109,0.249975,-0.017737
183,1.830000,0.358900,0.174882,-0.016772,0.433648,0.173433,-0.019967,0.362382,0.255018,-0.016428,0.437097,0.249984,-0.017750
184,1.840000,0.358896,0.174881,-0.016784,0.433643,0.173412,-0.019986,0.362382,0.255022,-0.016424,0.437111,0.249968,-0.017743
