Format Version,1.23,Take Name,ar_s5_t1,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2022-07-22 12.48.09.749 PM,Total Frames in Take,3565,Total Exported Frames,3565,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,cart:org,cart:org,cart:org,cart:xvec,cart:xvec,cart:xvec,cart:zvec,cart:zvec,cart:zvec
,ID,"CFD431D7098F11ED20C8B848E857B3","CFD431D7098F11ED20C8B848E857B3","CFD431D7098F11ED20C8B848E857B3","CFD431D6098F11ED20C8B848E857B3","CFD431D6098F11ED20C8B848E857B3","CFD431D6098F11ED20C8B848E857B3","CFD431D5098F11ED20C8B848E857B3","CFD431D5098F11ED20C8B848E857B3","CFD431D5098F11ED20C8B848E857B3"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z
463,4.630000,-0.034592,0.149436,-0.003236,0.096523,0.150313,-0.015779,-0.013603,0.150131,0.075070
464,4.640000,-0.034578,0.149439,-0.003249,0.096525,0.150322,-0.015780,-0.013608,0.150145,0.075079
465,4.650000,-0.034589,0.149431,-0.003246,0.096532,0.150288,-0.015773,-0.013617,0.150136,0.075082
466,4.660000,-0.034599,0.149431,-0.003229,0.096521,0.150275,-0.015776,-0.013596,0.150123,0.075073
467,4.670000,-0.034611,0.149414,-0.003263,0.096513,0.150283,-0.015766,-0.013624,0.150105,0.075076
468,4.680000,-0.034591,0.149433,-0.003246,0.096511,0.150313,-0.015768,-0.013615,0.150094,0.075106
469,4.690000,-0.034597,0.149433,-0.003230,0.096533,0.150287,-0.015769,-0.013607,0.150117,0.075077
470,4.700000,-0.034600,0.149431,-0.003230,0.096514,0.150298,-0.015773,-0.013598,0.150121,0.075093
471,4.710000,-0.034564,0.149462,-0.003238,0.096521,0.150278,-0.015769,-0.013596,0.150128,0.075102
472,4.720000,-0.034597,0.149431,-0.003231,0.096528,0.150279,-0.015776,-0.013592,0.150122,0.075092
473,4.730000,-0.034565,0.149454,-0.003246,0.096506,0.150271,-0.015765,-0.013594,0.150119,0.075086
474,4.740000,-0.034570,0.149466,-0.003221,0.096535,0.150297,-0.015773,-0.013597,0.150148,0.075084
475,4.750000,-0.034591,0.149419,-0.003251,0.096517,0.150285,-0.015766,-0.013591,0.150139,0.075099
476,4.760000,-0.034591,0.149422,-0.003260,0.096520,0.150281,-0.015767,-0.013605,0.150115,0.075072
477,4.770000,-0.034584,0.149428,-0.003253,0.096515,0.150272,-0.015773,-0.013596,0.150104,0.075077
478,4.780000,-0.034588,0.149418,-0.003247,0.096533,0.150284,-0.015771,-0.013591,0.150149,0.075104
479,4.790000,-0.034586,0.149442,-0.003238,0.096517,0.150279,-0.015771,-0.013591,0.150117,0.075078
480,4.800000,-0.034593,0.149412,-0.003256,0.096530,0.150272,-0.015771,-0.013601,0.150115,0.075077
481,4.810000,-0.034567,0.149453,-0.003234,0.096527,0.150287,-0.015765,-0.013589,0.150127,0.075090
482,4.820000,-0.034565,0.149452,-0.003247,0.096526,0.150285,-0.015774,-0.013595,0.150120,0.075078
483,4.830000,-0.034595,0.149404,-0.003260,0.096515,0.150290,-0.015769,-0.013608,0.150140,0.075058
484,4.840000,-0.034580,0.149430,-0.003252,0.096528,0.150275,-0.015760,-0.013595,0.150120,0.075081
485,4.850000,-0.034599,0.149428,-0.003226,0.096510,0.150309,-0.015774,-0.013586,0.150130,0.075091
486,4.860000,-0.034597,0.149412,-0.003253,0.096523,0.150273,-0.015772,-0.013593,0.150114,0.075078
487,4.870000,-0.034597,0.149410,-0.003269,0.096509,0.150307,-0.015765,-0.013592,0.150112,0.075081
488,4.880000,-0.034589,0.149424,-0.003250,0.096509,0.150299,-0.015764,-0.013595,0.150125,0.075086
489,4.890000,-0.034591,0.149414,-0.003252,0.096518,0.150268,-0.015767,-0.013611,0.150111,0.075078
490,4.900000,-0.034591,0.149413,-0.003254,0.096523,0.150272,-0.015769,-0.013593,0.150123,0.075081
491,4.910000,-0.034568,0.149452,-0.003237,0.096530,0.150309,-0.015777,-0.013600,0.150129,0.075100
492,4.920000,-0.034595,0.149419,-0.003250,0.096519,0.150284,-0.015769,-0.013605,0.150114,0.075093
493,4.930000,-0.034585,0.149427,-0.003250,0.096504,0.150292,-0.015770,-0.013617,0.150100,0.075085
494,4.940000,-0.034593,0.149421,-0.003265,0.096518,0.150268,-0.015768,-0.013593,0.150134,0.075088
495,4.950000,-0.034588,0.149417,-0.003249,0.096522,0.150283,-0.015767,-0.013587,0.150131,0.075091
496,4.960000,-0.034593,0.149396,-0.003260,0.096511,0.150264,-0.015764,-0.013592,0.150120,0.075075
497,4.970000,-0.034584,0.149434,-0.003231,0.096515,0.150261,-0.015776,-0.013629,0.150102,0.075077
498,4.980000,-0.034558,0.149453,-0.003249,0.096518,0.150280,-0.015768,-0.013604,0.150125,0.075104
499,4.990000,-0.034559,0.149453,-0.003254,0.096523,0.150305,-0.015773,-0.013604,0.150113,0.075094
500,5.000000,-0.034592,0.149408,-0.003256,0.096522,0.150300,-0.015773,-0.013600,0.150122,0.075084
501,5.010000,-0.034587,0.149408,-0.003253,0.096527,0.150288,-0.015762,-0.013594,0.150118,0.075091
502,5.020000,-0.034591,0.149411,-0.003256,0.096518,0.150264,-0.015768,-0.013600,0.150123,0.075078
503,5.030000,-0.034570,0.149442,-0.003248,0.096512,0.150277,-0.015762,-0.013612,0.150078,0.075095
504,5.040000,-0.034560,0.149458,-0.003236,0.096512,0.150308,-0.015772,-0.013602,0.150139,0.075081
505,5.050000,-0.034583,0.149430,-0.003255,0.096518,0.150284,-0.015767,-0.013616,0.150093,0.075086
506,5.060000,-0.034591,0.149419,-0.003257,0.096507,0.150294,-0.015775,-0.013604,0.150130,0.075063
507,5.070000,-0.034580,0.149421,-0.003259,0.096514,0.150304,-0.015771,-0.013607,0.150140,0.075066
508,5.080000,-0.034564,0.149451,-0.003241,0.096517,0.150287,-0.015765,-0.013606,0.150146,0.075084
509,5.090000,-0.034578,0.149432,-0.003259,0.096515,0.150272,-0.015766,-0.013598,0.150103,0.075076
510,5.100000,-0.034581,0.149455,-0.003226,0.096510,0.150267,-0.015773,-0.013591,0.150115,0.075078
511,5.110000,-0.034561,0.149471,-0.003241,0.096520,0.150313,-0.015772,-0.013595,0.150133,0.075092
512,5.120000,-0.034592,0.149428,-0.003252,0.096515,0.150302,-0.015775,-0.013603,0.150110,0.075072
513,5.130000,-0.034578,0.149438,-0.003256,0.096516,0.150302,-0.015777,-0.013598,0.150121,0.075075
514,5.140000,-0.034596,0.149402,-0.003254,0.096532,0.150289,-0.015769,-0.013598,0.150124,0.075082
515,5.150000,-0.034562,0.149465,-0.003240,0.096537,0.150292,-0.015770,-0.013608,0.150145,0.075079
516,5.160000,-0.034604,0.149427,-0.003233,0.096522,0.150276,-0.015768,-0.013604,0.150137,0.075064
517,5.170000,-0.034592,0.149411,-0.003262,0.096518,0.150304,-0.015767,-0.013611,0.150127,0.075073
518,5.180000,-0.034584,0.149426,-0.003254,0.096537,0.150291,-0.015774,-0.013597,0.150129,0.075088
519,5.190000,-0.034587,0.149429,-0.003262,0.096507,0.150265,-0.015767,-0.013604,0.150132,0.075063
520,5.200000,-0.034607,0.149403,-0.003266,0.096509,0.150295,-0.015777,-0.013604,0.150098,0.075088
521,5.210000,-0.034579,0.149436,-0.003245,0.096512,0.150277,-0.015763,-0.013616,0.150093,0.075105
522,5.220000,-0.034580,0.149437,-0.003251,0.096526,0.150314,-0.015776,-0.013606,0.150120,0.075086
523,5.230000,-0.034598,0.149418,-0.003249,0.096515,0.150274,-0.015771,-0.013596,0.150124,0.075073
524,5.240000,-0.034592,0.149426,-0.003256,0.096536,0.150287,-0.015773,-0.013610,0.150108,0.075096
525,5.250000,-0.034559,0.149465,-0.003235,0.096511,0.150273,-0.015768,-0.013609,0.150116,0.075096
526,5.260000,-0.034592,0.149408,-0.003253,0.096520,0.150276,-0.015778,-0.013614,0.150118,0.075081
527,5.270000,-0.034576,0.149432,-0.003249,0.096520,0.150270,-0.015779,-0.013602,0.150106,0.075094
528,5.280000,-0.034589,0.149423,-0.003250,0.096519,0.150282,-0.015764,-0.013600,0.150123,0.075092
529,5.290000,-0.034584,0.149434,-0.003230,0.096516,0.150293,-0.015774,-0.013603,0.150115,0.075088
530,5.300000,-0.034589,0.149416,-0.003256,0.096502,0.150296,-0.015769,-0.013593,0.150118,0.075091
531,5.310000,-0.034582,0.149424,-0.003259,0.096524,0.150280,-0.015763,-0.013605,0.150116,0.075102
532,5.320000,-0.034597,0.149409,-0.003255,0.096514,0.150264,-0.015770,-0.013607,0.150117,0.075066
533,5.330000,-0.034592,0.149417,-0.003260,0.096511,0.150266,-0.015777,-0.013618,0.150092,0.075071
534,5.340000,-0.034589,0.149412,-0.003247,0.096523,0.150278,-0.015764,-0.013595,0.150124,0.075088
535,5.350000,-0.034575,0.149455,-0.003238,0.096515,0.150259,-0.015756,-0.013600,0.150128,0.075086
536,5.360000,-0.034598,0.149418,-0.003237,0.096521,0.150269,-0.015763,-0.013603,0.150124,0.075074
537,5.370000,-0.034600,0.149405,-0.003255,0.096523,0.150264,-0.015774,-0.013596,0.150111,0.075072
538,5.380000,-0.034592,0.149414,-0.003245,0.096515,0.150273,-0.015759,-0.013603,0.150135,0.075080
539,5.390000,-0.034592,0.149409,-0.003249,0.096526,0.150274,-0.015774,-0.013608,0.150088,0.075080
540,5.400000,-0.034591,0.149407,-0.003247,0.096510,0.150265,-0.015765,-0.013594,0.150109,0.075086
541,5.410000,-0.034595,0.149410,-0.003254,0.096523,0.150275,-0.015758,-0.013595,0.150129,0.075088
542,5.420000,-0.034601,0.149430,-0.003225,0.096530,0.150276,-0.015771,-0.013622,0.150106,0.075072
543,5.430000,-0.034565,0.149448,-0.003248,0.096515,0.150272,-0.015768,-0.013624,0.150121,0.075062
544,5.440000,-0.034573,0.149447,-0.003246,0.096519,0.150283,-0.015767,-0.013632,0.150095,0.075078
545,5.450000,-0.034595,0.149418,-0.003256,0.096519,0.150271,-0.015763,-0.013623,0.150107,0.075073
546,5.460000,-0.034583,0.149418,-0.003265,0.096524,0.150273,-0.015783,-0.013596,0.150118,0.075080
547,5.470000,-0.034594,0.149407,-0.003256,0.096521,0.150275,-0.015775,-0.013624,0.150092,0.075071
548,5.480000,-0.034567,0.149464,-0.003226,0.096518,0.150300,-0.015771,-0.013611,0.150120,0.075100
549,5.490000,-0.034582,0.149424,-0.003256,0.096511,0.150268,-0.015768,-0.013605,0.150107,0.075087
550,5.500000,-0.034590,0.149411,-0.003259,0.096529,0.150275,-0.015780,-0.013598,0.150116,0.075071
551,5.510000,-0.034552,0.149669,-0.003341,0.096528,0.150287,-0.015766,-0.013605,0.150117,0.075097
552,5.520000,-0.034566,0.149637,-0.003350,0.096521,0.150280,-0.015778,-0.013599,0.150105,0.075081
553,5.530000,-0.034588,0.149422,-0.003260,0.096526,0.150285,-0.015782,-0.013618,0.150103,0.075074
554,5.540000,-0.034591,0.149429,-0.003252,0.096532,0.150290,-0.015775,-0.013611,0.150141,0.075088
555,5.550000,-0.034590,0.149423,-0.003258,0.096522,0.150273,-0.015768,-0.013599,0.150118,0.075080
556,5.560000,-0.034577,0.149456,-0.003246,0.096516,0.150275,-0.015767,-0.013592,0.150137,0.075078
557,5.570000,-0.034575,0.149658,-0.003353,0.096512,0.150274,-0.015762,-0.013591,0.150132,0.075067
558,5.580000,-0.034571,0.149453,-0.003242,0.096519,0.150274,-0.015768,-0.013606,0.150136,0.075104
559,5.590000,-0.034573,0.149450,-0.003246,0.096512,0.150279,-0.015769,-0.013605,0.150131,0.075079
560,5.600000,-0.034562,0.149448,-0.003260,0.096525,0.150292,-0.015777,-0.013598,0.150104,0.075076
561,5.610000,-0.034594,0.149417,-0.003261,0.096526,0.150281,-0.015766,-0.013597,0.150133,0.075091
562,5.620000,-0.034592,0.149421,-0.003248,0.096517,0.150259,-0.015773,-0.013599,0.150109,0.075099
563,5.630000,-0.034592,0.149441,-0.003234,0.096518,0.150261,-0.015768,-0.013608,0.150119,0.075072
564,5.640000,-0.034597,0.149430,-0.003249,0.096528,0.150302,-0.015774,-0.013600,0.150120,0.075082
565,5.650000,-0.034558,0.149470,-0.003240,0.096520,0.150279,-0.015764,-0.013603,0.150137,0.075081
566,5.660000,-0.034588,0.149428,-0.003256,0.096506,0.150275,-0.015764,-0.013624,0.150101,0.075068
567,5.670000,-0.034586,0.149417,-0.003257,0.096532,0.150285,-0.015781,-0.013598,0.150117,0.075094
568,5.680000,-0.034562,0.149455,-0.003244,0.096526,0.150286,-0.015765,-0.013589,0.150130,0.075098
569,5.690000,-0.034571,0.149444,-0.003243,0.096535,0.150288,-0.015766,-0.013611,0.150107,0.075074
570,5.700000,-0.034596,0.149408,-0.003252,0.096515,0.150302,-0.015767,-0.013614,0.150108,0.075090
571,5.710000,-0.034580,0.149432,-0.003239,0.096531,0.150266,-0.015758,-0.013604,0.150124,0.075104
572,5.720000,-0.034587,0.149418,-0.003251,0.096529,0.150280,-0.015770,-0.013599,0.150114,0.075081
573,5.730000,-0.034591,0.149418,-0.003256,0.096511,0.150297,-0.015767,-0.013614,0.150115,0.075077
574,5.740000,-0.034594,0.149427,-0.003246,0.096510,0.150294,-0.015764,-0.013600,0.150122,0.075095
575,5.750000,-0.034593,0.149416,-0.003249,0.096513,0.150271,-0.015763,-0.013602,0.150109,0.075101
576,5.760000,-0.034591,0.149418,-0.003253,0.096509,0.150244,-0.015767,-0.013609,0.150121,0.075087
577,5.770000,-0.034595,0.149413,-0.003258,0.096515,0.150294,-0.015772,-0.013598,0.150113,0.075086
578,5.780000,-0.034567,0.149478,-0.003215,0.096523,0.150264,-0.015764,-0.013594,0.150122,0.075091
579,5.790000,-0.034591,0.149419,-0.003253,0.096512,0.150263,-0.015768,-0.013607,0.150106,0.075081
580,5.800000,-0.034594,0.149407,-0.003257,0.096523,0.150267,-0.015767,-0.013591,0.150109,0.075081
581,5.810000,-0.034557,0.149452,-0.003235,0.096522,0.150269,-0.015768,-0.013599,0.150111,0.075099
582,5.820000,-0.034557,0.149459,-0.003243,0.096525,0.150290,-0.015780,-0.013600,0.150093,0.075089
583,5.830000,-0.034598,0.149426,-0.003228,0.096523,0.150267,-0.015767,-0.013589,0.150125,0.075110
584,5.840000,-0.034563,0.149451,-0.003221,0.096525,0.150286,-0.015768,-0.013597,0.150106,0.075086
585,5.850000,-0.034581,0.149421,-0.003255,0.096527,0.150270,-0.015766,-0.013589,0.150127,0.075085
586,5.860000,-0.034588,0.149411,-0.003252,0.096512,0.150286,-0.015773,-0.013622,0.150109,0.075088
587,5.870000,-0.034599,0.149437,-0.003235,0.096511,0.150295,-0.015771,-0.013605,0.150115,0.075066
588,5.880000,-0.034590,0.149434,-0.003242,0.096523,0.150282,-0.015763,-0.013605,0.150111,0.075101
589,5.890000,-0.034583,0.149419,-0.003257,0.096532,0.150287,-0.015770,-0.013588,0.150123,0.075091
590,5.900000,-0.034591,0.149409,-0.003256,0.096520,0.150271,-0.015764,-0.013602,0.150121,0.075080
591,5.910000,-0.034567,0.149477,-0.003218,0.096527,0.150274,-0.015766,-0.013611,0.150115,0.075088
592,5.920000,-0.034604,0.149403,-0.003267,0.096519,0.150262,-0.015769,-0.013591,0.150117,0.075077
593,5.930000,-0.034575,0.149445,-0.003248,0.096531,0.150277,-0.015779,-0.013602,0.150105,0.075085
594,5.940000,-0.034579,0.149421,-0.003251,0.096517,0.150275,-0.015764,-0.013592,0.150116,0.075085
595,5.950000,-0.034557,0.149456,-0.003233,0.096521,0.150309,-0.015766,-0.013600,0.150117,0.075086
596,5.960000,-0.034600,0.149423,-0.003231,0.096521,0.150272,-0.015770,-0.013601,0.150112,0.075094
597,5.970000,-0.034591,0.149408,-0.003253,0.096516,0.150271,-0.015765,-0.013599,0.150128,0.075076
598,5.980000,-0.034585,0.149421,-0.003248,0.096528,0.150294,-0.015760,-0.013598,0.150110,0.075100
599,5.990000,-0.034597,0.149430,-0.003238,0.096517,0.150269,-0.015769,-0.013602,0.150120,0.075074
600,6.000000,-0.034591,0.149404,-0.003254,0.096517,0.150274,-0.015768,-0.013589,0.150123,0.075076
601,6.010000,-0.034571,0.149448,-0.003238,0.096529,0.150298,-0.015760,-0.013597,0.150133,0.075087
602,6.020000,-0.034579,0.149430,-0.003252,0.096530,0.150282,-0.015767,-0.013598,0.150100,0.075091
603,6.030000,-0.034592,0.149434,-0.003238,0.096508,0.150300,-0.015768,-0.013601,0.150134,0.075065
604,6.040000,-0.034549,0.149482,-0.003235,0.096530,0.150274,-0.015768,-0.013593,0.150124,0.075085
605,6.050000,-0.034595,0.149431,-0.003229,0.096530,0.150273,-0.015773,-0.013606,0.150137,0.075072
606,6.060000,-0.034573,0.149423,-0.003255,0.096505,0.150290,-0.015774,-0.013592,0.150129,0.075065
607,6.070000,-0.034599,0.149415,-0.003231,0.096506,0.150232,-0.015770,-0.013594,0.150113,0.075091
608,6.080000,-0.034588,0.149424,-0.003250,0.096512,0.150246,-0.015767,-0.013596,0.150125,0.075087
609,6.090000,-0.034589,0.149409,-0.003252,0.096501,0.150226,-0.015761,-0.013592,0.150106,0.075074
610,6.100000,-0.034588,0.149420,-0.003250,0.096498,0.150228,-0.015768,-0.013595,0.150096,0.075086
611,6.110000,-0.034574,0.149433,-0.003256,0.096501,0.150219,-0.015765,-0.013596,0.150118,0.075086
612,6.120000,-0.034590,0.149408,-0.003247,0.096478,0.150240,-0.015770,-0.013595,0.150115,0.075080
613,6.130000,-0.034584,0.149420,-0.003244,0.096478,0.150210,-0.015770,-0.013596,0.150109,0.075092
614,6.140000,-0.034553,0.149461,-0.003237,0.096505,0.150218,-0.015771,-0.013593,0.150127,0.075087
615,6.150000,-0.034567,0.149437,-0.003250,0.096504,0.150209,-0.015770,-0.013615,0.150092,0.075088
616,6.160000,-0.034585,0.149402,-0.003254,0.096484,0.150198,-0.015772,-0.013603,0.150102,0.075074
617,6.170000,-0.034585,0.149427,-0.003252,0.096491,0.150228,-0.015771,-0.013597,0.150116,0.075069
618,6.180000,-0.034579,0.149442,-0.003225,0.096478,0.150211,-0.015775,-0.013611,0.150131,0.075078
619,6.190000,-0.034594,0.149404,-0.003255,0.096484,0.150217,-0.015774,-0.013599,0.150112,0.075059
620,6.200000,-0.034589,0.149430,-0.003239,0.096489,0.150236,-0.015784,-0.013592,0.150118,0.075072
621,6.210000,-0.034570,0.149447,-0.003244,0.096491,0.150251,-0.015775,-0.013599,0.150142,0.075080
622,6.220000,-0.034591,0.149413,-0.003249,0.096471,0.150216,-0.015769,-0.013599,0.150105,0.075088
623,6.230000,-0.034575,0.149439,-0.003240,0.096477,0.150254,-0.015779,-0.013602,0.150085,0.075085
624,6.240000,-0.034571,0.149442,-0.003259,0.096485,0.150197,-0.015821,-0.013594,0.150120,0.075087
625,6.250000,-0.034598,0.149455,-0.003241,0.096461,0.150156,-0.015959,-0.013595,0.150117,0.075095
626,6.260000,-0.034588,0.149423,-0.003254,0.096519,0.150134,-0.015891,-0.013612,0.150075,0.075082
627,6.270000,-0.034586,0.149412,-0.003260,0.096546,0.150133,-0.015868,-0.013615,0.150082,0.075083
628,6.280000,-0.034580,0.149460,-0.003224,0.096556,0.150173,-0.015855,-0.013624,0.150076,0.075105
629,6.290000,-0.034597,0.149424,-0.003237,0.096571,0.150127,-0.015865,-0.013610,0.150100,0.075076
630,6.300000,-0.034602,0.149427,-0.003245,0.096565,0.150159,-0.015832,-0.013634,0.150080,0.075077
631,6.310000,-0.034558,0.149460,-0.003237,0.096593,0.150185,-0.015834,-0.013617,0.150109,0.075096
632,6.320000,-0.034598,0.149412,-0.003251,0.096580,0.150164,-0.015860,-0.013618,0.150107,0.075080
633,6.330000,-0.034581,0.149456,-0.003219,0.096568,0.150175,-0.015854,-0.013613,0.150105,0.075069
634,6.340000,-0.034598,0.149419,-0.003252,0.096587,0.150171,-0.015843,-0.013611,0.150118,0.075089
635,6.350000,-0.034614,0.149462,-0.003223,0.096589,0.150206,-0.015831,-0.013628,0.150110,0.075091
636,6.360000,-0.034661,0.149725,-0.003309,0.096576,0.150195,-0.015833,-0.013653,0.150120,0.075069
637,6.370000,-0.034625,0.149582,-0.003423,0.096568,0.150209,-0.015842,-0.013680,0.150129,0.075078
638,6.380000,-0.034632,0.149340,-0.003286,0.096581,0.150207,-0.015833,-0.013741,0.150259,0.075078
639,6.390000,-0.034633,0.149314,-0.003309,0.096552,0.150154,-0.015846,-0.013644,0.149942,0.074983
640,6.400000,-0.034646,0.149319,-0.003307,0.096543,0.150161,-0.015843,-0.013638,0.149969,0.074988
641,6.410000,-0.034618,0.149343,-0.003298,0.096554,0.150171,-0.015855,-0.013613,0.149967,0.075005
642,6.420000,-0.034634,0.149302,-0.003313,0.096551,0.150146,-0.015820,-0.013640,0.149939,0.075003
643,6.430000,-0.034617,0.149346,-0.003297,0.096545,0.150158,-0.015833,-0.013633,0.149967,0.074994
644,6.440000,-0.034609,0.149323,-0.003296,0.096565,0.150139,-0.015820,-0.013606,0.149974,0.075010
645,6.450000,-0.034594,0.149337,-0.003303,0.096559,0.150154,-0.015835,-0.013612,0.149969,0.075011
646,6.460000,-0.034599,0.149319,-0.003301,0.096559,0.150161,-0.015826,-0.013605,0.149954,0.075013
647,6.470000,-0.034584,0.149319,-0.003309,0.096551,0.150171,-0.015825,-0.013618,0.149969,0.074999
648,6.480000,-0.034600,0.149320,-0.003305,0.096568,0.150137,-0.015812,-0.013607,0.149961,0.075025
649,6.490000,-0.034602,0.149308,-0.003303,0.096550,0.150122,-0.015820,-0.013625,0.149959,0.074998
650,6.500000,-0.034608,0.149284,-0.003320,0.096543,0.150166,-0.015829,-0.013620,0.149968,0.074987
651,6.510000,-0.034610,0.149294,-0.003319,0.096547,0.150126,-0.015814,-0.013627,0.149976,0.075000
652,6.520000,-0.034598,0.149292,-0.003309,0.096538,0.150152,-0.015827,-0.013636,0.149923,0.074999
653,6.530000,-0.034616,0.149275,-0.003321,0.096543,0.150157,-0.015837,-0.013633,0.149927,0.074975
654,6.540000,-0.034600,0.149299,-0.003316,0.096559,0.150147,-0.015825,-0.013633,0.149934,0.075016
655,6.550000,-0.034601,0.149298,-0.003300,0.096559,0.150157,-0.015823,-0.013626,0.149968,0.074993
656,6.560000,-0.034598,0.149277,-0.003323,0.096550,0.150151,-0.015819,-0.013620,0.149922,0.075012
657,6.570000,-0.034611,0.149273,-0.003311,0.096550,0.150165,-0.015822,-0.013611,0.149947,0.075001
658,6.580000,-0.034598,0.149298,-0.003298,0.096559,0.150173,-0.015817,-0.013615,0.149970,0.075004
659,6.590000,-0.034596,0.149297,-0.003302,0.096545,0.150179,-0.015823,-0.013631,0.149939,0.074999
660,6.600000,-0.034590,0.149278,-0.003321,0.096550,0.150173,-0.015817,-0.013646,0.149946,0.074996
661,6.610000,-0.034611,0.149283,-0.003311,0.096555,0.150201,-0.015823,-0.013633,0.149925,0.075019
662,6.620000,-0.034637,0.149316,-0.003304,0.096547,0.150187,-0.015823,-0.013620,0.149917,0.075015
663,6.630000,-0.034605,0.149287,-0.003311,0.096535,0.150146,-0.015839,-0.013625,0.149965,0.074997
664,6.640000,-0.034599,0.149304,-0.003315,0.096538,0.150145,-0.015840,-0.013623,0.149969,0.074994
665,6.650000,-0.034592,0.149298,-0.003309,0.096536,0.150149,-0.015822,-0.013603,0.149959,0.075012
666,6.660000,-0.034592,0.149293,-0.003320,0.096528,0.150107,-0.015812,-0.013608,0.149956,0.074994
667,6.670000,-0.034618,0.149321,-0.003298,0.096524,0.150089,-0.015841,-0.013632,0.149933,0.074985
668,6.680000,-0.034594,0.149300,-0.003307,0.096535,0.150098,-0.015818,-0.013617,0.149969,0.075000
669,6.690000,-0.034586,0.149279,-0.003318,0.096521,0.150094,-0.015817,-0.013635,0.149945,0.074998
670,6.700000,-0.034587,0.149299,-0.003314,0.096512,0.150088,-0.015816,-0.013623,0.149918,0.075009
671,6.710000,-0.034604,0.149297,-0.003298,0.096526,0.150112,-0.015809,-0.013635,0.149950,0.074998
672,6.720000,-0.034605,0.149289,-0.003326,0.096508,0.150109,-0.015813,-0.013622,0.149917,0.075010
673,6.730000,-0.034590,0.149283,-0.003319,0.096491,0.150099,-0.015813,-0.013612,0.149960,0.074994
674,6.740000,-0.034608,0.149288,-0.003312,0.096519,0.150098,-0.015818,-0.013617,0.149959,0.075001
675,6.750000,-0.034597,0.149298,-0.003312,0.096521,0.150108,-0.015817,-0.013626,0.149921,0.075004
676,6.760000,-0.034611,0.149289,-0.003331,0.096497,0.150100,-0.015816,-0.013642,0.149941,0.074986
677,6.770000,-0.034594,0.149291,-0.003323,0.096498,0.150113,-0.015837,-0.013618,0.149961,0.074986
678,6.780000,-0.034599,0.149297,-0.003306,0.096512,0.150118,-0.015829,-0.013618,0.149944,0.075016
679,6.790000,-0.034595,0.149287,-0.003325,0.096508,0.150136,-0.015818,-0.013613,0.149968,0.074989
680,6.800000,-0.034587,0.149288,-0.003310,0.096497,0.150122,-0.015835,-0.013616,0.149953,0.074993
681,6.810000,-0.034597,0.149294,-0.003313,0.096511,0.150145,-0.015806,-0.013605,0.149953,0.075012
682,6.820000,-0.034592,0.149291,-0.003321,0.096499,0.150150,-0.015817,-0.013616,0.149959,0.074992
683,6.830000,-0.034577,0.149291,-0.003319,0.096500,0.150121,-0.015812,-0.013617,0.149970,0.074976
684,6.840000,-0.034602,0.149324,-0.003298,0.096508,0.150124,-0.015816,-0.013632,0.149940,0.074998
685,6.850000,-0.034582,0.149312,-0.003299,0.096506,0.150128,-0.015815,-0.013622,0.149920,0.075005
686,6.860000,-0.034603,0.149323,-0.003309,0.096509,0.150129,-0.015810,-0.013632,0.149935,0.074982
687,6.870000,-0.034568,0.149301,-0.003309,0.096502,0.150121,-0.015824,-0.013600,0.149946,0.074998
688,6.880000,-0.034573,0.149304,-0.003308,0.096507,0.150134,-0.015806,-0.013614,0.149953,0.074999
689,6.890000,-0.034567,0.149291,-0.003315,0.096498,0.150144,-0.015807,-0.013624,0.149935,0.074985
690,6.900000,-0.034588,0.149486,-0.003447,0.096495,0.150116,-0.015798,-0.013608,0.149897,0.074997
691,6.910000,-0.034570,0.149309,-0.003297,0.096514,0.150153,-0.015797,-0.013608,0.149951,0.075011
692,6.920000,-0.034572,0.149293,-0.003316,0.096500,0.150141,-0.015792,-0.013614,0.149946,0.074995
693,6.930000,-0.034577,0.149280,-0.003311,0.096498,0.150156,-0.015793,-0.013614,0.149944,0.074995
694,6.940000,-0.034568,0.149315,-0.003299,0.096503,0.150151,-0.015802,-0.013594,0.149941,0.075013
695,6.950000,-0.034596,0.149323,-0.003301,0.096486,0.150149,-0.015798,-0.013614,0.149934,0.075011
696,6.960000,-0.034572,0.149288,-0.003307,0.096479,0.150143,-0.015791,-0.013607,0.149945,0.075006
697,6.970000,-0.034582,0.149281,-0.003318,0.096498,0.150166,-0.015793,-0.013624,0.149919,0.075007
698,6.980000,-0.034566,0.149302,-0.003306,0.096491,0.150160,-0.015781,-0.013604,0.149966,0.075017
699,6.990000,-0.034573,0.149296,-0.003311,0.096482,0.150147,-0.015808,-0.013616,0.149927,0.075006
700,7.000000,-0.034591,0.149269,-0.003308,0.096478,0.150173,-0.015781,-0.013599,0.149949,0.074989
701,7.010000,-0.034565,0.149296,-0.003307,0.096482,0.150163,-0.015793,-0.013612,0.149961,0.074998
702,7.020000,-0.034572,0.149283,-0.003310,0.096489,0.150148,-0.015784,-0.013609,0.149953,0.074996
703,7.030000,-0.034602,0.149521,-0.003424,0.096477,0.150157,-0.015814,-0.013616,0.149963,0.074990
