Format Version,1.23,Take Name,ar_s9_t3,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2022-07-29 11.20.05.643 AM,Total Frames in Take,4878,Total Exported Frames,4878,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
14,0.140000,0.250782,0.174265,0.055031,0.324488,0.172490,0.043549,0.254247,0.253700,0.055075,0.328528,0.249065,0.045809
15,0.150000,0.250781,0.174270,0.055020,0.324485,0.172503,0.043550,0.254242,0.253688,0.055080,0.328524,0.249053,0.045799
16,0.160000,0.250784,0.174261,0.055022,0.324497,0.172466,0.043544,0.254243,0.253692,0.055078,0.328531,0.249069,0.045807
17,0.170000,0.250779,0.174258,0.055024,0.324501,0.172484,0.043532,0.254248,0.253692,0.055072,0.328528,0.249059,0.045803
18,0.180000,0.250775,0.174254,0.055023,0.324491,0.172493,0.043536,0.254249,0.253702,0.055062,0.328522,0.249077,0.045789
19,0.190000,0.250780,0.174251,0.055021,0.324506,0.172503,0.043548,0.254249,0.253688,0.055070,0.328527,0.249062,0.045803
20,0.200000,0.250779,0.174260,0.055025,0.324492,0.172487,0.043545,0.254247,0.253688,0.055072,0.328526,0.249076,0.045798
21,0.210000,0.250782,0.174251,0.055019,0.324487,0.172504,0.043541,0.254243,0.253694,0.055067,0.328529,0.249078,0.045799
22,0.220000,0.250781,0.174257,0.055023,0.324489,0.172494,0.043545,0.254243,0.253699,0.055077,0.328524,0.249046,0.045797
23,0.230000,0.250785,0.174244,0.055016,0.324505,0.172462,0.043541,0.254249,0.253681,0.055065,0.328520,0.249073,0.045793
24,0.240000,0.250783,0.174249,0.055025,0.324502,0.172490,0.043543,0.254250,0.253694,0.055063,0.328529,0.249055,0.045802
25,0.250000,0.250778,0.174261,0.055023,0.324488,0.172497,0.043545,0.254245,0.253685,0.055063,0.328530,0.249045,0.045798
26,0.260000,0.250780,0.174257,0.055019,0.324495,0.172472,0.043533,0.254242,0.253697,0.055074,0.328527,0.249060,0.045806
27,0.270000,0.250787,0.174255,0.055027,0.324504,0.172493,0.043547,0.254255,0.253686,0.055069,0.328528,0.249051,0.045806
28,0.280000,0.250778,0.174263,0.055022,0.324489,0.172500,0.043537,0.254243,0.253693,0.055068,0.328519,0.249064,0.045794
29,0.290000,0.250778,0.174254,0.055021,0.324499,0.172495,0.043552,0.254250,0.253699,0.055073,0.328528,0.249081,0.045796
30,0.300000,0.250777,0.174260,0.055016,0.324503,0.172484,0.043538,0.254249,0.253691,0.055071,0.328530,0.249068,0.045810
31,0.310000,0.250771,0.174263,0.055015,0.324488,0.172500,0.043543,0.254236,0.253697,0.055067,0.328523,0.249085,0.045803
32,0.320000,0.250775,0.174255,0.055022,0.324488,0.172508,0.043553,0.254238,0.253697,0.055075,0.328525,0.249064,0.045791
33,0.330000,0.250780,0.174252,0.055019,0.324494,0.172473,0.043536,0.254248,0.253695,0.055074,0.328527,0.249052,0.045805
34,0.340000,0.250780,0.174262,0.055025,0.324499,0.172483,0.043545,0.254239,0.253700,0.055080,0.328525,0.249057,0.045809
35,0.350000,0.250779,0.174263,0.055017,0.324483,0.172501,0.043551,0.254240,0.253690,0.055061,0.328521,0.249054,0.045801
36,0.360000,0.250780,0.174247,0.055019,0.324500,0.172475,0.043538,0.254253,0.253685,0.055069,0.328526,0.249056,0.045804
37,0.370000,0.250786,0.174263,0.055016,0.324496,0.172459,0.043533,0.254249,0.253687,0.055072,0.328526,0.249073,0.045793
38,0.380000,0.250776,0.174254,0.055018,0.324485,0.172503,0.043539,0.254240,0.253690,0.055067,0.328519,0.249070,0.045792
39,0.390000,0.250780,0.174243,0.055020,0.324510,0.172485,0.043546,0.254250,0.253687,0.055066,0.328535,0.249051,0.045803
40,0.400000,0.250783,0.174256,0.055018,0.324493,0.172479,0.043538,0.254253,0.253679,0.055070,0.328535,0.249048,0.045813
41,0.410000,0.250778,0.174253,0.055015,0.324484,0.172505,0.043536,0.254244,0.253693,0.055060,0.328524,0.249052,0.045802
42,0.420000,0.250776,0.174248,0.055019,0.324483,0.172475,0.043535,0.254244,0.253698,0.055061,0.328527,0.249062,0.045807
43,0.430000,0.250776,0.174254,0.055018,0.324498,0.172471,0.043543,0.254248,0.253691,0.055074,0.328532,0.249061,0.045812
44,0.440000,0.250778,0.174257,0.055020,0.324491,0.172490,0.043550,0.254244,0.253690,0.055067,0.328525,0.249050,0.045802
45,0.450000,0.250775,0.174257,0.055021,0.324492,0.172502,0.043556,0.254248,0.253693,0.055066,0.328525,0.249065,0.045810
46,0.460000,0.250779,0.174259,0.055024,0.324502,0.172482,0.043549,0.254248,0.253528,0.055174,0.328524,0.249054,0.045811
47,0.470000,0.250779,0.174263,0.055026,0.324499,0.172493,0.043547,0.254240,0.253707,0.055082,0.328523,0.249061,0.045804
48,0.480000,0.250779,0.174273,0.055022,0.324490,0.172517,0.043542,0.254240,0.253707,0.055074,0.328511,0.249081,0.045784
49,0.490000,0.250781,0.174266,0.055024,0.324506,0.172479,0.043543,0.254249,0.253693,0.055074,0.328528,0.249090,0.045795
50,0.500000,0.250781,0.174256,0.055024,0.324502,0.172480,0.043551,0.254250,0.253683,0.055075,0.328529,0.249091,0.045808
51,0.510000,0.250769,0.174258,0.055021,0.324484,0.172485,0.043540,0.254246,0.253697,0.055073,0.328525,0.249058,0.045806
52,0.520000,0.250782,0.174261,0.055022,0.324493,0.172493,0.043533,0.254243,0.253696,0.055064,0.328525,0.249081,0.045792
53,0.530000,0.250789,0.174255,0.055025,0.324510,0.172460,0.043541,0.254249,0.253693,0.055072,0.328531,0.249082,0.045805
54,0.540000,0.250778,0.174247,0.055017,0.324505,0.172483,0.043547,0.254247,0.253682,0.055065,0.328532,0.249049,0.045807
55,0.550000,0.250776,0.174240,0.055016,0.324487,0.172497,0.043548,0.254240,0.253690,0.055067,0.328532,0.249046,0.045803
56,0.560000,0.250783,0.174242,0.055024,0.324504,0.172473,0.043534,0.254245,0.253679,0.055073,0.328529,0.249045,0.045809
57,0.570000,0.250782,0.174251,0.055017,0.324504,0.172468,0.043539,0.254251,0.253675,0.055069,0.328535,0.249045,0.045811
58,0.580000,0.250775,0.174241,0.055018,0.324488,0.172498,0.043545,0.254245,0.253686,0.055059,0.328522,0.249046,0.045802
59,0.590000,0.250779,0.174240,0.055018,0.324498,0.172465,0.043539,0.254250,0.253684,0.055068,0.328528,0.249046,0.045807
60,0.600000,0.250784,0.174254,0.055024,0.324494,0.172467,0.043529,0.254244,0.253695,0.055076,0.328534,0.249072,0.045804
61,0.610000,0.250781,0.174267,0.055022,0.324488,0.172490,0.043548,0.254242,0.253688,0.055067,0.328523,0.249056,0.045798
62,0.620000,0.250779,0.174256,0.055024,0.324488,0.172500,0.043545,0.254243,0.253690,0.055071,0.328526,0.249065,0.045801
63,0.630000,0.250780,0.174265,0.055020,0.324491,0.172474,0.043542,0.254250,0.253701,0.055082,0.328539,0.249063,0.045814
64,0.640000,0.250783,0.174266,0.055025,0.324491,0.172488,0.043539,0.254241,0.253697,0.055079,0.328523,0.249058,0.045800
65,0.650000,0.250776,0.174260,0.055020,0.324478,0.172499,0.043544,0.254243,0.253705,0.055065,0.328518,0.249075,0.045788
66,0.660000,0.250782,0.174254,0.055022,0.324503,0.172481,0.043546,0.254249,0.253695,0.055070,0.328530,0.249056,0.045804
67,0.670000,0.250780,0.174254,0.055020,0.324505,0.172459,0.043543,0.254245,0.253686,0.055068,0.328526,0.249048,0.045803
68,0.680000,0.250774,0.174251,0.055019,0.324485,0.172497,0.043538,0.254238,0.253694,0.055068,0.328526,0.249047,0.045794
69,0.690000,0.250776,0.174240,0.055018,0.324498,0.172479,0.043544,0.254245,0.253683,0.055071,0.328533,0.249051,0.045815
70,0.700000,0.250783,0.174246,0.055018,0.324507,0.172462,0.043535,0.254250,0.253688,0.055067,0.328532,0.249042,0.045802
71,0.710000,0.250782,0.174252,0.055021,0.324487,0.172491,0.043537,0.254245,0.253689,0.055065,0.328535,0.249043,0.045808
72,0.720000,0.250783,0.174250,0.055026,0.324496,0.172484,0.043538,0.254246,0.253686,0.055060,0.328531,0.249045,0.045807
73,0.730000,0.250788,0.174246,0.055020,0.324496,0.172474,0.043543,0.254256,0.253676,0.055074,0.328533,0.249041,0.045803
74,0.740000,0.250786,0.174248,0.055018,0.324495,0.172474,0.043535,0.254253,0.253692,0.055074,0.328531,0.249042,0.045805
75,0.750000,0.250777,0.174238,0.055005,0.324487,0.172493,0.043540,0.254242,0.253700,0.055071,0.328539,0.249052,0.045793
76,0.760000,0.250777,0.174258,0.055017,0.324508,0.172491,0.043542,0.254247,0.253692,0.055080,0.328530,0.249052,0.045801
77,0.770000,0.250782,0.174248,0.055018,0.324501,0.172474,0.043531,0.254246,0.253699,0.055076,0.328535,0.249049,0.045801
78,0.780000,0.250778,0.174261,0.055023,0.324486,0.172490,0.043538,0.254243,0.253692,0.055077,0.328524,0.249053,0.045804
79,0.790000,0.250781,0.174254,0.055026,0.324493,0.172480,0.043535,0.254250,0.253706,0.055082,0.328527,0.249053,0.045813
80,0.800000,0.250777,0.174261,0.055029,0.324499,0.172467,0.043546,0.254246,0.253695,0.055076,0.328525,0.249058,0.045804
81,0.810000,0.250775,0.174262,0.055026,0.324479,0.172493,0.043533,0.254253,0.253519,0.055184,0.328522,0.249052,0.045808
82,0.820000,0.250774,0.174261,0.055023,0.324495,0.172489,0.043544,0.254240,0.253705,0.055078,0.328526,0.249062,0.045800
83,0.830000,0.250779,0.174259,0.055023,0.324506,0.172492,0.043543,0.254246,0.253694,0.055074,0.328530,0.249056,0.045803
84,0.840000,0.250782,0.174261,0.055022,0.324498,0.172481,0.043540,0.254253,0.253688,0.055071,0.328527,0.249058,0.045806
85,0.850000,0.250780,0.174256,0.055021,0.324486,0.172495,0.043546,0.254243,0.253693,0.055064,0.328527,0.249071,0.045798
86,0.860000,0.250787,0.174250,0.055020,0.324500,0.172473,0.043544,0.254248,0.253683,0.055068,0.328536,0.249057,0.045814
87,0.870000,0.250782,0.174240,0.055015,0.324500,0.172481,0.043542,0.254258,0.253686,0.055066,0.328533,0.249050,0.045804
88,0.880000,0.250781,0.174256,0.055017,0.324486,0.172499,0.043536,0.254248,0.253691,0.055058,0.328524,0.249064,0.045789
89,0.890000,0.250782,0.174250,0.055020,0.324508,0.172481,0.043557,0.254250,0.253683,0.055066,0.328528,0.249046,0.045805
90,0.900000,0.250788,0.174248,0.055020,0.324509,0.172462,0.043532,0.254254,0.253686,0.055067,0.328533,0.249045,0.045802
91,0.910000,0.250776,0.174241,0.055018,0.324487,0.172495,0.043536,0.254251,0.253686,0.055063,0.328527,0.249046,0.045803
92,0.920000,0.250782,0.174252,0.055015,0.324493,0.172493,0.043548,0.254245,0.253683,0.055068,0.328528,0.249068,0.045794
93,0.930000,0.250789,0.174254,0.055025,0.324491,0.172487,0.043535,0.254249,0.253685,0.055070,0.328527,0.249071,0.045805
94,0.940000,0.250782,0.174249,0.055025,0.324495,0.172472,0.043533,0.254249,0.253684,0.055075,0.328528,0.249066,0.045815
95,0.950000,0.250766,0.174263,0.055016,0.324481,0.172497,0.043547,0.254241,0.253700,0.055072,0.328520,0.249077,0.045795
96,0.960000,0.250782,0.174263,0.055028,0.324500,0.172487,0.043533,0.254242,0.253705,0.055083,0.328534,0.249046,0.045804
97,0.970000,0.250778,0.174256,0.055025,0.324496,0.172467,0.043535,0.254247,0.253686,0.055074,0.328524,0.249054,0.045804
98,0.980000,0.250781,0.174271,0.055024,0.324487,0.172493,0.043535,0.254243,0.253698,0.055067,0.328519,0.249077,0.045802
99,0.990000,0.250781,0.174255,0.055025,0.324494,0.172483,0.043539,0.254241,0.253694,0.055078,0.328516,0.249075,0.045795
100,1.000000,0.250783,0.174251,0.055018,0.324499,0.172490,0.043548,0.254252,0.253686,0.055076,0.328528,0.249050,0.045804
101,1.010000,0.250776,0.174261,0.055023,0.324485,0.172490,0.043534,0.254241,0.253690,0.055069,0.328526,0.249040,0.045800
102,1.020000,0.250776,0.174246,0.055022,0.324482,0.172501,0.043548,0.254250,0.253688,0.055065,0.328528,0.249042,0.045802
103,1.030000,0.250786,0.174251,0.055017,0.324496,0.172465,0.043540,0.254253,0.253684,0.055070,0.328534,0.249049,0.045814
104,1.040000,0.250784,0.174249,0.055022,0.324508,0.172479,0.043548,0.254247,0.253677,0.055073,0.328532,0.249055,0.045810
105,1.050000,0.250786,0.174251,0.055021,0.324490,0.172469,0.043539,0.254244,0.253682,0.055057,0.328532,0.249042,0.045797
106,1.060000,0.250788,0.174243,0.055017,0.324504,0.172470,0.043537,0.254251,0.253677,0.055070,0.328533,0.249046,0.045805
107,1.070000,0.250784,0.174244,0.055017,0.324504,0.172468,0.043541,0.254253,0.253683,0.055071,0.328531,0.249048,0.045803
108,1.080000,0.250777,0.174250,0.055012,0.324483,0.172499,0.043541,0.254244,0.253696,0.055069,0.328527,0.249042,0.045801
109,1.090000,0.250783,0.174253,0.055027,0.324500,0.172473,0.043533,0.254248,0.253689,0.055074,0.328532,0.249059,0.045806
110,1.100000,0.250788,0.174247,0.055013,0.324494,0.172474,0.043540,0.254252,0.253693,0.055067,0.328529,0.249062,0.045811
111,1.110000,0.250787,0.174257,0.055017,0.324485,0.172495,0.043535,0.254245,0.253691,0.055071,0.328527,0.249054,0.045807
112,1.120000,0.250783,0.174270,0.055022,0.324483,0.172469,0.043534,0.254239,0.253690,0.055074,0.328522,0.249062,0.045796
113,1.130000,0.250782,0.174257,0.055025,0.324495,0.172487,0.043545,0.254251,0.253687,0.055074,0.328522,0.249054,0.045799
114,1.140000,0.250785,0.174269,0.055028,0.324496,0.172468,0.043545,0.254247,0.253690,0.055072,0.328529,0.249047,0.045804
115,1.150000,0.250778,0.174250,0.055019,0.324485,0.172501,0.043554,0.254241,0.253696,0.055072,0.328520,0.249058,0.045803
116,1.160000,0.250783,0.174259,0.055025,0.324497,0.172486,0.043547,0.254245,0.253685,0.055078,0.328529,0.249062,0.045812
117,1.170000,0.250777,0.174256,0.055023,0.324511,0.172479,0.043544,0.254249,0.253688,0.055077,0.328527,0.249056,0.045805
118,1.180000,0.250776,0.174270,0.055023,0.324484,0.172502,0.043552,0.254242,0.253693,0.055061,0.328525,0.249058,0.045810
119,1.190000,0.250786,0.174260,0.055024,0.324510,0.172460,0.043532,0.254250,0.253682,0.055067,0.328526,0.249052,0.045815
120,1.200000,0.250789,0.174245,0.055020,0.324497,0.172476,0.043542,0.254249,0.253687,0.055069,0.328533,0.249064,0.045799
121,1.210000,0.250778,0.174244,0.055015,0.324488,0.172489,0.043531,0.254245,0.253672,0.055058,0.328529,0.249044,0.045801
122,1.220000,0.250781,0.174237,0.055017,0.324485,0.172490,0.043545,0.254241,0.253706,0.055068,0.328528,0.249046,0.045798
123,1.230000,0.250785,0.174246,0.055021,0.324507,0.172464,0.043541,0.254251,0.253689,0.055071,0.328534,0.249049,0.045814
124,1.240000,0.250787,0.174232,0.055008,0.324499,0.172493,0.043543,0.254248,0.253698,0.055069,0.328527,0.249044,0.045803
125,1.250000,0.250781,0.174255,0.055022,0.324483,0.172491,0.043545,0.254240,0.253691,0.055062,0.328534,0.249054,0.045809
126,1.260000,0.250787,0.174252,0.055019,0.324503,0.172461,0.043544,0.254250,0.253690,0.055075,0.328532,0.249048,0.045808
127,1.270000,0.250782,0.174245,0.055026,0.324501,0.172485,0.043545,0.254248,0.253685,0.055073,0.328527,0.249078,0.045803
128,1.280000,0.250782,0.174262,0.055022,0.324492,0.172505,0.043553,0.254243,0.253698,0.055077,0.328529,0.249083,0.045798
129,1.290000,0.250781,0.174253,0.055018,0.324511,0.172478,0.043548,0.254243,0.253694,0.055074,0.328525,0.249068,0.045810
130,1.300000,0.250781,0.174259,0.055025,0.324496,0.172470,0.043539,0.254242,0.253688,0.055071,0.328533,0.249056,0.045811
131,1.310000,0.250782,0.174276,0.055019,0.324486,0.172502,0.043540,0.254249,0.253708,0.055072,0.328517,0.249077,0.045792
132,1.320000,0.250784,0.174264,0.055026,0.324485,0.172499,0.043546,0.254243,0.253707,0.055075,0.328526,0.249079,0.045802
133,1.330000,0.250787,0.174252,0.055026,0.324513,0.172483,0.043552,0.254250,0.253689,0.055077,0.328535,0.249068,0.045808
134,1.340000,0.250780,0.174258,0.055022,0.324493,0.172476,0.043540,0.254252,0.253695,0.055074,0.328532,0.249088,0.045804
135,1.350000,0.250787,0.174265,0.055028,0.324482,0.172477,0.043531,0.254242,0.253681,0.055067,0.328527,0.249050,0.045794
136,1.360000,0.250789,0.174250,0.055021,0.324500,0.172471,0.043543,0.254251,0.253693,0.055073,0.328532,0.249049,0.045805
137,1.370000,0.250782,0.174245,0.055016,0.324513,0.172478,0.043542,0.254250,0.253684,0.055071,0.328536,0.249057,0.045811
138,1.380000,0.250779,0.174253,0.055017,0.324492,0.172473,0.043517,0.254249,0.253698,0.055071,0.328528,0.249050,0.045808
139,1.390000,0.250787,0.174249,0.055016,0.324495,0.172485,0.043540,0.254249,0.253688,0.055069,0.328535,0.249049,0.045808
140,1.400000,0.250786,0.174237,0.055018,0.324490,0.172484,0.043540,0.254255,0.253683,0.055073,0.328526,0.249050,0.045810
141,1.410000,0.250779,0.174247,0.055014,0.324485,0.172479,0.043529,0.254247,0.253661,0.055066,0.328531,0.249054,0.045802
142,1.420000,0.250775,0.174254,0.055020,0.324492,0.172495,0.043541,0.254248,0.253693,0.055066,0.328525,0.249055,0.045803
143,1.430000,0.250780,0.174250,0.055020,0.324507,0.172466,0.043535,0.254252,0.253685,0.055070,0.328523,0.249060,0.045807
144,1.440000,0.250779,0.174259,0.055022,0.324503,0.172496,0.043539,0.254249,0.253687,0.055069,0.328533,0.249062,0.045807
145,1.450000,0.250779,0.174258,0.055015,0.324484,0.172501,0.043542,0.254244,0.253707,0.055079,0.328530,0.249067,0.045811
146,1.460000,0.250785,0.174269,0.055027,0.324503,0.172489,0.043545,0.254246,0.253695,0.055073,0.328533,0.249059,0.045809
147,1.470000,0.250782,0.174257,0.055025,0.324491,0.172476,0.043536,0.254249,0.253692,0.055067,0.328526,0.249061,0.045808
148,1.480000,0.250772,0.174265,0.055018,0.324486,0.172484,0.043537,0.254240,0.253697,0.055068,0.328519,0.249061,0.045800
149,1.490000,0.250782,0.174260,0.055019,0.324491,0.172462,0.043536,0.254246,0.253689,0.055076,0.328531,0.249061,0.045809
150,1.500000,0.250783,0.174257,0.055024,0.324492,0.172487,0.043553,0.254252,0.253683,0.055076,0.328528,0.249059,0.045809
151,1.510000,0.250771,0.174256,0.055017,0.324499,0.172491,0.043558,0.254239,0.253695,0.055066,0.328519,0.249076,0.045791
152,1.520000,0.250778,0.174253,0.055020,0.324477,0.172497,0.043541,0.254242,0.253684,0.055065,0.328530,0.249061,0.045807
153,1.530000,0.250781,0.174236,0.055021,0.324512,0.172468,0.043545,0.254248,0.253684,0.055075,0.328529,0.249052,0.045800
154,1.540000,0.250787,0.174259,0.055023,0.324496,0.172461,0.043530,0.254254,0.253686,0.055067,0.328531,0.249053,0.045803
155,1.550000,0.250781,0.174251,0.055018,0.324486,0.172491,0.043544,0.254245,0.253689,0.055069,0.328525,0.249045,0.045802
156,1.560000,0.250790,0.174246,0.055021,0.324502,0.172457,0.043533,0.254253,0.253688,0.055071,0.328527,0.249078,0.045805
157,1.570000,0.250791,0.174258,0.055022,0.324493,0.172475,0.043541,0.254252,0.253686,0.055073,0.328537,0.249058,0.045809
158,1.580000,0.250776,0.174258,0.055016,0.324477,0.172493,0.043537,0.254250,0.253666,0.055070,0.328526,0.249068,0.045794
159,1.590000,0.250784,0.174249,0.055024,0.324495,0.172461,0.043538,0.254246,0.253703,0.055078,0.328527,0.249056,0.045810
160,1.600000,0.250785,0.174248,0.055020,0.324497,0.172488,0.043550,0.254250,0.253680,0.055077,0.328534,0.249058,0.045813
161,1.610000,0.250778,0.174267,0.055024,0.324498,0.172499,0.043555,0.254242,0.253703,0.055073,0.328523,0.249057,0.045804
162,1.620000,0.250778,0.174264,0.055023,0.324481,0.172493,0.043550,0.254245,0.253696,0.055067,0.328527,0.249062,0.045813
163,1.630000,0.250779,0.174253,0.055030,0.324494,0.172453,0.043533,0.254245,0.253691,0.055075,0.328532,0.249062,0.045813
164,1.640000,0.250780,0.174267,0.055025,0.324487,0.172482,0.043545,0.254244,0.253684,0.055067,0.328526,0.249053,0.045806
165,1.650000,0.250773,0.174257,0.055020,0.324483,0.172485,0.043542,0.254237,0.253711,0.055078,0.328525,0.249058,0.045809
166,1.660000,0.250780,0.174259,0.055031,0.324496,0.172507,0.043554,0.254247,0.253693,0.055070,0.328522,0.249059,0.045802
167,1.670000,0.250783,0.174261,0.055027,0.324492,0.172482,0.043546,0.254251,0.253693,0.055074,0.328530,0.249065,0.045816
168,1.680000,0.250777,0.174253,0.055022,0.324490,0.172490,0.043535,0.254240,0.253705,0.055068,0.328519,0.249069,0.045792
169,1.690000,0.250784,0.174247,0.055017,0.324505,0.172478,0.043544,0.254256,0.253686,0.055069,0.328533,0.249053,0.045813
170,1.700000,0.250783,0.174250,0.055021,0.324503,0.172485,0.043535,0.254249,0.253697,0.055079,0.328526,0.249053,0.045809
171,1.710000,0.250780,0.174252,0.055015,0.324493,0.172508,0.043550,0.254244,0.253695,0.055067,0.328532,0.249041,0.045803
172,1.720000,0.250783,0.174238,0.055016,0.324490,0.172488,0.043542,0.254251,0.253688,0.055070,0.328526,0.249041,0.045803
173,1.730000,0.250786,0.174244,0.055024,0.324508,0.172484,0.043542,0.254249,0.253689,0.055070,0.328535,0.249043,0.045806
174,1.740000,0.250782,0.174246,0.055020,0.324491,0.172476,0.043537,0.254249,0.253685,0.055071,0.328531,0.249043,0.045807
175,1.750000,0.250775,0.174252,0.055012,0.324479,0.172507,0.043554,0.254243,0.253686,0.055069,0.328533,0.249046,0.045799
176,1.760000,0.250786,0.174255,0.055021,0.324491,0.172462,0.043537,0.254251,0.253700,0.055079,0.328535,0.249064,0.045814
177,1.770000,0.250778,0.174248,0.055022,0.324496,0.172468,0.043548,0.254247,0.253691,0.055074,0.328530,0.249063,0.045806
178,1.780000,0.250780,0.174267,0.055019,0.324485,0.172513,0.043549,0.254242,0.253697,0.055069,0.328521,0.249084,0.045792
179,1.790000,0.250780,0.174265,0.055024,0.324498,0.172487,0.043543,0.254245,0.253689,0.055069,0.328533,0.249093,0.045807
180,1.800000,0.250783,0.174262,0.055025,0.324504,0.172471,0.043538,0.254253,0.253545,0.055186,0.328526,0.249060,0.045813
181,1.810000,0.250776,0.174260,0.055021,0.324478,0.172491,0.043533,0.254234,0.253698,0.055074,0.328523,0.249070,0.045791
182,1.820000,0.250776,0.174259,0.055016,0.324484,0.172503,0.043546,0.254241,0.253710,0.055073,0.328520,0.249068,0.045809
183,1.830000,0.250780,0.174258,0.055027,0.324498,0.172448,0.043534,0.254249,0.253695,0.055073,0.328528,0.249052,0.045803
184,1.840000,0.250778,0.174256,0.055026,0.324500,0.172481,0.043544,0.254244,0.253693,0.055069,0.328527,0.249063,0.045810
185,1.850000,0.250776,0.174249,0.055018,0.324490,0.172483,0.043543,0.254250,0.253695,0.055066,0.328521,0.249044,0.045805
186,1.860000,0.250782,0.174240,0.055023,0.324495,0.172468,0.043542,0.254252,0.253676,0.055070,0.328528,0.249081,0.045801
187,1.870000,0.250782,0.174242,0.055018,0.324502,0.172466,0.043546,0.254245,0.253687,0.055073,0.328537,0.249052,0.045812
188,1.880000,0.250784,0.174250,0.055016,0.324481,0.172491,0.043544,0.254253,0.253680,0.055062,0.328523,0.249047,0.045799
189,1.890000,0.250789,0.174233,0.055020,0.324503,0.172475,0.043540,0.254253,0.253684,0.055066,0.328534,0.249056,0.045816
190,1.900000,0.250783,0.174232,0.055023,0.324502,0.172493,0.043551,0.254246,0.253686,0.055071,0.328535,0.249047,0.045808
191,1.910000,0.250777,0.174260,0.055021,0.324483,0.172487,0.043539,0.254248,0.253699,0.055062,0.328524,0.249047,0.045797
192,1.920000,0.250782,0.174251,0.055023,0.324492,0.172488,0.043536,0.254250,0.253691,0.055064,0.328524,0.249079,0.045796
193,1.930000,0.250782,0.174250,0.055021,0.324501,0.172475,0.043532,0.254248,0.253686,0.055071,0.328526,0.249049,0.045802
194,1.940000,0.250783,0.174250,0.055023,0.324502,0.172470,0.043536,0.254244,0.253694,0.055075,0.328524,0.249055,0.045800
195,1.950000,0.250775,0.174260,0.055020,0.324488,0.172488,0.043542,0.254235,0.253708,0.055080,0.328525,0.249058,0.045806
