Format Version,1.23,Take Name,ar_s6_t0,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2022-07-26 10.27.35.849 AM,Total Frames in Take,3309,Total Exported Frames,3309,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,cart:org,cart:org,cart:org,cart:xvec,cart:xvec,cart:xvec,cart:zvec,cart:zvec,cart:zvec
,ID,"A5C21E7F0C9F11EDDA32166A2DE58B3","A5C21E7F0C9F11EDDA32166A2DE58B3","A5C21E7F0C9F11EDDA32166A2DE58B3","A5C21E7E0C9F11EDDA32166A2DE58B3","A5C21E7E0C9F11EDDA32166A2DE58B3","A5C21E7E0C9F11EDDA32166A2DE58B3","A5C21E7D0C9F11EDDA32166A2DE58B3","A5C21E7D0C9F11EDDA32166A2DE58B3","A5C21E7D0C9F11EDDA32166A2DE58B3"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z
691,6.910000,0.011053,0.149347,-0.024625,0.143015,0.149661,-0.035839,0.032955,0.150541,0.053897
692,6.920000,0.011052,0.149347,-0.024630,0.143005,0.149708,-0.035830,0.032897,0.150585,0.053915
693,6.930000,0.011043,0.149332,-0.024634,0.142984,0.149714,-0.035846,0.032889,0.150580,0.053895
694,6.940000,0.011036,0.149324,-0.024643,0.142985,0.149704,-0.035862,0.032888,0.150583,0.053887
695,6.950000,0.011054,0.149323,-0.024661,0.143005,0.149710,-0.035850,0.032888,0.150593,0.053887
696,6.960000,0.011048,0.149306,-0.024673,0.143012,0.149711,-0.035844,0.032887,0.150577,0.053884
697,6.970000,0.011050,0.149330,-0.024647,0.143008,0.149708,-0.035853,0.032896,0.150572,0.053885
698,6.980000,0.011053,0.149320,-0.024636,0.143020,0.149699,-0.035846,0.032899,0.150588,0.053898
699,6.990000,0.011060,0.149317,-0.024636,0.143013,0.149693,-0.035840,0.032919,0.150527,0.053887
700,7.000000,0.011048,0.149298,-0.024643,0.143011,0.149702,-0.035831,0.032893,0.150565,0.053898
701,7.010000,0.011037,0.149329,-0.024625,0.143009,0.149711,-0.035824,0.032883,0.150585,0.053903
702,7.020000,0.011034,0.149316,-0.024632,0.143002,0.149732,-0.035831,0.032881,0.150586,0.053900
703,7.030000,0.011037,0.149296,-0.024667,0.142997,0.149707,-0.035835,0.032884,0.150584,0.053892
704,7.040000,0.011028,0.149300,-0.024649,0.142999,0.149699,-0.035834,0.032877,0.150584,0.053888
705,7.050000,0.011043,0.149308,-0.024646,0.142998,0.149743,-0.035836,0.032886,0.150580,0.053896
706,7.060000,0.011042,0.149303,-0.024649,0.143014,0.149733,-0.035838,0.032884,0.150568,0.053881
707,7.070000,0.011045,0.149299,-0.024671,0.143015,0.149733,-0.035841,0.032889,0.150588,0.053882
708,7.080000,0.011050,0.149317,-0.024643,0.143025,0.149744,-0.035828,0.032900,0.150603,0.053897
709,7.090000,0.011047,0.149325,-0.024640,0.143008,0.149765,-0.035831,0.032896,0.150584,0.053899
710,7.100000,0.011058,0.149296,-0.024667,0.143009,0.149740,-0.035835,0.032891,0.150591,0.053894
711,7.110000,0.011049,0.149317,-0.024639,0.143022,0.149743,-0.035824,0.032893,0.150605,0.053899
712,7.120000,0.011049,0.149322,-0.024639,0.143022,0.149754,-0.035825,0.032886,0.150576,0.053903
713,7.130000,0.011038,0.149310,-0.024647,0.142997,0.149765,-0.035830,0.032892,0.150583,0.053893
714,7.140000,0.011049,0.149284,-0.024673,0.143011,0.149740,-0.035843,0.032892,0.150585,0.053883
715,7.150000,0.011050,0.149316,-0.024644,0.143016,0.149730,-0.035844,0.032899,0.150584,0.053898
716,7.160000,0.011057,0.149305,-0.024645,0.143017,0.149723,-0.035841,0.032911,0.150542,0.053880
717,7.170000,0.011058,0.149290,-0.024671,0.143021,0.149740,-0.035843,0.032903,0.150591,0.053882
718,7.180000,0.011062,0.149321,-0.024634,0.143032,0.149743,-0.035845,0.032906,0.150586,0.053894
719,7.190000,0.011063,0.149289,-0.024646,0.143030,0.149733,-0.035839,0.032914,0.150562,0.053899
720,7.200000,0.011060,0.149306,-0.024638,0.143026,0.149735,-0.035834,0.032915,0.150561,0.053897
721,7.210000,0.011065,0.149303,-0.024628,0.143037,0.149738,-0.035831,0.032920,0.150571,0.053917
722,7.220000,0.011053,0.149329,-0.024619,0.143037,0.149747,-0.035833,0.032911,0.150574,0.053901
723,7.230000,0.011066,0.149272,-0.024639,0.143027,0.149739,-0.035835,0.032915,0.150563,0.053904
724,7.240000,0.011063,0.149299,-0.024637,0.143038,0.149742,-0.035822,0.032907,0.150593,0.053888
725,7.250000,0.011066,0.149307,-0.024637,0.143073,0.149713,-0.035835,0.032923,0.150558,0.053906
726,7.260000,0.011074,0.149277,-0.024644,0.143051,0.149751,-0.035827,0.032924,0.150586,0.053891
727,7.270000,0.011089,0.149275,-0.024665,0.143051,0.149752,-0.035822,0.032933,0.150580,0.053876
728,7.280000,0.011084,0.149314,-0.024633,0.143074,0.149772,-0.035815,0.032950,0.150577,0.053913
729,7.290000,0.011090,0.149308,-0.024635,0.143090,0.149725,-0.035815,0.032972,0.150505,0.053900
730,7.300000,0.011095,0.149288,-0.024654,0.143088,0.149723,-0.035818,0.032978,0.150498,0.053906
731,7.310000,0.011098,0.149291,-0.024618,0.143094,0.149709,-0.035822,0.032979,0.150512,0.053909
732,7.320000,0.011092,0.149292,-0.024620,0.143066,0.149777,-0.035799,0.032974,0.150503,0.053919
733,7.330000,0.011091,0.149281,-0.024631,0.143061,0.149769,-0.035800,0.032943,0.150553,0.053910
734,7.340000,0.011082,0.149283,-0.024629,0.143057,0.149762,-0.035810,0.032927,0.150572,0.053910
735,7.350000,0.011081,0.149301,-0.024629,0.143081,0.149710,-0.035817,0.032929,0.150576,0.053920
736,7.360000,0.011086,0.149269,-0.024659,0.143064,0.149711,-0.035823,0.032917,0.150566,0.053894
737,7.370000,0.011083,0.149268,-0.024661,0.143042,0.149760,-0.035818,0.032921,0.150558,0.053895
738,7.380000,0.011073,0.149297,-0.024633,0.143036,0.149749,-0.035820,0.032905,0.150566,0.053903
739,7.390000,0.011067,0.149294,-0.024639,0.143061,0.149717,-0.035823,0.032907,0.150571,0.053901
740,7.400000,0.011075,0.149280,-0.024644,0.143049,0.149709,-0.035823,0.032913,0.150562,0.053893
741,7.410000,0.011068,0.149292,-0.024639,0.143031,0.149755,-0.035818,0.032902,0.150583,0.053895
742,7.420000,0.011068,0.149283,-0.024632,0.143040,0.149744,-0.035815,0.032898,0.150576,0.053910
743,7.430000,0.011067,0.149290,-0.024635,0.143012,0.149764,-0.035816,0.032898,0.150569,0.053900
744,7.440000,0.011068,0.149282,-0.024642,0.143040,0.149747,-0.035813,0.032930,0.150526,0.053886
745,7.450000,0.011077,0.149298,-0.024633,0.143049,0.149757,-0.035808,0.032910,0.150580,0.053898
746,7.460000,0.011086,0.149279,-0.024638,0.143053,0.149758,-0.035808,0.032936,0.150571,0.053896
747,7.470000,0.011090,0.149283,-0.024640,0.143048,0.149746,-0.035820,0.032954,0.150535,0.053896
748,7.480000,0.011094,0.149302,-0.024632,0.143087,0.149737,-0.035802,0.032943,0.150571,0.053905
749,7.490000,0.011102,0.149269,-0.024654,0.143090,0.149721,-0.035809,0.032933,0.150560,0.053889
750,7.500000,0.011095,0.149284,-0.024633,0.143050,0.149736,-0.035812,0.032969,0.150513,0.053898
751,7.510000,0.011100,0.149282,-0.024623,0.143070,0.149769,-0.035796,0.032936,0.150588,0.053910
752,7.520000,0.011095,0.149291,-0.024630,0.143066,0.149763,-0.035801,0.032969,0.150494,0.053918
753,7.530000,0.011101,0.149270,-0.024661,0.143080,0.149727,-0.035802,0.032954,0.150499,0.053896
754,7.540000,0.011096,0.149281,-0.024627,0.143084,0.149718,-0.035809,0.032964,0.150506,0.053901
755,7.550000,0.011097,0.149271,-0.024632,0.143068,0.149761,-0.035801,0.032941,0.150588,0.053912
756,7.560000,0.011100,0.149290,-0.024633,0.143091,0.149711,-0.035810,0.032931,0.150575,0.053904
757,7.570000,0.011114,0.149257,-0.024657,0.143093,0.149713,-0.035816,0.032977,0.150504,0.053895
758,7.580000,0.011115,0.149298,-0.024628,0.143109,0.149735,-0.035804,0.032983,0.150492,0.053912
759,7.590000,0.011123,0.149268,-0.024656,0.143099,0.149718,-0.035808,0.032963,0.150567,0.053905
760,7.600000,0.011117,0.149282,-0.024633,0.143102,0.149720,-0.035810,0.032979,0.150529,0.053907
761,7.610000,0.011118,0.149306,-0.024627,0.143106,0.149735,-0.035805,0.032989,0.150517,0.053915
762,7.620000,0.011117,0.149299,-0.024626,0.143104,0.149732,-0.035803,0.032961,0.150567,0.053918
763,7.630000,0.011124,0.149297,-0.024625,0.143101,0.149726,-0.035808,0.032974,0.150519,0.053909
764,7.640000,0.011118,0.149289,-0.024633,0.143074,0.149759,-0.035805,0.032985,0.150510,0.053901
765,7.650000,0.011123,0.149295,-0.024628,0.143104,0.149724,-0.035811,0.032967,0.150558,0.053919
766,7.660000,0.011124,0.149279,-0.024632,0.143097,0.149721,-0.035808,0.033013,0.150478,0.053900
767,7.670000,0.011121,0.149275,-0.024637,0.143103,0.149718,-0.035809,0.032970,0.150553,0.053906
768,7.680000,0.011126,0.149279,-0.024633,0.143111,0.149722,-0.035805,0.032984,0.150570,0.053908
769,7.690000,0.011126,0.149298,-0.024625,0.143112,0.149728,-0.035808,0.032967,0.150565,0.053904
770,7.700000,0.011127,0.149279,-0.024635,0.143100,0.149720,-0.035801,0.032983,0.150546,0.053907
771,7.710000,0.011133,0.149299,-0.024628,0.143113,0.149723,-0.035803,0.033028,0.150471,0.053904
772,7.720000,0.011138,0.149279,-0.024647,0.143111,0.149720,-0.035801,0.033000,0.150510,0.053908
773,7.730000,0.011132,0.149285,-0.024627,0.143099,0.149726,-0.035807,0.032997,0.150496,0.053917
774,7.740000,0.011135,0.149276,-0.024650,0.143099,0.149721,-0.035800,0.032970,0.150553,0.053911
775,7.750000,0.011126,0.149303,-0.024629,0.143106,0.149734,-0.035805,0.032979,0.150568,0.053914
776,7.760000,0.011128,0.149291,-0.024631,0.143102,0.149718,-0.035806,0.032989,0.150504,0.053909
777,7.770000,0.011126,0.149295,-0.024622,0.143105,0.149710,-0.035806,0.033000,0.150509,0.053893
778,7.780000,0.011138,0.149303,-0.024615,0.143113,0.149732,-0.035794,0.033024,0.150506,0.053913
779,7.790000,0.011144,0.149281,-0.024648,0.143130,0.149761,-0.035799,0.033027,0.150481,0.053901
780,7.800000,0.011145,0.149295,-0.024625,0.143111,0.149715,-0.035803,0.033005,0.150515,0.053903
781,7.810000,0.011140,0.149303,-0.024622,0.143123,0.149720,-0.035801,0.033018,0.150496,0.053922
782,7.820000,0.011138,0.149309,-0.024619,0.143117,0.149729,-0.035798,0.033012,0.150513,0.053914
783,7.830000,0.011147,0.149281,-0.024645,0.143105,0.149718,-0.035797,0.033022,0.150474,0.053906
784,7.840000,0.011132,0.149304,-0.024621,0.143117,0.149723,-0.035795,0.033010,0.150484,0.053912
785,7.850000,0.011142,0.149308,-0.024617,0.143113,0.149717,-0.035796,0.033042,0.150485,0.053905
786,7.860000,0.011138,0.149307,-0.024626,0.143107,0.149720,-0.035803,0.033005,0.150486,0.053914
787,7.870000,0.011134,0.149296,-0.024627,0.143111,0.149722,-0.035797,0.033033,0.150470,0.053884
788,7.880000,0.011138,0.149314,-0.024614,0.143095,0.149762,-0.035793,0.033008,0.150544,0.053900
789,7.890000,0.011133,0.149298,-0.024626,0.143117,0.149720,-0.035802,0.033014,0.150511,0.053910
790,7.900000,0.011145,0.149265,-0.024645,0.143115,0.149718,-0.035799,0.033009,0.150500,0.053917
791,7.910000,0.011137,0.149307,-0.024621,0.143118,0.149723,-0.035795,0.032994,0.150571,0.053913
792,7.920000,0.011139,0.149312,-0.024614,0.143118,0.149728,-0.035792,0.033017,0.150504,0.053915
793,7.930000,0.011138,0.149290,-0.024628,0.143108,0.149724,-0.035792,0.033003,0.150501,0.053911
794,7.940000,0.011133,0.149286,-0.024646,0.143107,0.149729,-0.035797,0.033009,0.150509,0.053918
795,7.950000,0.011137,0.149306,-0.024616,0.143112,0.149725,-0.035800,0.033013,0.150505,0.053912
796,7.960000,0.011128,0.149290,-0.024622,0.143105,0.149711,-0.035799,0.032998,0.150506,0.053905
797,7.970000,0.011134,0.149288,-0.024634,0.143102,0.149721,-0.035798,0.032976,0.150564,0.053915
798,7.980000,0.011132,0.149296,-0.024624,0.143105,0.149714,-0.035799,0.033017,0.150493,0.053918
799,7.990000,0.011138,0.149291,-0.024622,0.143127,0.149744,-0.035785,0.032983,0.150546,0.053908
800,8.000000,0.011139,0.149285,-0.024621,0.143107,0.149708,-0.035802,0.033005,0.150502,0.053912
801,8.010000,0.011137,0.149286,-0.024639,0.143113,0.149717,-0.035799,0.033006,0.150496,0.053931
802,8.020000,0.011133,0.149298,-0.024614,0.143115,0.149712,-0.035796,0.032999,0.150510,0.053926
803,8.030000,0.011127,0.149274,-0.024627,0.143102,0.149716,-0.035794,0.033002,0.150499,0.053921
804,8.040000,0.011127,0.149294,-0.024618,0.143096,0.149706,-0.035802,0.032996,0.150492,0.053916
805,8.050000,0.011126,0.149307,-0.024618,0.143102,0.149710,-0.035799,0.032969,0.150580,0.053920
806,8.060000,0.011112,0.149301,-0.024629,0.143097,0.149707,-0.035806,0.032977,0.150573,0.053910
807,8.070000,0.011119,0.149299,-0.024630,0.143093,0.149723,-0.035801,0.032992,0.150507,0.053905
808,8.080000,0.011117,0.149329,-0.024619,0.143102,0.149726,-0.035803,0.033004,0.150524,0.053919
809,8.090000,0.011130,0.149282,-0.024652,0.143096,0.149727,-0.035800,0.033016,0.150472,0.053897
810,8.100000,0.011129,0.149307,-0.024625,0.143096,0.149723,-0.035798,0.032981,0.150561,0.053909
811,8.110000,0.011132,0.149313,-0.024613,0.143107,0.149734,-0.035798,0.033009,0.150509,0.053924
812,8.120000,0.011127,0.149306,-0.024618,0.143104,0.149732,-0.035800,0.033000,0.150513,0.053925
813,8.130000,0.011126,0.149298,-0.024622,0.143088,0.149732,-0.035794,0.032964,0.150563,0.053916
814,8.140000,0.011124,0.149293,-0.024621,0.143099,0.149734,-0.035797,0.032983,0.150491,0.053916
815,8.150000,0.011116,0.149299,-0.024624,0.143099,0.149741,-0.035793,0.032999,0.150518,0.053917
816,8.160000,0.011113,0.149306,-0.024624,0.143090,0.149728,-0.035795,0.032959,0.150565,0.053921
817,8.170000,0.011120,0.149289,-0.024649,0.143059,0.149764,-0.035790,0.032968,0.150570,0.053917
818,8.180000,0.011112,0.149305,-0.024623,0.143094,0.149731,-0.035793,0.032963,0.150566,0.053921
819,8.190000,0.011119,0.149304,-0.024618,0.143088,0.149722,-0.035797,0.032990,0.150508,0.053915
820,8.200000,0.011119,0.149286,-0.024642,0.143087,0.149712,-0.035798,0.032986,0.150505,0.053912
821,8.210000,0.011127,0.149306,-0.024614,0.143092,0.149724,-0.035794,0.032991,0.150508,0.053929
822,8.220000,0.011123,0.149306,-0.024613,0.143099,0.149727,-0.035796,0.033004,0.150516,0.053919
823,8.230000,0.011127,0.149308,-0.024622,0.143086,0.149724,-0.035795,0.032993,0.150496,0.053929
824,8.240000,0.011121,0.149301,-0.024621,0.143089,0.149718,-0.035794,0.032994,0.150507,0.053918
825,8.250000,0.011124,0.149302,-0.024613,0.143098,0.149728,-0.035792,0.032994,0.150507,0.053931
826,8.260000,0.011117,0.149300,-0.024625,0.143083,0.149729,-0.035791,0.032984,0.150515,0.053912
827,8.270000,0.011122,0.149279,-0.024648,0.143088,0.149722,-0.035799,0.032989,0.150521,0.053910
828,8.280000,0.011121,0.149315,-0.024616,0.143089,0.149734,-0.035796,0.032965,0.150560,0.053924
829,8.290000,0.011121,0.149306,-0.024617,0.143094,0.149719,-0.035798,0.032987,0.150504,0.053912
830,8.300000,0.011121,0.149299,-0.024623,0.143088,0.149731,-0.035795,0.032964,0.150560,0.053912
831,8.310000,0.011119,0.149308,-0.024614,0.143098,0.149726,-0.035794,0.033006,0.150509,0.053914
832,8.320000,0.011143,0.149283,-0.024625,0.143098,0.149734,-0.035791,0.033007,0.150513,0.053920
833,8.330000,0.011119,0.149295,-0.024629,0.143090,0.149722,-0.035790,0.033017,0.150468,0.053909
834,8.340000,0.011134,0.149270,-0.024646,0.143090,0.149731,-0.035791,0.032994,0.150508,0.053914
835,8.350000,0.011123,0.149304,-0.024619,0.143099,0.149721,-0.035792,0.032990,0.150527,0.053911
836,8.360000,0.011127,0.149267,-0.024649,0.143087,0.149718,-0.035800,0.032997,0.150494,0.053913
837,8.370000,0.011121,0.149300,-0.024627,0.143085,0.149724,-0.035800,0.032964,0.150545,0.053914
838,8.380000,0.011123,0.149301,-0.024620,0.143100,0.149723,-0.035790,0.032996,0.150519,0.053923
839,8.390000,0.011117,0.149289,-0.024620,0.143094,0.149718,-0.035794,0.032997,0.150493,0.053924
840,8.400000,0.011127,0.149277,-0.024615,0.143085,0.149724,-0.035782,0.032996,0.150509,0.053927
841,8.410000,0.011129,0.149295,-0.024609,0.143098,0.149726,-0.035781,0.032965,0.150541,0.053937
842,8.420000,0.011124,0.149316,-0.024605,0.143119,0.149773,-0.035767,0.032967,0.150583,0.053932
843,8.430000,0.011123,0.149291,-0.024601,0.143093,0.149719,-0.035779,0.032990,0.150521,0.053922
844,8.440000,0.011125,0.149293,-0.024607,0.143103,0.149712,-0.035780,0.033020,0.150465,0.053926
845,8.450000,0.011125,0.149302,-0.024606,0.143104,0.149741,-0.035777,0.032989,0.150511,0.053949
846,8.460000,0.011118,0.149297,-0.024610,0.143097,0.149719,-0.035780,0.032954,0.150544,0.053929
847,8.470000,0.011122,0.149303,-0.024607,0.143094,0.149716,-0.035781,0.032998,0.150506,0.053929
848,8.480000,0.011122,0.149309,-0.024605,0.143103,0.149729,-0.035779,0.032973,0.150570,0.053927
849,8.490000,0.011127,0.149305,-0.024611,0.143094,0.149726,-0.035783,0.033001,0.150497,0.053923
850,8.500000,0.011128,0.149287,-0.024610,0.143111,0.149762,-0.035770,0.032997,0.150496,0.053931
851,8.510000,0.011134,0.149316,-0.024602,0.143105,0.149728,-0.035778,0.033007,0.150506,0.053939
852,8.520000,0.011129,0.149311,-0.024609,0.143105,0.149727,-0.035777,0.032993,0.150497,0.053936
853,8.530000,0.011125,0.149291,-0.024614,0.143122,0.149747,-0.035772,0.032999,0.150496,0.053929
854,8.540000,0.011124,0.149286,-0.024615,0.143100,0.149706,-0.035789,0.033000,0.150494,0.053924
855,8.550000,0.011121,0.149302,-0.024612,0.143078,0.149775,-0.035782,0.033004,0.150502,0.053938
856,8.560000,0.011121,0.149297,-0.024607,0.143064,0.149764,-0.035789,0.032990,0.150507,0.053931
857,8.570000,0.011119,0.149291,-0.024616,0.143090,0.149731,-0.035787,0.032998,0.150500,0.053933
858,8.580000,0.011125,0.149306,-0.024598,0.143093,0.149725,-0.035784,0.032975,0.150547,0.053944
859,8.590000,0.011128,0.149293,-0.024601,0.143090,0.149737,-0.035782,0.033012,0.150474,0.053928
860,8.600000,0.011121,0.149280,-0.024598,0.143090,0.149729,-0.035783,0.033001,0.150492,0.053937
861,8.610000,0.011124,0.149307,-0.024591,0.143099,0.149720,-0.035782,0.033001,0.150503,0.053941
862,8.620000,0.011121,0.149296,-0.024600,0.143096,0.149724,-0.035784,0.033009,0.150497,0.053953
863,8.630000,0.011125,0.149267,-0.024597,0.143088,0.149711,-0.035787,0.032997,0.150507,0.053943
864,8.640000,0.011120,0.149284,-0.024597,0.143085,0.149720,-0.035788,0.032983,0.150525,0.053950
865,8.650000,0.011118,0.149292,-0.024590,0.143095,0.149735,-0.035782,0.032971,0.150558,0.053959
866,8.660000,0.011114,0.149280,-0.024589,0.143080,0.149724,-0.035780,0.033004,0.150491,0.053950
867,8.670000,0.011108,0.149268,-0.024588,0.143078,0.149720,-0.035777,0.032986,0.150483,0.053953
868,8.680000,0.011108,0.149287,-0.024581,0.143080,0.149717,-0.035774,0.032991,0.150502,0.053975
869,8.690000,0.011100,0.149304,-0.024567,0.143049,0.149758,-0.035775,0.032987,0.150501,0.053963
870,8.700000,0.011107,0.149269,-0.024569,0.143070,0.149714,-0.035775,0.032988,0.150494,0.053975
871,8.710000,0.011103,0.149291,-0.024560,0.143064,0.149706,-0.035790,0.032988,0.150495,0.053978
872,8.720000,0.011088,0.149303,-0.024549,0.143056,0.149701,-0.035779,0.032979,0.150534,0.053988
873,8.730000,0.011096,0.149264,-0.024566,0.143024,0.149731,-0.035787,0.032982,0.150501,0.053974
874,8.740000,0.011086,0.149272,-0.024561,0.143038,0.149707,-0.035781,0.032988,0.150500,0.053978
875,8.750000,0.011098,0.149288,-0.024549,0.143067,0.149724,-0.035776,0.032991,0.150503,0.053993
876,8.760000,0.011093,0.149270,-0.024555,0.143049,0.149700,-0.035779,0.032983,0.150513,0.053987
877,8.770000,0.011084,0.149307,-0.024534,0.143043,0.149708,-0.035775,0.032985,0.150500,0.053984
878,8.780000,0.011084,0.149324,-0.024521,0.143058,0.149735,-0.035766,0.032981,0.150501,0.054002
879,8.790000,0.011095,0.149279,-0.024540,0.143038,0.149672,-0.035777,0.032984,0.150508,0.053997
880,8.800000,0.011095,0.149286,-0.024534,0.143044,0.149701,-0.035758,0.032982,0.150506,0.053997
881,8.810000,0.011096,0.149288,-0.024521,0.143048,0.149713,-0.035759,0.032990,0.150508,0.054011
882,8.820000,0.011085,0.149287,-0.024518,0.143010,0.149735,-0.035763,0.032988,0.150503,0.054006
883,8.830000,0.011097,0.149276,-0.024533,0.143038,0.149693,-0.035766,0.032980,0.150502,0.054002
884,8.840000,0.011075,0.149288,-0.024527,0.143028,0.149749,-0.035755,0.032983,0.150491,0.054003
885,8.850000,0.011096,0.149277,-0.024526,0.143028,0.149746,-0.035754,0.032958,0.150562,0.054016
886,8.860000,0.011088,0.149279,-0.024538,0.143009,0.149755,-0.035762,0.032980,0.150494,0.054006
887,8.870000,0.011075,0.149299,-0.024529,0.143018,0.149743,-0.035756,0.032982,0.150496,0.054003
888,8.880000,0.011077,0.149304,-0.024521,0.143051,0.149711,-0.035762,0.032982,0.150514,0.054011
889,8.890000,0.011094,0.149278,-0.024542,0.143054,0.149723,-0.035770,0.032986,0.150498,0.054000
890,8.900000,0.011086,0.149305,-0.024518,0.143044,0.149716,-0.035763,0.032988,0.150498,0.053994
891,8.910000,0.011096,0.149307,-0.024513,0.143058,0.149733,-0.035754,0.032990,0.150516,0.054017
892,8.920000,0.011097,0.149309,-0.024518,0.143063,0.149730,-0.035736,0.032981,0.150505,0.054018
893,8.930000,0.011110,0.149272,-0.024527,0.143059,0.149713,-0.035734,0.032977,0.150492,0.054009
894,8.940000,0.011098,0.149293,-0.024507,0.143061,0.149731,-0.035724,0.032984,0.150507,0.054015
895,8.950000,0.011101,0.149273,-0.024499,0.143075,0.149729,-0.035711,0.032992,0.150489,0.054027
896,8.960000,0.011095,0.149287,-0.024498,0.143066,0.149706,-0.035709,0.032978,0.150487,0.054033
897,8.970000,0.011099,0.149270,-0.024478,0.143068,0.149718,-0.035697,0.032984,0.150501,0.054047
898,8.980000,0.011094,0.149280,-0.024462,0.143068,0.149706,-0.035673,0.032989,0.150500,0.054067
899,8.990000,0.011094,0.149274,-0.024441,0.143062,0.149717,-0.035649,0.032982,0.150533,0.054096
900,9.000000,0.011099,0.149234,-0.024407,0.143080,0.149736,-0.035598,0.032986,0.150509,0.054127
901,9.010000,0.011107,0.149201,-0.024352,0.143069,0.149707,-0.035555,0.032993,0.150515,0.054176
902,9.020000,0.011120,0.149204,-0.024285,0.143076,0.149735,-0.035457,0.032989,0.150494,0.054238
903,9.030000,0.011114,0.149203,-0.024221,0.143080,0.149737,-0.035389,0.032969,0.150486,0.054322
904,9.040000,0.011117,0.149194,-0.024122,0.143093,0.149742,-0.035301,0.033008,0.150504,0.054478
905,9.050000,0.011141,0.149191,-0.023980,0.143092,0.149757,-0.035187,0.032989,0.150480,0.054599
906,9.060000,0.011133,0.149197,-0.023842,0.143081,0.149750,-0.035083,0.032991,0.150492,0.054746
907,9.070000,0.011126,0.149219,-0.023676,0.143084,0.149696,-0.034942,0.032997,0.150507,0.054897
908,9.080000,0.011122,0.149215,-0.023474,0.143073,0.149741,-0.034768,0.033005,0.150497,0.055071
909,9.090000,0.011112,0.149225,-0.023260,0.142954,0.150119,-0.034579,0.033004,0.150484,0.055263
910,9.100000,0.011107,0.149179,-0.023049,0.142878,0.150158,-0.034278,0.032976,0.150473,0.055500
911,9.110000,0.011068,0.149199,-0.022796,0.142856,0.150247,-0.034026,0.032975,0.150481,0.055744
912,9.120000,0.011046,0.149238,-0.022563,0.142843,0.150253,-0.033785,0.032954,0.150499,0.056001
913,9.130000,0.011031,0.149258,-0.022325,0.142858,0.150233,-0.033520,0.032960,0.150546,0.056252
914,9.140000,0.011007,0.149314,-0.022038,0.142878,0.150238,-0.033279,0.032961,0.150616,0.056577
915,9.150000,0.011008,0.149371,-0.021720,0.143048,0.149914,-0.032946,0.032981,0.150600,0.056882
916,9.160000,0.011035,0.149438,-0.021399,0.143057,0.149959,-0.032622,0.032966,0.150627,0.057152
917,9.170000,0.011059,0.149502,-0.021041,0.143105,0.149918,-0.032285,0.032976,0.150621,0.057445
918,9.180000,0.011126,0.149456,-0.020656,0.143140,0.150023,-0.031806,0.033002,0.150574,0.057869
919,9.190000,0.011160,0.149432,-0.020332,0.143118,0.150010,-0.031353,0.032993,0.150609,0.058286
920,9.200000,0.011187,0.149315,-0.019934,0.143188,0.149895,-0.030961,0.033014,0.150632,0.058706
921,9.210000,0.011201,0.149289,-0.019474,0.143175,0.149939,-0.030414,0.033044,0.150841,0.059275
922,9.220000,0.011214,0.149396,-0.018852,0.143173,0.149980,-0.029902,0.033043,0.150857,0.059754
923,9.230000,0.011222,0.149482,-0.018296,0.143229,0.150015,-0.029283,0.033017,0.150816,0.060245
924,9.240000,0.011278,0.149481,-0.017840,0.143252,0.150095,-0.028683,0.033031,0.150847,0.060818
925,9.250000,0.011361,0.149503,-0.017224,0.143315,0.150116,-0.028110,0.033019,0.150871,0.061482
926,9.260000,0.011407,0.149575,-0.016567,0.143334,0.150206,-0.027420,0.033007,0.150873,0.062122
927,9.270000,0.011495,0.149559,-0.015866,0.143361,0.150139,-0.026644,0.033054,0.150802,0.062789
928,9.280000,0.011506,0.149496,-0.015172,0.143402,0.150134,-0.025886,0.033063,0.150874,0.063504
929,9.290000,0.011561,0.149516,-0.014367,0.143515,0.150168,-0.025075,0.033057,0.150809,0.064257
930,9.300000,0.011582,0.149574,-0.013517,0.143607,0.150231,-0.024200,0.033105,0.150801,0.065127
931,9.310000,0.011624,0.149646,-0.012669,0.143614,0.150254,-0.023219,0.033121,0.150768,0.066023
932,9.320000,0.011666,0.149688,-0.011730,0.143691,0.150263,-0.022221,0.033133,0.150863,0.066941
933,9.330000,0.011719,0.149667,-0.010746,0.143759,0.150217,-0.021226,0.033154,0.150854,0.067920
934,9.340000,0.011823,0.149643,-0.009727,0.143781,0.150593,-0.020115,0.033190,0.150832,0.069012
935,9.350000,0.011878,0.149729,-0.008671,0.143934,0.150271,-0.018954,0.033192,0.151007,0.070122
936,9.360000,0.011918,0.149869,-0.007605,0.143993,0.150297,-0.017713,0.033273,0.150990,0.071264
937,9.370000,0.012131,0.149578,-0.006231,0.144085,0.150568,-0.016460,0.033307,0.150982,0.072522
938,9.380000,0.012279,0.149585,-0.005003,0.144266,0.150327,-0.014999,0.033329,0.150963,0.073786
939,9.390000,0.012378,0.149744,-0.003834,0.144445,0.150168,-0.013626,0.033350,0.150863,0.075175
