Format Version,1.23,Take Name,ar_s9_t2,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2022-07-29 10.55.01.636 AM,Total Frames in Take,4763,Total Exported Frames,4763,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
10,0.100000,0.067902,0.172169,0.073100,0.142658,0.170324,0.074693,0.071352,0.251451,0.073769,0.146092,0.246996,0.077354
11,0.110000,0.067899,0.172159,0.073099,0.142650,0.170316,0.074685,0.071350,0.251462,0.073772,0.146090,0.246995,0.077336
12,0.120000,0.067899,0.172187,0.073105,0.142661,0.170332,0.074680,0.071356,0.251459,0.073766,0.146084,0.247003,0.077330
13,0.130000,0.067906,0.172165,0.073099,0.142651,0.170319,0.074686,0.071354,0.251449,0.073760,0.146086,0.247004,0.077336
14,0.140000,0.067909,0.172179,0.073101,0.142655,0.170313,0.074689,0.071346,0.251458,0.073770,0.146087,0.246981,0.077339
15,0.150000,0.067914,0.172169,0.073105,0.142657,0.170303,0.074683,0.071395,0.251587,0.073611,0.146091,0.246988,0.077335
16,0.160000,0.067906,0.172179,0.073096,0.142657,0.170329,0.074677,0.071351,0.251450,0.073763,0.146087,0.246994,0.077350
17,0.170000,0.067906,0.172162,0.073102,0.142660,0.170312,0.074691,0.071405,0.251584,0.073613,0.146084,0.246995,0.077339
18,0.180000,0.067908,0.172179,0.073102,0.142656,0.170297,0.074683,0.071353,0.251445,0.073773,0.146086,0.246987,0.077335
19,0.190000,0.067911,0.172161,0.073099,0.142668,0.170329,0.074679,0.071353,0.251465,0.073763,0.146090,0.246992,0.077332
20,0.200000,0.067907,0.172166,0.073101,0.142655,0.170313,0.074682,0.071346,0.251443,0.073756,0.146090,0.246985,0.077335
21,0.210000,0.067907,0.172174,0.073101,0.142662,0.170331,0.074681,0.071352,0.251458,0.073767,0.146090,0.247000,0.077355
22,0.220000,0.067908,0.172155,0.073093,0.142663,0.170336,0.074692,0.071357,0.251459,0.073762,0.146091,0.246982,0.077332
23,0.230000,0.067900,0.172164,0.073092,0.142665,0.170338,0.074694,0.071353,0.251457,0.073759,0.146080,0.246999,0.077337
24,0.240000,0.067903,0.172161,0.073106,0.142664,0.170346,0.074680,0.071399,0.251587,0.073616,0.146084,0.247002,0.077353
25,0.250000,0.067909,0.172172,0.073103,0.142668,0.170328,0.074690,0.071350,0.251459,0.073768,0.146086,0.246987,0.077330
26,0.260000,0.067910,0.172166,0.073098,0.142658,0.170327,0.074677,0.071355,0.251451,0.073764,0.146086,0.246986,0.077329
27,0.270000,0.067911,0.172164,0.073094,0.142658,0.170314,0.074679,0.071358,0.251452,0.073761,0.146085,0.246987,0.077355
28,0.280000,0.067910,0.172176,0.073099,0.142657,0.170312,0.074682,0.071352,0.251448,0.073763,0.146073,0.246969,0.077328
29,0.290000,0.067910,0.172157,0.073093,0.142652,0.170323,0.074684,0.071350,0.251453,0.073769,0.146085,0.246982,0.077327
30,0.300000,0.067914,0.172166,0.073098,0.142663,0.170326,0.074693,0.071355,0.251457,0.073762,0.146079,0.247007,0.077346
31,0.310000,0.067911,0.172167,0.073103,0.142661,0.170332,0.074684,0.071347,0.251450,0.073764,0.146088,0.246987,0.077339
32,0.320000,0.067912,0.172165,0.073096,0.142661,0.170320,0.074678,0.071405,0.251587,0.073606,0.146091,0.247007,0.077332
33,0.330000,0.067914,0.172164,0.073096,0.142661,0.170333,0.074689,0.071352,0.251442,0.073763,0.146094,0.246991,0.077327
34,0.340000,0.067913,0.172179,0.073099,0.142660,0.170310,0.074684,0.071352,0.251454,0.073768,0.146088,0.247001,0.077352
35,0.350000,0.067910,0.172165,0.073104,0.142665,0.170350,0.074688,0.071358,0.251459,0.073767,0.146099,0.246991,0.077332
36,0.360000,0.067906,0.172174,0.073100,0.142655,0.170324,0.074684,0.071356,0.251458,0.073757,0.146089,0.247007,0.077327
37,0.370000,0.067910,0.172161,0.073094,0.142663,0.170331,0.074680,0.071348,0.251462,0.073771,0.146085,0.246995,0.077349
38,0.380000,0.067908,0.172170,0.073101,0.142662,0.170329,0.074678,0.071357,0.251464,0.073764,0.146086,0.246990,0.077331
39,0.390000,0.067911,0.172158,0.073094,0.142663,0.170342,0.074686,0.071361,0.251468,0.073757,0.146085,0.246999,0.077335
40,0.400000,0.067914,0.172165,0.073101,0.142650,0.170319,0.074684,0.071353,0.251458,0.073761,0.146089,0.246988,0.077332
41,0.410000,0.067910,0.172166,0.073097,0.142652,0.170315,0.074689,0.071349,0.251456,0.073767,0.146093,0.246991,0.077336
42,0.420000,0.067913,0.172179,0.073101,0.142654,0.170325,0.074682,0.071355,0.251458,0.073761,0.146080,0.246995,0.077343
43,0.430000,0.067909,0.172160,0.073096,0.142658,0.170331,0.074691,0.071358,0.251457,0.073761,0.146082,0.246999,0.077345
44,0.440000,0.067913,0.172162,0.073100,0.142652,0.170312,0.074685,0.071359,0.251450,0.073766,0.146086,0.246998,0.077337
45,0.450000,0.067911,0.172168,0.073100,0.142658,0.170329,0.074684,0.071350,0.251451,0.073769,0.146088,0.246986,0.077331
46,0.460000,0.067910,0.172174,0.073099,0.142674,0.170352,0.074668,0.071404,0.251580,0.073613,0.146087,0.246984,0.077326
47,0.470000,0.067911,0.172166,0.073098,0.142657,0.170319,0.074673,0.071355,0.251455,0.073768,0.146092,0.246989,0.077332
48,0.480000,0.067915,0.172173,0.073095,0.142668,0.170332,0.074676,0.071350,0.251448,0.073771,0.146092,0.246986,0.077333
49,0.490000,0.067910,0.172182,0.073103,0.142648,0.170313,0.074679,0.071405,0.251595,0.073607,0.146085,0.246991,0.077326
50,0.500000,0.067908,0.172174,0.073102,0.142660,0.170322,0.074692,0.071352,0.251456,0.073763,0.146089,0.246986,0.077330
51,0.510000,0.067911,0.172163,0.073103,0.142660,0.170325,0.074678,0.071363,0.251465,0.073768,0.146088,0.246988,0.077357
52,0.520000,0.067904,0.172182,0.073098,0.142661,0.170331,0.074685,0.071351,0.251459,0.073766,0.146085,0.246988,0.077325
53,0.530000,0.067913,0.172167,0.073095,0.142655,0.170323,0.074690,0.071358,0.251448,0.073767,0.146085,0.246994,0.077344
54,0.540000,0.067905,0.172167,0.073104,0.142654,0.170313,0.074687,0.071347,0.251447,0.073765,0.146084,0.247000,0.077357
55,0.550000,0.067906,0.172167,0.073095,0.142656,0.170310,0.074691,0.071354,0.251456,0.073767,0.146081,0.246996,0.077353
56,0.560000,0.067902,0.172156,0.073090,0.142652,0.170330,0.074689,0.071363,0.251459,0.073757,0.146085,0.247002,0.077346
57,0.570000,0.067907,0.172171,0.073109,0.142651,0.170319,0.074676,0.071357,0.251461,0.073767,0.146091,0.246988,0.077335
58,0.580000,0.067912,0.172169,0.073102,0.142652,0.170305,0.074686,0.071349,0.251456,0.073774,0.146089,0.247004,0.077357
59,0.590000,0.067904,0.172182,0.073103,0.142654,0.170316,0.074681,0.071352,0.251449,0.073768,0.146090,0.246984,0.077322
60,0.600000,0.067910,0.172164,0.073094,0.142653,0.170325,0.074687,0.071356,0.251452,0.073767,0.146088,0.246991,0.077332
61,0.610000,0.067904,0.172167,0.073105,0.142655,0.170319,0.074671,0.071361,0.251450,0.073765,0.146091,0.247004,0.077357
62,0.620000,0.067890,0.172141,0.073088,0.142660,0.170330,0.074685,0.071398,0.251581,0.073611,0.146078,0.247006,0.077345
63,0.630000,0.067908,0.172166,0.073096,0.142664,0.170327,0.074684,0.071360,0.251450,0.073760,0.146093,0.246985,0.077326
64,0.640000,0.067913,0.172152,0.073093,0.142660,0.170312,0.074685,0.071357,0.251453,0.073769,0.146090,0.246991,0.077352
65,0.650000,0.067907,0.172165,0.073099,0.142653,0.170310,0.074680,0.071350,0.251449,0.073775,0.146090,0.246992,0.077351
66,0.660000,0.067920,0.172174,0.073090,0.142662,0.170335,0.074686,0.071356,0.251458,0.073754,0.146092,0.246981,0.077328
67,0.670000,0.067911,0.172162,0.073100,0.142665,0.170326,0.074681,0.071350,0.251450,0.073772,0.146082,0.246993,0.077351
68,0.680000,0.067912,0.172161,0.073105,0.142658,0.170299,0.074679,0.071357,0.251466,0.073770,0.146081,0.246997,0.077353
69,0.690000,0.067906,0.172170,0.073100,0.142658,0.170337,0.074694,0.071366,0.251457,0.073759,0.146087,0.246984,0.077331
70,0.700000,0.067905,0.172154,0.073088,0.142664,0.170340,0.074679,0.071362,0.251452,0.073767,0.146093,0.246988,0.077337
71,0.710000,0.067911,0.172160,0.073103,0.142656,0.170325,0.074670,0.071345,0.251454,0.073771,0.146089,0.246983,0.077339
72,0.720000,0.067908,0.172176,0.073106,0.142654,0.170321,0.074682,0.071352,0.251447,0.073766,0.146089,0.246985,0.077334
73,0.730000,0.067909,0.172160,0.073096,0.142662,0.170332,0.074687,0.071348,0.251454,0.073763,0.146079,0.246996,0.077346
74,0.740000,0.067909,0.172156,0.073101,0.142647,0.170316,0.074691,0.071354,0.251458,0.073760,0.146087,0.246988,0.077354
75,0.750000,0.067907,0.172167,0.073103,0.142660,0.170333,0.074683,0.071351,0.251444,0.073768,0.146080,0.247002,0.077354
76,0.760000,0.067918,0.172168,0.073096,0.142671,0.170336,0.074677,0.071355,0.251452,0.073765,0.146085,0.247003,0.077345
77,0.770000,0.067906,0.172160,0.073100,0.142657,0.170310,0.074676,0.071356,0.251460,0.073765,0.146079,0.246998,0.077355
78,0.780000,0.067907,0.172159,0.073096,0.142656,0.170315,0.074684,0.071359,0.251464,0.073767,0.146083,0.246986,0.077354
79,0.790000,0.067921,0.172151,0.073095,0.142657,0.170320,0.074685,0.071352,0.251448,0.073762,0.146090,0.246993,0.077333
80,0.800000,0.067915,0.172166,0.073091,0.142651,0.170306,0.074681,0.071409,0.251583,0.073611,0.146084,0.246995,0.077336
81,0.810000,0.067914,0.172160,0.073099,0.142658,0.170319,0.074684,0.071348,0.251455,0.073772,0.146090,0.246980,0.077338
82,0.820000,0.067909,0.172155,0.073090,0.142655,0.170314,0.074682,0.071356,0.251456,0.073759,0.146088,0.246980,0.077326
83,0.830000,0.067912,0.172154,0.073093,0.142659,0.170330,0.074686,0.071401,0.251584,0.073610,0.146093,0.246993,0.077333
84,0.840000,0.067913,0.172159,0.073102,0.142671,0.170331,0.074687,0.071349,0.251456,0.073770,0.146091,0.246995,0.077353
85,0.850000,0.067909,0.172175,0.073102,0.142653,0.170309,0.074680,0.071410,0.251593,0.073613,0.146085,0.246987,0.077355
86,0.860000,0.067913,0.172167,0.073102,0.142660,0.170335,0.074686,0.071355,0.251457,0.073766,0.146089,0.246997,0.077323
87,0.870000,0.067914,0.172156,0.073101,0.142647,0.170310,0.074683,0.071353,0.251462,0.073766,0.146087,0.246995,0.077351
88,0.880000,0.067906,0.172172,0.073101,0.142655,0.170315,0.074691,0.071360,0.251460,0.073766,0.146089,0.246999,0.077361
89,0.890000,0.067902,0.172171,0.073100,0.142656,0.170325,0.074680,0.071357,0.251457,0.073759,0.146095,0.246992,0.077336
90,0.900000,0.067906,0.172177,0.073109,0.142646,0.170321,0.074680,0.071358,0.251460,0.073769,0.146084,0.247008,0.077355
91,0.910000,0.067906,0.172172,0.073095,0.142658,0.170314,0.074678,0.071353,0.251460,0.073769,0.146093,0.246998,0.077339
92,0.920000,0.067905,0.172164,0.073092,0.142659,0.170337,0.074684,0.071351,0.251453,0.073767,0.146091,0.246989,0.077333
93,0.930000,0.067906,0.172156,0.073090,0.142651,0.170338,0.074688,0.071356,0.251447,0.073766,0.146088,0.246995,0.077330
94,0.940000,0.067914,0.172167,0.073096,0.142650,0.170307,0.074672,0.071345,0.251445,0.073772,0.146085,0.246982,0.077333
95,0.950000,0.067908,0.172163,0.073096,0.142651,0.170300,0.074677,0.071359,0.251465,0.073773,0.146089,0.246980,0.077334
96,0.960000,0.067918,0.172156,0.073094,0.142657,0.170328,0.074673,0.071357,0.251451,0.073760,0.146087,0.246980,0.077327
97,0.970000,0.067913,0.172159,0.073103,0.142654,0.170305,0.074683,0.071353,0.251452,0.073769,0.146095,0.246980,0.077335
98,0.980000,0.067906,0.172162,0.073101,0.142664,0.170331,0.074686,0.071346,0.251457,0.073768,0.146086,0.246983,0.077348
99,0.990000,0.067897,0.172176,0.073101,0.142648,0.170320,0.074680,0.071360,0.251456,0.073761,0.146093,0.246994,0.077324
100,1.000000,0.067907,0.172157,0.073096,0.142661,0.170317,0.074671,0.071357,0.251449,0.073762,0.146085,0.246995,0.077348
101,1.010000,0.067907,0.172163,0.073099,0.142657,0.170294,0.074681,0.071351,0.251449,0.073765,0.146096,0.246992,0.077336
102,1.020000,0.067910,0.172162,0.073091,0.142657,0.170333,0.074694,0.071354,0.251459,0.073763,0.146087,0.246993,0.077330
103,1.030000,0.067907,0.172172,0.073101,0.142660,0.170317,0.074686,0.071357,0.251457,0.073761,0.146089,0.247000,0.077325
104,1.040000,0.067915,0.172166,0.073106,0.142661,0.170325,0.074688,0.071349,0.251450,0.073769,0.146089,0.246991,0.077350
105,1.050000,0.067914,0.172159,0.073094,0.142654,0.170316,0.074692,0.071350,0.251455,0.073767,0.146091,0.246995,0.077338
106,1.060000,0.067906,0.172152,0.073099,0.142664,0.170331,0.074685,0.071352,0.251451,0.073761,0.146090,0.246991,0.077344
107,1.070000,0.067903,0.172163,0.073102,0.142650,0.170304,0.074688,0.071353,0.251453,0.073775,0.146085,0.246986,0.077353
108,1.080000,0.067908,0.172163,0.073103,0.142659,0.170305,0.074690,0.071395,0.251579,0.073622,0.146087,0.246983,0.077333
109,1.090000,0.067903,0.172175,0.073108,0.142665,0.170332,0.074686,0.071357,0.251450,0.073768,0.146092,0.246990,0.077328
110,1.100000,0.067909,0.172155,0.073091,0.142653,0.170308,0.074680,0.071347,0.251451,0.073767,0.146089,0.246989,0.077346
111,1.110000,0.067908,0.172163,0.073096,0.142650,0.170298,0.074689,0.071353,0.251452,0.073768,0.146095,0.246990,0.077349
112,1.120000,0.067914,0.172167,0.073099,0.142649,0.170305,0.074679,0.071347,0.251460,0.073764,0.146090,0.246986,0.077330
113,1.130000,0.067907,0.172164,0.073103,0.142658,0.170314,0.074682,0.071357,0.251462,0.073767,0.146093,0.246991,0.077333
114,1.140000,0.067907,0.172154,0.073094,0.142662,0.170312,0.074686,0.071355,0.251465,0.073771,0.146084,0.246985,0.077351
115,1.150000,0.067909,0.172167,0.073106,0.142658,0.170322,0.074677,0.071400,0.251583,0.073622,0.146094,0.246979,0.077334
116,1.160000,0.067909,0.172159,0.073095,0.142659,0.170336,0.074688,0.071353,0.251455,0.073764,0.146095,0.246997,0.077330
117,1.170000,0.067908,0.172164,0.073105,0.142660,0.170310,0.074699,0.071341,0.251426,0.073754,0.146089,0.246993,0.077357
118,1.180000,0.067913,0.172170,0.073107,0.142661,0.170335,0.074687,0.071358,0.251466,0.073768,0.146100,0.246988,0.077337
119,1.190000,0.067910,0.172174,0.073100,0.142659,0.170320,0.074686,0.071358,0.251465,0.073766,0.146088,0.246991,0.077326
120,1.200000,0.067915,0.172149,0.073089,0.142651,0.170301,0.074688,0.071353,0.251463,0.073763,0.146094,0.246989,0.077330
121,1.210000,0.067908,0.172168,0.073107,0.142661,0.170333,0.074688,0.071344,0.251455,0.073771,0.146092,0.246989,0.077335
122,1.220000,0.067900,0.172163,0.073107,0.142661,0.170346,0.074695,0.071351,0.251460,0.073765,0.146095,0.246997,0.077335
123,1.230000,0.067903,0.172150,0.073092,0.142656,0.170318,0.074682,0.071350,0.251460,0.073763,0.146083,0.246994,0.077349
124,1.240000,0.067910,0.172174,0.073105,0.142660,0.170306,0.074686,0.071399,0.251587,0.073612,0.146092,0.247001,0.077338
125,1.250000,0.067910,0.172165,0.073100,0.142657,0.170329,0.074678,0.071355,0.251460,0.073765,0.146097,0.246987,0.077334
126,1.260000,0.067912,0.172161,0.073102,0.142660,0.170333,0.074690,0.071395,0.251578,0.073615,0.146086,0.246981,0.077331
127,1.270000,0.067902,0.172162,0.073104,0.142665,0.170311,0.074673,0.071356,0.251459,0.073768,0.146086,0.246990,0.077336
128,1.280000,0.067908,0.172172,0.073105,0.142660,0.170311,0.074688,0.071401,0.251584,0.073615,0.146086,0.247000,0.077349
129,1.290000,0.067909,0.172173,0.073096,0.142668,0.170337,0.074688,0.071407,0.251582,0.073609,0.146092,0.246988,0.077329
130,1.300000,0.067908,0.172170,0.073097,0.142660,0.170323,0.074682,0.071354,0.251451,0.073757,0.146080,0.246999,0.077350
131,1.310000,0.067906,0.172166,0.073097,0.142656,0.170307,0.074688,0.071353,0.251455,0.073774,0.146092,0.246996,0.077338
132,1.320000,0.067908,0.172170,0.073094,0.142660,0.170338,0.074683,0.071350,0.251449,0.073764,0.146091,0.247004,0.077343
133,1.330000,0.067905,0.172174,0.073101,0.142660,0.170318,0.074682,0.071362,0.251459,0.073764,0.146082,0.246995,0.077330
134,1.340000,0.067908,0.172170,0.073101,0.142659,0.170327,0.074686,0.071352,0.251463,0.073771,0.146089,0.246993,0.077354
135,1.350000,0.067913,0.172153,0.073094,0.142654,0.170311,0.074674,0.071357,0.251451,0.073762,0.146095,0.246988,0.077340
136,1.360000,0.067910,0.172176,0.073093,0.142663,0.170349,0.074674,0.071358,0.251461,0.073766,0.146082,0.247003,0.077331
137,1.370000,0.067911,0.172180,0.073097,0.142663,0.170339,0.074685,0.071358,0.251460,0.073764,0.146088,0.247003,0.077354
138,1.380000,0.067902,0.172185,0.073109,0.142659,0.170319,0.074675,0.071348,0.251467,0.073774,0.146083,0.246993,0.077353
139,1.390000,0.067903,0.172184,0.073110,0.142664,0.170351,0.074684,0.071347,0.251446,0.073765,0.146090,0.246998,0.077328
140,1.400000,0.067901,0.172166,0.073097,0.142649,0.170329,0.074680,0.071360,0.251461,0.073763,0.146083,0.246993,0.077332
141,1.410000,0.067908,0.172165,0.073092,0.142659,0.170316,0.074681,0.071348,0.251447,0.073771,0.146089,0.246993,0.077341
142,1.420000,0.067914,0.172169,0.073097,0.142652,0.170323,0.074681,0.071361,0.251461,0.073762,0.146085,0.246988,0.077330
143,1.430000,0.067903,0.172191,0.073113,0.142660,0.170326,0.074680,0.071353,0.251449,0.073763,0.146092,0.246981,0.077329
144,1.440000,0.067901,0.172169,0.073101,0.142663,0.170332,0.074681,0.071357,0.251461,0.073768,0.146081,0.246996,0.077353
145,1.450000,0.067907,0.172161,0.073099,0.142658,0.170304,0.074687,0.071354,0.251453,0.073766,0.146085,0.246994,0.077351
146,1.460000,0.067916,0.172151,0.073092,0.142658,0.170318,0.074680,0.071361,0.251459,0.073767,0.146082,0.247003,0.077348
147,1.470000,0.067909,0.172163,0.073096,0.142653,0.170296,0.074681,0.071350,0.251450,0.073764,0.146085,0.246977,0.077327
148,1.480000,0.067910,0.172160,0.073101,0.142657,0.170309,0.074684,0.071349,0.251452,0.073768,0.146092,0.246988,0.077338
149,1.490000,0.067912,0.172169,0.073095,0.142654,0.170315,0.074678,0.071353,0.251451,0.073759,0.146077,0.246991,0.077343
150,1.500000,0.067911,0.172157,0.073096,0.142659,0.170318,0.074681,0.071359,0.251448,0.073767,0.146092,0.246995,0.077330
151,1.510000,0.067911,0.172160,0.073105,0.142657,0.170306,0.074687,0.071356,0.251462,0.073767,0.146091,0.246986,0.077336
152,1.520000,0.067909,0.172170,0.073097,0.142657,0.170316,0.074689,0.071349,0.251456,0.073762,0.146089,0.246987,0.077329
153,1.530000,0.067912,0.172155,0.073097,0.142658,0.170325,0.074684,0.071356,0.251452,0.073768,0.146085,0.247007,0.077348
154,1.540000,0.067906,0.172163,0.073105,0.142655,0.170300,0.074687,0.071345,0.251450,0.073771,0.146089,0.246988,0.077335
155,1.550000,0.067913,0.172150,0.073099,0.142653,0.170319,0.074693,0.071347,0.251455,0.073768,0.146081,0.246983,0.077335
156,1.560000,0.067908,0.172160,0.073092,0.142645,0.170323,0.074681,0.071359,0.251455,0.073773,0.146081,0.246992,0.077333
157,1.570000,0.067914,0.172159,0.073094,0.142662,0.170317,0.074691,0.071351,0.251459,0.073773,0.146088,0.246993,0.077339
158,1.580000,0.067901,0.172171,0.073106,0.142654,0.170312,0.074683,0.071350,0.251449,0.073770,0.146080,0.246993,0.077352
159,1.590000,0.067907,0.172156,0.073089,0.142658,0.170340,0.074687,0.071356,0.251459,0.073759,0.146091,0.246985,0.077331
160,1.600000,0.067914,0.172166,0.073101,0.142644,0.170309,0.074683,0.071352,0.251455,0.073771,0.146090,0.246989,0.077330
161,1.610000,0.067909,0.172163,0.073108,0.142656,0.170309,0.074684,0.071351,0.251459,0.073771,0.146090,0.246993,0.077355
162,1.620000,0.067907,0.172143,0.073094,0.142656,0.170311,0.074670,0.071352,0.251458,0.073769,0.146087,0.246979,0.077325
163,1.630000,0.067901,0.172176,0.073104,0.142659,0.170316,0.074684,0.071404,0.251583,0.073617,0.146085,0.246993,0.077332
164,1.640000,0.067914,0.172143,0.073099,0.142661,0.170304,0.074684,0.071409,0.251576,0.073621,0.146084,0.246993,0.077352
165,1.650000,0.067908,0.172167,0.073112,0.142659,0.170314,0.074678,0.071358,0.251461,0.073767,0.146090,0.246992,0.077354
166,1.660000,0.067909,0.172166,0.073094,0.142656,0.170322,0.074679,0.071362,0.251454,0.073764,0.146095,0.246988,0.077333
167,1.670000,0.067912,0.172153,0.073102,0.142662,0.170325,0.074677,0.071344,0.251449,0.073770,0.146086,0.246998,0.077354
168,1.680000,0.067908,0.172157,0.073102,0.142651,0.170311,0.074680,0.071363,0.251460,0.073765,0.146089,0.246993,0.077340
169,1.690000,0.067907,0.172159,0.073096,0.142669,0.170344,0.074678,0.071345,0.251451,0.073762,0.146087,0.246997,0.077330
170,1.700000,0.067912,0.172153,0.073099,0.142655,0.170313,0.074686,0.071359,0.251467,0.073766,0.146088,0.246997,0.077355
171,1.710000,0.067916,0.172164,0.073098,0.142659,0.170300,0.074687,0.071351,0.251452,0.073774,0.146087,0.246985,0.077337
172,1.720000,0.067912,0.172177,0.073102,0.142673,0.170341,0.074681,0.071356,0.251456,0.073764,0.146089,0.246992,0.077330
173,1.730000,0.067919,0.172177,0.073103,0.142655,0.170316,0.074673,0.071360,0.251458,0.073764,0.146091,0.246989,0.077326
174,1.740000,0.067910,0.172168,0.073108,0.142659,0.170318,0.074689,0.071358,0.251463,0.073772,0.146084,0.247000,0.077350
175,1.750000,0.067910,0.172163,0.073110,0.142654,0.170309,0.074682,0.071349,0.251462,0.073768,0.146092,0.246989,0.077334
176,1.760000,0.067915,0.172154,0.073089,0.142662,0.170320,0.074681,0.071359,0.251452,0.073762,0.146079,0.246973,0.077322
177,1.770000,0.067919,0.172188,0.073107,0.142663,0.170330,0.074679,0.071363,0.251467,0.073770,0.146097,0.246998,0.077351
178,1.780000,0.067918,0.172173,0.073113,0.142659,0.170311,0.074686,0.071353,0.251449,0.073770,0.146091,0.246991,0.077339
179,1.790000,0.067917,0.172156,0.073101,0.142664,0.170327,0.074671,0.071405,0.251589,0.073606,0.146100,0.246985,0.077333
180,1.800000,0.067915,0.172163,0.073095,0.142659,0.170313,0.074682,0.071365,0.251453,0.073771,0.146090,0.246989,0.077334
181,1.810000,0.067919,0.172159,0.073104,0.142663,0.170302,0.074685,0.071407,0.251580,0.073607,0.146090,0.246985,0.077335
182,1.820000,0.067915,0.172149,0.073099,0.142652,0.170316,0.074681,0.071407,0.251577,0.073616,0.146092,0.246993,0.077332
183,1.830000,0.067909,0.172176,0.073105,0.142661,0.170321,0.074681,0.071407,0.251591,0.073617,0.146086,0.247002,0.077352
184,1.840000,0.067909,0.172177,0.073104,0.142657,0.170303,0.074686,0.071348,0.251454,0.073770,0.146079,0.247000,0.077355
185,1.850000,0.067901,0.172164,0.073100,0.142651,0.170308,0.074692,0.071359,0.251457,0.073764,0.146083,0.246994,0.077351
186,1.860000,0.067912,0.172163,0.073106,0.142653,0.170319,0.074682,0.071353,0.251452,0.073760,0.146092,0.246982,0.077333
187,1.870000,0.067907,0.172156,0.073103,0.142653,0.170309,0.074683,0.071359,0.251466,0.073767,0.146086,0.246994,0.077359
188,1.880000,0.067904,0.172172,0.073109,0.142665,0.170328,0.074692,0.071360,0.251472,0.073767,0.146089,0.246985,0.077340
189,1.890000,0.067904,0.172186,0.073104,0.142657,0.170327,0.074682,0.071362,0.251447,0.073761,0.146093,0.246992,0.077330
190,1.900000,0.067913,0.172159,0.073096,0.142652,0.170324,0.074681,0.071359,0.251458,0.073767,0.146081,0.247003,0.077350
191,1.910000,0.067907,0.172154,0.073097,0.142659,0.170328,0.074681,0.071352,0.251449,0.073771,0.146084,0.246998,0.077351
192,1.920000,0.067912,0.172157,0.073093,0.142656,0.170319,0.074675,0.071361,0.251450,0.073767,0.146091,0.246986,0.077332
193,1.930000,0.067905,0.172164,0.073100,0.142661,0.170308,0.074677,0.071359,0.251450,0.073761,0.146088,0.246995,0.077347
194,1.940000,0.067914,0.172159,0.073103,0.142660,0.170315,0.074685,0.071361,0.251461,0.073766,0.146093,0.246995,0.077353
