Format Version,1.23,Take Name,cart_random_sync,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2022-06-22 12.22.57.287 PM,Total Frames in Take,2488,Total Exported Frames,2488,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,mecanum:org,mecanum:org,mecanum:org,mecanum:xdir,mecanum:xdir,mecanum:xdir,mecanum:zdir,mecanum:zdir,mecanum:zdir
,ID,"8A1E0D81F1F811EC20C8B848E84FB3","8A1E0D81F1F811EC20C8B848E84FB3","8A1E0D81F1F811EC20C8B848E84FB3","8A1E0D83F1F811EC20C8B848E84FB3","8A1E0D83F1F811EC20C8B848E84FB3","8A1E0D83F1F811EC20C8B848E84FB3","8A1E0D85F1F811EC20C8B848E84FB3","8A1E0D85F1F811EC20C8B848E84FB3","8A1E0D85F1F811EC20C8B848E84FB3"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z
626,6.260000,0.186475,0.066544,0.243815,0.227567,0.065017,0.251847,0.169557,0.066381,0.345237
627,6.270000,0.186397,0.066464,0.243758,0.227565,0.065023,0.251839,0.169546,0.066396,0.345245
628,6.280000,0.186464,0.066564,0.243831,0.227563,0.065010,0.251836,0.169547,0.066379,0.345238
629,6.290000,0.186462,0.066568,0.243834,0.227556,0.065012,0.251831,0.169547,0.066381,0.345239
630,6.300000,0.186479,0.066536,0.243824,0.227568,0.065027,0.251815,0.169554,0.066382,0.345241
631,6.310000,0.186409,0.066473,0.243778,0.227568,0.065006,0.251835,0.169550,0.066391,0.345243
632,6.320000,0.186463,0.066560,0.243838,0.227561,0.065011,0.251835,0.169544,0.066371,0.345245
633,6.330000,0.186465,0.066561,0.243827,0.227571,0.064999,0.251834,0.169549,0.066383,0.345238
634,6.340000,0.186462,0.066563,0.243833,0.227560,0.065018,0.251841,0.169551,0.066386,0.345239
635,6.350000,0.186485,0.066565,0.243839,0.227559,0.065008,0.251840,0.169556,0.066387,0.345236
636,6.360000,0.186481,0.066545,0.243826,0.227573,0.065010,0.251836,0.169560,0.066381,0.345238
637,6.370000,0.186467,0.066563,0.243839,0.227569,0.065013,0.251835,0.169554,0.066385,0.345242
638,6.380000,0.186478,0.066554,0.243822,0.227572,0.065034,0.251817,0.169561,0.066388,0.345243
639,6.390000,0.186466,0.066569,0.243844,0.227562,0.065011,0.251836,0.169549,0.066378,0.345239
640,6.400000,0.186403,0.066458,0.243754,0.227558,0.065015,0.251836,0.169551,0.066380,0.345245
641,6.410000,0.186463,0.066559,0.243836,0.227565,0.065031,0.251814,0.169559,0.066394,0.345242
642,6.420000,0.186400,0.066466,0.243765,0.227566,0.065027,0.251816,0.169547,0.066398,0.345249
643,6.430000,0.186415,0.066456,0.243751,0.227555,0.065012,0.251837,0.169548,0.066376,0.345242
644,6.440000,0.186415,0.066470,0.243763,0.227563,0.065018,0.251837,0.169546,0.066387,0.345243
645,6.450000,0.186468,0.066560,0.243832,0.227578,0.065007,0.251808,0.169548,0.066383,0.345243
646,6.460000,0.186467,0.066563,0.243832,0.227558,0.065019,0.251843,0.169562,0.066379,0.345240
647,6.470000,0.186466,0.066562,0.243842,0.227573,0.065007,0.251835,0.169553,0.066382,0.345242
648,6.480000,0.186469,0.066553,0.243839,0.227563,0.065010,0.251833,0.169549,0.066380,0.345238
649,6.490000,0.186477,0.066534,0.243818,0.227578,0.064997,0.251831,0.169543,0.066383,0.345247
650,6.500000,0.186464,0.066563,0.243833,0.227561,0.065010,0.251834,0.169539,0.066383,0.345239
651,6.510000,0.186468,0.066557,0.243836,0.227555,0.065013,0.251837,0.169545,0.066377,0.345247
652,6.520000,0.186401,0.066465,0.243767,0.227557,0.064994,0.251830,0.169550,0.066383,0.345246
653,6.530000,0.186463,0.066553,0.243834,0.227561,0.064998,0.251840,0.169547,0.066382,0.345243
654,6.540000,0.186459,0.066566,0.243836,0.227563,0.064985,0.251828,0.169550,0.066380,0.345245
655,6.550000,0.186479,0.066554,0.243830,0.227557,0.064995,0.251834,0.169544,0.066370,0.345235
656,6.560000,0.186475,0.066544,0.243833,0.227566,0.064986,0.251826,0.169548,0.066362,0.345239
657,6.570000,0.186405,0.066453,0.243757,0.227566,0.064983,0.251828,0.169573,0.066390,0.345240
658,6.580000,0.186480,0.066535,0.243828,0.227561,0.064999,0.251831,0.169554,0.066367,0.345232
659,6.590000,0.186414,0.066454,0.243751,0.227567,0.064979,0.251822,0.169551,0.066371,0.345228
660,6.600000,0.186460,0.066557,0.243834,0.227563,0.064990,0.251823,0.169546,0.066363,0.345230
661,6.610000,0.186479,0.066551,0.243821,0.227557,0.064995,0.251818,0.169543,0.066365,0.345234
662,6.620000,0.186455,0.066565,0.243833,0.227556,0.064998,0.251833,0.169545,0.066359,0.345230
663,6.630000,0.186458,0.066550,0.243839,0.227556,0.064984,0.251832,0.169552,0.066366,0.345233
664,6.640000,0.186412,0.066463,0.243768,0.227556,0.064995,0.251831,0.169545,0.066356,0.345231
665,6.650000,0.186462,0.066561,0.243824,0.227556,0.064994,0.251830,0.169552,0.066366,0.345230
666,6.660000,0.186423,0.066450,0.243758,0.227555,0.064994,0.251830,0.169557,0.066372,0.345236
667,6.670000,0.186417,0.066454,0.243750,0.227558,0.065003,0.251831,0.169554,0.066356,0.345220
668,6.680000,0.186469,0.066575,0.243840,0.227562,0.064981,0.251832,0.169541,0.066356,0.345236
669,6.690000,0.186477,0.066553,0.243825,0.227557,0.064993,0.251833,0.169543,0.066353,0.345226
670,6.700000,0.186406,0.066464,0.243770,0.227549,0.064986,0.251828,0.169542,0.066359,0.345223
671,6.710000,0.186470,0.066559,0.243828,0.227556,0.064963,0.251833,0.169514,0.066371,0.345212
672,6.720000,0.186410,0.066445,0.243754,0.227554,0.064963,0.251839,0.169493,0.066364,0.345205
673,6.730000,0.186460,0.066560,0.243827,0.227557,0.064932,0.251822,0.169467,0.066354,0.345194
674,6.740000,0.186465,0.066560,0.243837,0.227555,0.064926,0.251839,0.169433,0.066319,0.345163
675,6.750000,0.186399,0.066449,0.243761,0.227565,0.064909,0.251828,0.169578,0.066323,0.345254
676,6.760000,0.186394,0.066454,0.243762,0.227563,0.064927,0.251853,0.169583,0.066319,0.345259
677,6.770000,0.186400,0.066474,0.243764,0.227567,0.064945,0.251868,0.169587,0.066325,0.345249
678,6.780000,0.186398,0.066458,0.243768,0.227569,0.064987,0.251882,0.169570,0.066324,0.345259
679,6.790000,0.186474,0.066552,0.243818,0.227567,0.065008,0.251902,0.169586,0.066319,0.345257
680,6.800000,0.186478,0.066554,0.243822,0.227563,0.065057,0.251923,0.169588,0.066318,0.345266
681,6.810000,0.186457,0.066565,0.243834,0.227556,0.065096,0.251949,0.169573,0.066311,0.345270
682,6.820000,0.186413,0.066459,0.243748,0.227552,0.065128,0.251934,0.169591,0.066307,0.345272
683,6.830000,0.186396,0.066460,0.243753,0.227556,0.065110,0.251966,0.169577,0.066307,0.345281
684,6.840000,0.186464,0.066539,0.243823,0.227550,0.065151,0.251984,0.169589,0.066313,0.345276
685,6.850000,0.186465,0.066560,0.243838,0.227556,0.065189,0.252004,0.169599,0.066316,0.345278
686,6.860000,0.186462,0.066561,0.243827,0.227550,0.065203,0.252014,0.169595,0.066318,0.345273
687,6.870000,0.186396,0.066466,0.243758,0.227559,0.065221,0.252023,0.169595,0.066312,0.345277
688,6.880000,0.186456,0.066551,0.243835,0.227540,0.065261,0.252036,0.169599,0.066321,0.345275
689,6.890000,0.186388,0.066449,0.243768,0.227508,0.065342,0.252076,0.169595,0.066287,0.345276
690,6.900000,0.186449,0.066554,0.243829,0.227483,0.065330,0.252050,0.169603,0.066301,0.345277
691,6.910000,0.186447,0.066563,0.243827,0.227447,0.065425,0.252087,0.169603,0.066302,0.345279
692,6.920000,0.186442,0.066558,0.243834,0.227406,0.065520,0.252129,0.169593,0.066303,0.345273
693,6.930000,0.186384,0.066444,0.243765,0.227398,0.065604,0.252180,0.169600,0.066306,0.345283
694,6.940000,0.186379,0.066459,0.243766,0.227365,0.065665,0.252209,0.169589,0.066309,0.345291
695,6.950000,0.186440,0.066550,0.243890,0.227320,0.065750,0.252257,0.169588,0.066302,0.345316
696,6.960000,0.186425,0.066589,0.243974,0.227634,0.064729,0.251875,0.169602,0.066282,0.345370
697,6.970000,0.186339,0.066461,0.244019,0.227578,0.064748,0.252049,0.169587,0.066269,0.345459
698,6.980000,0.186307,0.066566,0.244195,0.227565,0.064725,0.252164,0.169561,0.066296,0.345588
699,6.990000,0.186302,0.066586,0.244350,0.227539,0.064715,0.252298,0.169539,0.066240,0.345738
700,7.000000,0.186256,0.066573,0.244542,0.227492,0.064704,0.252475,0.169499,0.066144,0.345905
701,7.010000,0.186213,0.066564,0.244696,0.227459,0.064686,0.252650,0.169367,0.066086,0.345842
702,7.020000,0.186135,0.066632,0.244890,0.227428,0.064710,0.252836,0.169459,0.066321,0.346500
703,7.030000,0.186115,0.066553,0.245105,0.227396,0.064698,0.252966,0.169340,0.066169,0.346542
704,7.040000,0.186086,0.066587,0.245242,0.227379,0.064746,0.253116,0.169277,0.066157,0.346655
705,7.050000,0.186077,0.066565,0.245323,0.227370,0.064722,0.253207,0.169229,0.066149,0.346737
706,7.060000,0.186092,0.066599,0.245430,0.227360,0.064722,0.253273,0.169213,0.066128,0.346807
707,7.070000,0.186052,0.066605,0.245481,0.227344,0.064718,0.253305,0.169211,0.066118,0.346857
708,7.080000,0.186039,0.066600,0.245511,0.227329,0.064693,0.253331,0.169213,0.066088,0.346872
709,7.090000,0.186021,0.066609,0.245525,0.227324,0.064691,0.253346,0.169224,0.066126,0.346912
710,7.100000,0.186002,0.066614,0.245545,0.227286,0.064745,0.253332,0.169231,0.066097,0.346925
711,7.110000,0.185980,0.066633,0.245575,0.227281,0.064697,0.253343,0.169233,0.066098,0.346943
712,7.120000,0.185964,0.066631,0.245599,0.227241,0.064763,0.253353,0.169230,0.066093,0.346977
713,7.130000,0.185928,0.066648,0.245649,0.227218,0.064755,0.253389,0.169209,0.066078,0.347024
714,7.140000,0.185894,0.066685,0.245690,0.227215,0.064695,0.253412,0.169219,0.066113,0.347090
715,7.150000,0.185851,0.066659,0.245734,0.227198,0.064659,0.253447,0.169229,0.066122,0.347145
716,7.160000,0.185785,0.066715,0.245821,0.227115,0.064735,0.253507,0.169228,0.066117,0.347183
717,7.170000,0.185733,0.066707,0.245888,0.227074,0.064711,0.253536,0.169249,0.066100,0.347240
718,7.180000,0.185673,0.066759,0.245978,0.227003,0.064764,0.253559,0.169277,0.066054,0.347297
719,7.190000,0.185612,0.066746,0.246026,0.226927,0.064764,0.253589,0.169308,0.066053,0.347347
720,7.200000,0.185512,0.066727,0.246060,0.226834,0.064740,0.253563,0.169332,0.066042,0.347406
721,7.210000,0.185422,0.066714,0.246104,0.226756,0.064747,0.253540,0.169390,0.066041,0.347458
722,7.220000,0.185319,0.066689,0.246116,0.226648,0.064745,0.253490,0.169418,0.066061,0.347482
723,7.230000,0.185193,0.066664,0.246088,0.226457,0.064661,0.253444,0.169467,0.066050,0.347501
724,7.240000,0.185044,0.066695,0.246080,0.226347,0.064693,0.253343,0.169486,0.066058,0.347498
725,7.250000,0.184799,0.066786,0.246019,0.226193,0.064720,0.253215,0.169497,0.066048,0.347457
726,7.260000,0.184603,0.066787,0.245953,0.226026,0.064708,0.253060,0.169492,0.066067,0.347409
727,7.270000,0.184396,0.066773,0.245866,0.225821,0.064652,0.252807,0.169504,0.066072,0.347354
728,7.280000,0.184118,0.066826,0.245785,0.225553,0.064676,0.252583,0.169513,0.066097,0.347302
729,7.290000,0.183694,0.066691,0.245560,0.225192,0.064831,0.252321,0.169464,0.066111,0.347212
730,7.300000,0.183349,0.066714,0.245413,0.224876,0.064809,0.252043,0.169446,0.066141,0.347096
731,7.310000,0.183023,0.066850,0.245213,0.224548,0.064747,0.251692,0.169409,0.066189,0.346966
732,7.320000,0.182715,0.066940,0.245056,0.224176,0.064632,0.251359,0.169325,0.066182,0.346802
733,7.330000,0.182268,0.066800,0.244792,0.223971,0.064564,0.250878,0.169240,0.066199,0.346655
734,7.340000,0.181757,0.066855,0.244585,0.223578,0.064548,0.250520,0.169192,0.066491,0.346706
735,7.350000,0.181222,0.066899,0.244366,0.223167,0.064531,0.250193,0.169042,0.066516,0.346522
736,7.360000,0.180739,0.066777,0.244182,0.222658,0.064528,0.249890,0.168842,0.066548,0.346412
737,7.370000,0.180255,0.066848,0.244081,0.221782,0.064810,0.249801,0.168637,0.066547,0.346308
738,7.380000,0.179827,0.067004,0.244083,0.221264,0.064803,0.249523,0.168356,0.066596,0.346151
739,7.390000,0.179191,0.067098,0.243894,0.220775,0.064838,0.249218,0.167957,0.066184,0.345438
740,7.400000,0.178542,0.066967,0.243537,0.220208,0.064772,0.248797,0.167863,0.066536,0.345853
741,7.410000,0.177908,0.067064,0.243390,0.219468,0.064760,0.248519,0.167486,0.066207,0.345439
742,7.420000,0.177299,0.066956,0.243192,0.218815,0.064838,0.248156,0.167159,0.066253,0.345343
743,7.430000,0.176499,0.066909,0.242961,0.218145,0.064820,0.247805,0.166749,0.066255,0.345157
744,7.440000,0.175797,0.066926,0.242781,0.217397,0.064907,0.247481,0.166324,0.066219,0.345016
745,7.450000,0.174942,0.066976,0.242587,0.216473,0.064887,0.247145,0.165901,0.066257,0.344892
746,7.460000,0.174175,0.066924,0.242269,0.215758,0.065031,0.246788,0.165448,0.066168,0.344682
747,7.470000,0.173288,0.066936,0.242019,0.215068,0.064853,0.246320,0.164946,0.066203,0.344498
748,7.480000,0.172471,0.067040,0.241884,0.214141,0.064801,0.246031,0.164452,0.066251,0.344339
749,7.490000,0.171686,0.066966,0.241582,0.213345,0.064911,0.245621,0.164038,0.066312,0.344153
750,7.500000,0.170879,0.067028,0.241246,0.212627,0.064903,0.245115,0.163597,0.066444,0.343704
751,7.510000,0.170011,0.066954,0.240884,0.211746,0.064825,0.244631,0.163180,0.066462,0.343309
752,7.520000,0.169145,0.066938,0.240581,0.211014,0.064797,0.244017,0.162908,0.066599,0.343074
753,7.530000,0.168349,0.067121,0.240391,0.210093,0.064829,0.243593,0.162631,0.066567,0.342869
754,7.540000,0.167541,0.066877,0.240062,0.209357,0.064767,0.243063,0.162465,0.066609,0.342706
755,7.550000,0.166813,0.066961,0.239892,0.208653,0.064821,0.242608,0.162246,0.066700,0.342520
756,7.560000,0.166048,0.066923,0.239658,0.207800,0.064773,0.242211,0.162039,0.066713,0.342279
757,7.570000,0.165272,0.066962,0.239458,0.207220,0.064813,0.241746,0.162024,0.066555,0.342217
758,7.580000,0.164725,0.066926,0.239340,0.206640,0.064825,0.241415,0.161908,0.066538,0.342112
759,7.590000,0.164172,0.066931,0.239160,0.206080,0.064792,0.241061,0.161781,0.066556,0.341988
760,7.600000,0.163667,0.066990,0.239145,0.205493,0.064760,0.240822,0.161585,0.066574,0.341911
761,7.610000,0.162992,0.066964,0.239074,0.204915,0.064880,0.240640,0.161516,0.066546,0.341915
762,7.620000,0.162440,0.067068,0.239106,0.204384,0.064901,0.240471,0.161380,0.066516,0.341939
763,7.630000,0.161991,0.067135,0.239109,0.203936,0.064896,0.240294,0.161217,0.066510,0.341944
764,7.640000,0.161528,0.067178,0.239143,0.203448,0.064933,0.240148,0.161071,0.066488,0.341950
765,7.650000,0.161061,0.067211,0.239186,0.202880,0.064903,0.240046,0.160909,0.066467,0.341990
766,7.660000,0.160577,0.067043,0.239108,0.202478,0.064937,0.239924,0.160595,0.066744,0.342042
767,7.670000,0.160135,0.066967,0.239098,0.202043,0.065018,0.239854,0.160408,0.066713,0.342044
768,7.680000,0.159692,0.067085,0.239227,0.201610,0.065088,0.239873,0.160201,0.066740,0.342118
769,7.690000,0.159296,0.067100,0.239344,0.201213,0.065072,0.239884,0.160067,0.066712,0.342198
770,7.700000,0.158893,0.067191,0.239411,0.200870,0.065099,0.239881,0.159957,0.066729,0.342271
771,7.710000,0.158600,0.067238,0.239523,0.200428,0.064926,0.239907,0.159850,0.066711,0.342388
772,7.720000,0.158240,0.067143,0.239624,0.200144,0.064927,0.239916,0.159778,0.066675,0.342507
773,7.730000,0.157921,0.067130,0.239799,0.199854,0.065029,0.239924,0.159750,0.066664,0.342608
774,7.740000,0.157615,0.067108,0.239944,0.199577,0.065056,0.239957,0.159736,0.066696,0.342766
775,7.750000,0.157306,0.067121,0.240113,0.199283,0.065109,0.240017,0.159731,0.066650,0.342882
776,7.760000,0.157019,0.067133,0.240284,0.198952,0.065226,0.240100,0.159760,0.066656,0.343063
777,7.770000,0.156722,0.067186,0.240465,0.198649,0.065200,0.240134,0.159779,0.066653,0.343244
778,7.780000,0.156349,0.067347,0.240731,0.198297,0.065190,0.240151,0.159815,0.066741,0.343496
779,7.790000,0.155975,0.067240,0.240848,0.197897,0.065071,0.240225,0.159837,0.066711,0.343677
780,7.800000,0.155669,0.067128,0.241059,0.197570,0.065057,0.240287,0.159865,0.066717,0.343880
781,7.810000,0.155327,0.067218,0.241307,0.197258,0.065054,0.240350,0.159878,0.066750,0.344086
782,7.820000,0.154979,0.067166,0.241499,0.196919,0.065133,0.240395,0.159836,0.066762,0.344302
783,7.830000,0.154618,0.067095,0.241775,0.196594,0.065152,0.240447,0.159824,0.066770,0.344509
784,7.840000,0.154246,0.067146,0.241920,0.196255,0.065112,0.240484,0.159785,0.066789,0.344651
785,7.850000,0.153868,0.067082,0.242049,0.195728,0.065018,0.240554,0.159728,0.066755,0.344794
786,7.860000,0.153430,0.067117,0.242281,0.195283,0.065016,0.240589,0.159593,0.066760,0.344934
787,7.870000,0.152956,0.067221,0.242423,0.194903,0.065055,0.240623,0.159465,0.066819,0.345146
788,7.880000,0.152516,0.067152,0.242562,0.194528,0.065140,0.240704,0.159293,0.066848,0.345285
789,7.890000,0.152150,0.067121,0.242717,0.194113,0.065112,0.240768,0.159063,0.066906,0.345461
790,7.900000,0.151773,0.067179,0.242954,0.193450,0.065971,0.241452,0.158826,0.066904,0.345671
791,7.910000,0.151293,0.067240,0.243245,0.193153,0.065063,0.241225,0.158495,0.066910,0.345925
792,7.920000,0.150871,0.067301,0.243489,0.192521,0.066105,0.241941,0.158188,0.066928,0.346179
793,7.930000,0.150440,0.067406,0.243802,0.192243,0.065214,0.241645,0.157885,0.066909,0.346426
794,7.940000,0.149943,0.067377,0.244008,0.191604,0.066160,0.242318,0.157532,0.067026,0.346677
795,7.950000,0.149456,0.067411,0.244230,0.191208,0.066095,0.242473,0.157118,0.067124,0.346935
796,7.960000,0.149017,0.067411,0.244512,0.190768,0.065969,0.242681,0.156677,0.067228,0.347176
797,7.970000,0.148600,0.067421,0.244724,0.190322,0.065760,0.242764,0.156188,0.067191,0.347431
798,7.980000,0.148163,0.067423,0.244924,0.189779,0.065912,0.243177,0.155692,0.067169,0.347624
799,7.990000,0.147629,0.067386,0.245170,0.189210,0.066010,0.243404,0.155263,0.067189,0.347826
800,8.000000,0.147068,0.067447,0.245428,0.188690,0.066098,0.243658,0.154724,0.067302,0.348087
801,8.010000,0.146558,0.067527,0.245740,0.188220,0.066129,0.244039,0.154136,0.067331,0.348330
802,8.020000,0.146059,0.067618,0.245970,0.187688,0.065943,0.244247,0.153479,0.067448,0.348663
803,8.030000,0.145601,0.067684,0.246196,0.187202,0.065871,0.244521,0.152845,0.067445,0.348884
804,8.040000,0.144984,0.067549,0.246539,0.186663,0.065868,0.244772,0.152177,0.067442,0.349187
805,8.050000,0.144316,0.067584,0.246828,0.185950,0.066036,0.245213,0.151473,0.067519,0.349492
806,8.060000,0.143686,0.067695,0.247116,0.185396,0.065813,0.245725,0.150650,0.067586,0.349779
807,8.070000,0.143088,0.067761,0.247440,0.184827,0.065704,0.245955,0.149895,0.067567,0.350056
808,8.080000,0.142409,0.067768,0.247764,0.184230,0.065658,0.246195,0.149038,0.067591,0.350473
809,8.090000,0.141608,0.067661,0.248021,0.183545,0.065671,0.246395,0.148126,0.067604,0.350735
810,8.100000,0.140835,0.067814,0.248307,0.182535,0.065943,0.246817,0.147258,0.067670,0.350955
811,8.110000,0.140169,0.067758,0.248557,0.181861,0.066212,0.247181,0.146255,0.067633,0.351203
812,8.120000,0.139268,0.067649,0.248683,0.181082,0.066216,0.247481,0.145277,0.067662,0.351432
813,8.130000,0.138401,0.067688,0.248957,0.180431,0.065899,0.247780,0.144330,0.067694,0.351646
814,8.140000,0.137617,0.067823,0.249253,0.179328,0.066226,0.248028,0.143278,0.067704,0.351949
815,8.150000,0.136713,0.067673,0.249457,0.178723,0.065782,0.248306,0.142292,0.067707,0.352217
816,8.160000,0.135739,0.067685,0.249656,0.177614,0.066112,0.248571,0.141166,0.067731,0.352444
817,8.170000,0.134837,0.067704,0.249829,0.176517,0.065829,0.248751,0.140160,0.067737,0.352619
818,8.180000,0.133801,0.067619,0.249992,0.175690,0.066055,0.249186,0.139070,0.067712,0.352832
819,8.190000,0.132836,0.067603,0.250096,0.174676,0.065978,0.249355,0.137754,0.067544,0.352931
820,8.200000,0.131811,0.067666,0.250331,0.173793,0.065623,0.249589,0.136624,0.067509,0.353118
821,8.210000,0.130689,0.067636,0.250471,0.172753,0.065598,0.249681,0.135366,0.067434,0.353210
822,8.220000,0.129530,0.067602,0.250468,0.171625,0.065584,0.249682,0.134265,0.067617,0.353266
823,8.230000,0.128461,0.067661,0.250539,0.170391,0.065577,0.249844,0.133086,0.067564,0.353308
824,8.240000,0.127304,0.067643,0.250574,0.169219,0.065786,0.249848,0.131881,0.067736,0.353374
825,8.250000,0.126209,0.067720,0.250649,0.168076,0.065819,0.249801,0.130596,0.067779,0.353447
826,8.260000,0.125072,0.067709,0.250657,0.166883,0.065993,0.249973,0.129405,0.067753,0.353556
827,8.270000,0.123878,0.067795,0.250619,0.165729,0.065949,0.250060,0.128140,0.067675,0.353575
828,8.280000,0.122800,0.067703,0.250684,0.164632,0.066075,0.250167,0.126878,0.067727,0.353644
829,8.290000,0.121678,0.067819,0.250787,0.163484,0.066150,0.250258,0.125610,0.067805,0.353678
830,8.300000,0.120533,0.067755,0.250801,0.162378,0.066234,0.250387,0.124296,0.067663,0.353733
831,8.310000,0.119447,0.067865,0.250895,0.161235,0.066225,0.250452,0.123035,0.067749,0.353776
832,8.320000,0.118274,0.067865,0.250918,0.160105,0.066311,0.250579,0.121686,0.067771,0.353825
833,8.330000,0.117145,0.067966,0.250946,0.158998,0.066332,0.250590,0.120443,0.067845,0.353792
834,8.340000,0.116045,0.067967,0.250850,0.157899,0.066398,0.250685,0.119186,0.067965,0.353845
835,8.350000,0.114978,0.068109,0.250904,0.156844,0.066364,0.250704,0.117995,0.068010,0.353836
836,8.360000,0.113961,0.068005,0.250914,0.155810,0.066395,0.250761,0.116796,0.068065,0.353850
837,8.370000,0.112944,0.068148,0.250893,0.154750,0.066470,0.250838,0.115727,0.068037,0.353850
838,8.380000,0.111890,0.068212,0.250878,0.153758,0.066451,0.250827,0.114633,0.068034,0.353818
839,8.390000,0.110901,0.068140,0.250802,0.152773,0.066524,0.250825,0.113512,0.068115,0.353791
840,8.400000,0.109929,0.068250,0.250801,0.151718,0.066502,0.250801,0.112499,0.068132,0.353762
841,8.410000,0.108793,0.068199,0.250748,0.150743,0.066574,0.250781,0.111472,0.068085,0.353738
842,8.420000,0.107919,0.068339,0.250666,0.149780,0.066556,0.250716,0.110457,0.068135,0.353684
843,8.430000,0.106954,0.068317,0.250595,0.148796,0.066643,0.250672,0.109511,0.068158,0.353623
844,8.440000,0.105889,0.068142,0.250569,0.147964,0.066744,0.250497,0.108485,0.068064,0.353557
845,8.450000,0.104805,0.068249,0.250556,0.146892,0.066741,0.250540,0.107515,0.068097,0.353510
846,8.460000,0.103874,0.068243,0.250538,0.145697,0.066565,0.250428,0.106583,0.068091,0.353463
847,8.470000,0.102775,0.068259,0.250485,0.144697,0.066541,0.250409,0.105602,0.068022,0.353371
848,8.480000,0.101753,0.068342,0.250326,0.143732,0.066554,0.250274,0.104690,0.068048,0.353257
849,8.490000,0.100786,0.068293,0.250187,0.142579,0.066560,0.250131,0.103742,0.068020,0.353167
850,8.500000,0.099743,0.068143,0.250134,0.141595,0.066418,0.249986,0.102803,0.067980,0.353035
851,8.510000,0.098637,0.068279,0.250036,0.140559,0.066383,0.249708,0.101879,0.068037,0.352923
852,8.520000,0.097638,0.068132,0.249879,0.139499,0.066432,0.249544,0.101003,0.068095,0.352747
853,8.530000,0.096658,0.068159,0.249574,0.138485,0.066370,0.249236,0.100190,0.068105,0.352472
854,8.540000,0.095641,0.068227,0.249328,0.137567,0.066356,0.248841,0.099406,0.068234,0.352200
855,8.550000,0.094708,0.068138,0.249100,0.136495,0.066298,0.248546,0.098595,0.068260,0.351989
856,8.560000,0.093704,0.067960,0.248867,0.135521,0.066341,0.248298,0.097799,0.068294,0.351776
857,8.570000,0.092799,0.068155,0.248750,0.134652,0.066386,0.248087,0.096963,0.068233,0.351580
858,8.580000,0.091865,0.068089,0.248578,0.133767,0.066427,0.247903,0.096133,0.068283,0.351413
859,8.590000,0.091031,0.068047,0.248425,0.132842,0.066528,0.247779,0.095306,0.068207,0.351325
860,8.600000,0.090197,0.068255,0.248239,0.132027,0.066574,0.247595,0.094480,0.068216,0.351194
861,8.610000,0.089256,0.068265,0.248155,0.131167,0.066561,0.247370,0.093633,0.068265,0.351052
862,8.620000,0.088455,0.068160,0.247998,0.130321,0.066553,0.247236,0.092782,0.068262,0.350843
863,8.630000,0.087677,0.068128,0.247739,0.129463,0.066639,0.247077,0.091944,0.068331,0.350673
864,8.640000,0.086901,0.068248,0.247576,0.128721,0.066679,0.246980,0.091057,0.068213,0.350490
865,8.650000,0.086006,0.068215,0.247428,0.127891,0.066654,0.246833,0.090143,0.068198,0.350331
866,8.660000,0.085316,0.068172,0.247240,0.127170,0.066750,0.246689,0.089390,0.068273,0.350154
867,8.670000,0.084816,0.068352,0.247074,0.126594,0.066875,0.246481,0.088835,0.068461,0.349979
868,8.680000,0.084414,0.068392,0.247031,0.126182,0.066885,0.246340,0.088574,0.068432,0.349883
869,8.690000,0.084062,0.068471,0.246973,0.125896,0.066810,0.246226,0.088480,0.068341,0.349836
870,8.700000,0.083826,0.068408,0.246901,0.125670,0.066835,0.246069,0.088511,0.068262,0.349765
871,8.710000,0.083681,0.068407,0.246831,0.125501,0.066814,0.245879,0.088636,0.068234,0.349675
872,8.720000,0.083495,0.068533,0.246776,0.125350,0.066813,0.245687,0.088766,0.068211,0.349563
873,8.730000,0.083393,0.068487,0.246637,0.125206,0.066798,0.245484,0.088923,0.068168,0.349448
874,8.740000,0.083314,0.068401,0.246518,0.125097,0.066796,0.245287,0.089052,0.068154,0.349317
875,8.750000,0.083239,0.068407,0.246413,0.124996,0.066757,0.245127,0.089136,0.068149,0.349217
876,8.760000,0.083094,0.068395,0.246308,0.124908,0.066757,0.244985,0.089203,0.068135,0.349116
877,8.770000,0.083008,0.068401,0.246228,0.124834,0.066752,0.244852,0.089242,0.068131,0.349017
878,8.780000,0.082929,0.068298,0.246118,0.124747,0.066729,0.244724,0.089293,0.068106,0.348915
879,8.790000,0.082848,0.068293,0.246054,0.124686,0.066719,0.244620,0.089303,0.068108,0.348834
880,8.800000,0.082794,0.068303,0.246018,0.124652,0.066654,0.244492,0.089308,0.068091,0.348767
881,8.810000,0.082801,0.068296,0.245917,0.124653,0.066694,0.244412,0.089316,0.068120,0.348707
882,8.820000,0.082814,0.068291,0.245853,0.124664,0.066694,0.244353,0.089329,0.068105,0.348656
883,8.830000,0.082849,0.068308,0.245812,0.124683,0.066685,0.244300,0.089336,0.068103,0.348604
