sys_time,e_fr,e_fl,e_rr,e_rl
2022-06-14 10:27:09.996990,365,-1704,-1940,645
2022-06-14 10:27:09.997490,365,-1704,-1940,645
2022-06-14 10:27:09.997490,365,-1704,-1940,645
2022-06-14 10:27:09.997490,365,-1704,-1940,645
2022-06-14 10:27:09.997990,365,-1704,-1940,645
2022-06-14 10:27:09.997990,365,-1704,-1940,645
2022-06-14 10:27:09.997990,365,-1704,-1940,645
2022-06-14 10:27:09.997990,365,-1704,-1940,645
2022-06-14 10:27:09.998490,365,-1704,-1940,645
2022-06-14 10:27:09.998490,365,-1704,-1940,645
2022-06-14 10:27:09.998490,365,-1704,-1940,645
2022-06-14 10:27:09.998990,365,-1704,-1940,645
2022-06-14 10:27:09.998990,365,-1704,-1940,645
2022-06-14 10:27:09.998990,365,-1704,-1940,645
2022-06-14 10:27:09.998990,365,-1704,-1940,645
2022-06-14 10:27:09.999490,365,-1704,-1940,645
2022-06-14 10:27:09.999490,365,-1704,-1940,645
2022-06-14 10:27:09.999991,365,-1704,-1940,645
2022-06-14 10:27:09.999991,365,-1704,-1940,645
2022-06-14 10:27:09.999991,365,-1704,-1940,645
2022-06-14 10:27:09.999991,365,-1704,-1940,645
2022-06-14 10:27:10.000490,365,-1704,-1940,645
2022-06-14 10:27:10.000490,365,-1704,-1940,645
2022-06-14 10:27:10.000490,365,-1704,-1940,645
2022-06-14 10:27:10.000991,365,-1704,-1940,645
2022-06-14 10:27:10.000991,365,-1704,-1940,645
2022-06-14 10:27:10.000991,365,-1704,-1940,645
2022-06-14 10:27:10.000991,365,-1704,-1940,645
2022-06-14 10:27:10.001490,365,-1704,-1940,645
2022-06-14 10:27:10.001490,365,-1704,-1940,645
2022-06-14 10:27:10.001490,365,-1704,-1940,645
2022-06-14 10:27:10.001990,365,-1704,-1940,645
2022-06-14 10:27:10.001990,365,-1704,-1940,645
2022-06-14 10:27:10.002492,365,-1704,-1940,645
2022-06-14 10:27:10.002492,365,-1704,-1940,645
2022-06-14 10:27:10.002492,365,-1704,-1940,645
2022-06-14 10:27:10.002991,365,-1704,-1940,645
2022-06-14 10:27:10.002991,365,-1704,-1940,645
2022-06-14 10:27:10.002991,365,-1704,-1940,645
2022-06-14 10:27:10.002991,365,-1704,-1940,645
2022-06-14 10:27:10.003490,365,-1704,-1940,645
2022-06-14 10:27:10.003490,365,-1704,-1940,645
2022-06-14 10:27:10.003490,365,-1704,-1940,645
2022-06-14 10:27:10.003991,365,-1704,-1940,645
2022-06-14 10:27:10.003991,365,-1704,-1940,645
2022-06-14 10:27:10.003991,365,-1704,-1940,645
2022-06-14 10:27:10.004491,365,-1704,-1940,645
2022-06-14 10:27:10.004491,365,-1704,-1940,645
2022-06-14 10:27:10.004491,365,-1704,-1940,645
2022-06-14 10:27:10.004991,365,-1704,-1940,645
2022-06-14 10:27:10.004991,365,-1704,-1940,645
2022-06-14 10:27:10.004991,365,-1704,-1940,645
2022-06-14 10:27:10.005490,365,-1704,-1940,645
2022-06-14 10:27:10.005490,365,-1704,-1940,645
2022-06-14 10:27:10.022991,365,-1704,-1940,645
2022-06-14 10:27:10.023492,365,-1704,-1940,645
2022-06-14 10:27:10.023492,365,-1704,-1940,645
2022-06-14 10:27:10.023492,365,-1704,-1940,645
2022-06-14 10:27:10.023991,365,-1704,-1940,645
2022-06-14 10:27:10.023991,365,-1704,-1940,645
2022-06-14 10:27:10.023991,365,-1704,-1940,645
2022-06-14 10:27:10.024490,365,-1704,-1940,645
2022-06-14 10:27:10.024490,365,-1704,-1940,645
2022-06-14 10:27:10.024490,365,-1704,-1940,645
2022-06-14 10:27:10.024490,365,-1704,-1940,645
2022-06-14 10:27:10.024991,365,-1704,-1940,645
2022-06-14 10:27:10.045489,365,-1704,-1940,645
2022-06-14 10:27:10.045489,365,-1704,-1940,645
2022-06-14 10:27:10.045991,365,-1704,-1940,645
2022-06-14 10:27:10.045991,365,-1704,-1940,645
2022-06-14 10:27:10.045991,365,-1704,-1940,645
2022-06-14 10:27:10.046490,365,-1704,-1940,645
2022-06-14 10:27:10.046490,365,-1704,-1940,645
2022-06-14 10:27:10.046490,365,-1704,-1940,645
2022-06-14 10:27:10.046991,365,-1704,-1940,645
2022-06-14 10:27:10.046991,365,-1704,-1940,645
2022-06-14 10:27:10.046991,365,-1704,-1940,645
2022-06-14 10:27:10.069495,365,-1704,-1940,645
2022-06-14 10:27:10.069495,365,-1704,-1940,645
2022-06-14 10:27:10.069992,365,-1704,-1940,645
2022-06-14 10:27:10.069992,365,-1704,-1940,645
2022-06-14 10:27:10.070493,365,-1704,-1940,645
2022-06-14 10:27:10.070493,365,-1704,-1940,645
2022-06-14 10:27:10.070493,365,-1704,-1940,645
2022-06-14 10:27:10.070493,365,-1704,-1940,645
2022-06-14 10:27:10.071027,365,-1704,-1940,645
2022-06-14 10:27:10.071027,365,-1704,-1940,645
2022-06-14 10:27:10.071027,365,-1704,-1940,645
2022-06-14 10:27:10.071492,365,-1704,-1940,645
2022-06-14 10:27:10.159103,365,-1704,-1940,645
2022-06-14 10:27:10.159604,365,-1704,-1940,645
2022-06-14 10:27:10.159604,365,-1704,-1940,645
2022-06-14 10:27:10.160105,365,-1704,-1940,645
2022-06-14 10:27:10.160105,365,-1704,-1940,645
2022-06-14 10:27:10.160105,365,-1704,-1940,645
2022-06-14 10:27:10.160105,365,-1704,-1940,645
2022-06-14 10:27:10.160605,365,-1704,-1940,645
2022-06-14 10:27:10.160605,365,-1704,-1940,645
2022-06-14 10:27:10.160605,365,-1704,-1940,645
2022-06-14 10:27:10.161105,365,-1704,-1940,645
2022-06-14 10:27:10.273011,365,-1704,-1940,645
2022-06-14 10:27:10.273512,365,-1704,-1940,645
2022-06-14 10:27:10.273512,365,-1704,-1940,645
2022-06-14 10:27:10.273512,365,-1704,-1940,645
2022-06-14 10:27:10.273512,365,-1704,-1940,645
2022-06-14 10:27:10.274037,365,-1704,-1940,645
2022-06-14 10:27:10.274037,365,-1704,-1940,645
2022-06-14 10:27:10.274037,365,-1704,-1940,645
2022-06-14 10:27:10.274511,365,-1704,-1940,645
2022-06-14 10:27:10.274511,365,-1704,-1940,645
2022-06-14 10:27:10.274511,365,-1704,-1940,645
2022-06-14 10:27:10.274511,365,-1704,-1940,645
2022-06-14 10:27:10.365509,365,-1704,-1940,645
2022-06-14 10:27:10.366011,365,-1704,-1940,645
2022-06-14 10:27:10.366011,365,-1704,-1940,645
2022-06-14 10:27:10.366011,365,-1704,-1940,645
2022-06-14 10:27:10.366513,365,-1704,-1940,645
2022-06-14 10:27:10.366513,365,-1704,-1940,645
2022-06-14 10:27:10.366513,365,-1704,-1940,645
2022-06-14 10:27:10.367011,365,-1704,-1940,645
2022-06-14 10:27:10.367011,365,-1704,-1940,645
2022-06-14 10:27:10.367011,365,-1704,-1940,645
2022-06-14 10:27:10.367011,365,-1704,-1940,645
2022-06-14 10:27:10.479592,365,-1704,-1940,645
2022-06-14 10:27:10.479592,365,-1704,-1940,645
2022-06-14 10:27:10.480092,365,-1704,-1940,645
2022-06-14 10:27:10.480092,365,-1704,-1940,645
2022-06-14 10:27:10.480092,365,-1704,-1940,645
2022-06-14 10:27:10.480593,365,-1704,-1940,645
2022-06-14 10:27:10.480593,365,-1704,-1940,645
2022-06-14 10:27:10.480593,365,-1704,-1940,645
2022-06-14 10:27:10.480593,365,-1704,-1940,645
2022-06-14 10:27:10.481093,365,-1704,-1940,645
2022-06-14 10:27:10.481093,365,-1704,-1940,645
2022-06-14 10:27:10.481093,365,-1704,-1940,645
2022-06-14 10:27:10.570850,365,-1704,-1940,645
2022-06-14 10:27:10.570850,365,-1704,-1940,645
2022-06-14 10:27:10.571327,365,-1704,-1940,645
2022-06-14 10:27:10.571327,365,-1704,-1940,645
2022-06-14 10:27:10.571327,365,-1704,-1940,645
2022-06-14 10:27:10.571827,365,-1704,-1940,645
2022-06-14 10:27:10.571827,365,-1704,-1940,645
2022-06-14 10:27:10.571827,365,-1704,-1940,645
2022-06-14 10:27:10.572326,365,-1704,-1940,645
2022-06-14 10:27:10.572326,365,-1704,-1940,645
2022-06-14 10:27:10.572825,365,-1704,-1940,645
2022-06-14 10:27:10.696993,365,-1704,-1940,645
2022-06-14 10:27:10.696993,365,-1704,-1940,645
2022-06-14 10:27:10.696993,365,-1704,-1940,645
2022-06-14 10:27:10.697493,365,-1704,-1940,645
2022-06-14 10:27:10.697493,365,-1704,-1940,645
2022-06-14 10:27:10.697493,365,-1704,-1940,645
2022-06-14 10:27:10.697493,365,-1704,-1940,645
2022-06-14 10:27:10.697993,365,-1704,-1940,645
2022-06-14 10:27:10.697993,365,-1704,-1940,645
2022-06-14 10:27:10.697993,365,-1704,-1940,645
2022-06-14 10:27:10.698495,365,-1704,-1940,645
2022-06-14 10:27:10.698495,365,-1704,-1940,645
2022-06-14 10:27:10.799455,365,-1704,-1940,645
2022-06-14 10:27:10.799455,365,-1704,-1940,645
2022-06-14 10:27:10.799957,365,-1704,-1940,645
2022-06-14 10:27:10.799957,365,-1704,-1940,645
2022-06-14 10:27:10.799957,365,-1704,-1940,645
2022-06-14 10:27:10.799957,365,-1704,-1940,645
2022-06-14 10:27:10.800452,365,-1704,-1940,645
2022-06-14 10:27:10.800452,365,-1704,-1940,645
2022-06-14 10:27:10.800452,365,-1704,-1940,645
2022-06-14 10:27:10.800948,365,-1704,-1940,645
2022-06-14 10:27:10.800948,365,-1704,-1940,645
2022-06-14 10:27:10.892006,365,-1704,-1940,645
2022-06-14 10:27:10.892006,365,-1704,-1940,645
2022-06-14 10:27:10.892006,365,-1704,-1940,645
2022-06-14 10:27:10.892504,365,-1704,-1940,645
2022-06-14 10:27:10.892504,365,-1704,-1940,645
2022-06-14 10:27:10.892504,365,-1704,-1940,645
2022-06-14 10:27:10.893004,365,-1704,-1940,645
2022-06-14 10:27:10.893004,365,-1704,-1940,645
2022-06-14 10:27:10.893004,365,-1704,-1940,645
2022-06-14 10:27:10.893504,365,-1704,-1940,645
2022-06-14 10:27:10.893504,365,-1704,-1940,645
2022-06-14 10:27:10.893504,365,-1704,-1940,645
2022-06-14 10:27:11.008067,365,-1704,-1940,645
2022-06-14 10:27:11.008067,365,-1704,-1940,645
2022-06-14 10:27:11.008568,365,-1704,-1940,645
2022-06-14 10:27:11.008568,365,-1704,-1940,645
2022-06-14 10:27:11.008568,365,-1704,-1940,645
2022-06-14 10:27:11.009067,365,-1704,-1940,645
2022-06-14 10:27:11.009067,365,-1704,-1940,645
2022-06-14 10:27:11.009067,365,-1704,-1940,645
2022-06-14 10:27:11.009067,365,-1704,-1940,645
2022-06-14 10:27:11.009567,365,-1704,-1940,645
2022-06-14 10:27:11.009567,365,-1704,-1940,645
2022-06-14 10:27:11.116703,365,-1704,-1940,645
2022-06-14 10:27:11.117182,365,-1704,-1940,645
2022-06-14 10:27:11.117182,365,-1704,-1940,645
2022-06-14 10:27:11.117182,365,-1704,-1940,645
2022-06-14 10:27:11.117684,365,-1704,-1940,645
2022-06-14 10:27:11.117684,365,-1704,-1940,645
2022-06-14 10:27:11.117684,365,-1704,-1940,645
2022-06-14 10:27:11.118185,365,-1704,-1940,645
2022-06-14 10:27:11.118185,365,-1704,-1940,645
2022-06-14 10:27:11.118185,365,-1704,-1940,645
2022-06-14 10:27:11.118684,365,-1704,-1940,645
2022-06-14 10:27:11.118684,365,-1704,-1940,645
2022-06-14 10:27:11.213044,365,-1704,-1940,645
2022-06-14 10:27:11.213044,365,-1704,-1940,645
2022-06-14 10:27:11.213543,365,-1704,-1940,645
2022-06-14 10:27:11.213543,365,-1704,-1940,645
2022-06-14 10:27:11.213543,365,-1704,-1940,645
2022-06-14 10:27:11.214070,365,-1704,-1940,645
2022-06-14 10:27:11.214070,365,-1704,-1940,645
2022-06-14 10:27:11.214070,365,-1704,-1940,645
2022-06-14 10:27:11.214070,365,-1704,-1940,645
2022-06-14 10:27:11.214569,365,-1704,-1940,645
2022-06-14 10:27:11.214569,365,-1704,-1940,645
2022-06-14 10:27:11.328045,365,-1704,-1940,645
2022-06-14 10:27:11.328045,365,-1704,-1940,645
2022-06-14 10:27:11.328545,365,-1704,-1940,645
2022-06-14 10:27:11.328545,365,-1704,-1940,645
2022-06-14 10:27:11.328545,365,-1704,-1940,645
2022-06-14 10:27:11.329046,365,-1704,-1940,645
2022-06-14 10:27:11.329046,365,-1704,-1940,645
2022-06-14 10:27:11.329046,365,-1704,-1940,645
2022-06-14 10:27:11.329046,365,-1704,-1940,645
2022-06-14 10:27:11.329545,365,-1704,-1940,645
2022-06-14 10:27:11.329545,365,-1704,-1940,645
2022-06-14 10:27:11.329545,365,-1704,-1940,645
2022-06-14 10:27:11.431801,365,-1704,-1940,645
2022-06-14 10:27:11.431801,365,-1704,-1940,645
2022-06-14 10:27:11.432348,365,-1704,-1940,645
2022-06-14 10:27:11.432348,365,-1704,-1940,645
2022-06-14 10:27:11.432348,365,-1704,-1940,645
2022-06-14 10:27:11.432804,365,-1704,-1940,645
2022-06-14 10:27:11.432804,365,-1704,-1940,645
2022-06-14 10:27:11.432804,365,-1704,-1940,645
2022-06-14 10:27:11.432804,365,-1704,-1940,645
2022-06-14 10:27:11.433338,365,-1704,-1940,645
2022-06-14 10:27:11.433338,365,-1704,-1940,645
2022-06-14 10:27:11.533096,365,-1704,-1940,645
2022-06-14 10:27:11.533096,365,-1704,-1940,645
2022-06-14 10:27:11.533597,365,-1704,-1940,645
2022-06-14 10:27:11.533597,365,-1704,-1940,645
2022-06-14 10:27:11.533597,365,-1704,-1940,645
2022-06-14 10:27:11.534098,365,-1704,-1940,645
2022-06-14 10:27:11.534098,365,-1704,-1940,645
2022-06-14 10:27:11.534098,365,-1704,-1940,645
2022-06-14 10:27:11.534597,365,-1704,-1940,645
2022-06-14 10:27:11.534597,365,-1704,-1940,645
2022-06-14 10:27:11.534597,365,-1704,-1940,645
2022-06-14 10:27:11.535097,365,-1704,-1940,645
2022-06-14 10:27:11.624233,365,-1704,-1940,645
2022-06-14 10:27:11.624233,365,-1704,-1940,645
2022-06-14 10:27:11.624734,365,-1704,-1940,645
2022-06-14 10:27:11.624734,365,-1704,-1940,645
2022-06-14 10:27:11.624734,365,-1704,-1940,645
2022-06-14 10:27:11.625233,365,-1704,-1940,645
2022-06-14 10:27:11.625233,365,-1704,-1940,645
2022-06-14 10:27:11.625233,365,-1704,-1940,645
2022-06-14 10:27:11.625733,365,-1704,-1940,645
2022-06-14 10:27:11.625733,365,-1704,-1940,645
2022-06-14 10:27:11.625733,365,-1704,-1940,645
2022-06-14 10:27:11.739476,365,-1704,-1940,645
2022-06-14 10:27:11.739476,365,-1704,-1940,645
2022-06-14 10:27:11.739978,365,-1704,-1940,645
2022-06-14 10:27:11.739978,365,-1704,-1940,645
2022-06-14 10:27:11.739978,365,-1704,-1940,645
2022-06-14 10:27:11.740477,365,-1704,-1940,645
2022-06-14 10:27:11.740477,365,-1704,-1940,645
2022-06-14 10:27:11.740477,365,-1704,-1940,645
2022-06-14 10:27:11.740978,365,-1704,-1940,645
2022-06-14 10:27:11.740978,365,-1704,-1940,645
2022-06-14 10:27:11.740978,365,-1704,-1940,645
2022-06-14 10:27:11.741478,365,-1704,-1940,645
2022-06-14 10:27:11.830505,365,-1704,-1940,645
2022-06-14 10:27:11.830977,365,-1704,-1940,645
2022-06-14 10:27:11.830977,365,-1704,-1940,645
2022-06-14 10:27:11.830977,365,-1704,-1940,645
2022-06-14 10:27:11.831476,365,-1704,-1940,645
2022-06-14 10:27:11.831977,365,-1704,-1940,645
2022-06-14 10:27:11.831977,365,-1704,-1940,645
2022-06-14 10:27:11.832476,365,-1704,-1940,645
2022-06-14 10:27:11.832976,365,-1704,-1940,645
2022-06-14 10:27:11.832976,365,-1704,-1940,645
2022-06-14 10:27:11.833478,365,-1704,-1940,645
2022-06-14 10:27:11.946637,365,-1704,-1940,645
2022-06-14 10:27:11.947137,365,-1704,-1940,645
2022-06-14 10:27:11.947137,365,-1704,-1940,645
2022-06-14 10:27:11.947137,365,-1704,-1940,645
2022-06-14 10:27:11.947137,365,-1704,-1940,645
2022-06-14 10:27:11.947636,365,-1704,-1940,645
2022-06-14 10:27:11.947636,365,-1704,-1940,645
2022-06-14 10:27:11.947636,365,-1704,-1940,645
2022-06-14 10:27:11.948136,365,-1704,-1940,645
2022-06-14 10:27:11.948136,365,-1704,-1940,645
2022-06-14 10:27:11.948136,365,-1704,-1940,645
2022-06-14 10:27:11.948635,365,-1704,-1940,645
2022-06-14 10:27:12.060555,365,-1704,-1940,645
2022-06-14 10:27:12.061056,365,-1704,-1940,645
2022-06-14 10:27:12.061056,365,-1704,-1940,645
2022-06-14 10:27:12.061056,365,-1704,-1940,645
2022-06-14 10:27:12.061556,365,-1704,-1940,645
2022-06-14 10:27:12.061556,365,-1704,-1940,645
2022-06-14 10:27:12.061556,365,-1704,-1940,645
2022-06-14 10:27:12.062057,365,-1704,-1940,645
2022-06-14 10:27:12.062554,365,-1704,-1940,645
2022-06-14 10:27:12.063053,365,-1704,-1940,645
2022-06-14 10:27:12.063053,365,-1704,-1940,645
2022-06-14 10:27:12.170936,365,-1704,-1940,645
2022-06-14 10:27:12.170936,365,-1704,-1940,645
2022-06-14 10:27:12.170936,365,-1704,-1940,645
2022-06-14 10:27:12.171458,365,-1704,-1940,645
2022-06-14 10:27:12.171458,365,-1704,-1940,645
2022-06-14 10:27:12.171907,365,-1704,-1940,645
2022-06-14 10:27:12.171907,365,-1704,-1940,645
2022-06-14 10:27:12.172406,365,-1704,-1940,645
2022-06-14 10:27:12.172406,365,-1704,-1940,645
2022-06-14 10:27:12.172406,365,-1704,-1940,645
2022-06-14 10:27:12.172906,365,-1704,-1940,645
2022-06-14 10:27:12.172906,365,-1704,-1940,645
2022-06-14 10:27:12.265707,365,-1704,-1940,645
2022-06-14 10:27:12.265707,365,-1704,-1940,645
2022-06-14 10:27:12.265707,365,-1704,-1940,645
2022-06-14 10:27:12.266216,365,-1704,-1940,645
2022-06-14 10:27:12.266216,365,-1704,-1940,645
2022-06-14 10:27:12.266216,365,-1704,-1940,645
2022-06-14 10:27:12.266716,365,-1704,-1940,645
2022-06-14 10:27:12.266716,365,-1704,-1940,645
2022-06-14 10:27:12.266716,365,-1704,-1940,645
2022-06-14 10:27:12.267214,365,-1704,-1940,645
2022-06-14 10:27:12.267214,365,-1704,-1940,645
2022-06-14 10:27:12.378288,365,-1704,-1940,645
2022-06-14 10:27:12.378288,365,-1704,-1940,645
2022-06-14 10:27:12.378788,365,-1704,-1940,645
2022-06-14 10:27:12.378788,365,-1704,-1940,645
2022-06-14 10:27:12.378788,365,-1704,-1940,645
2022-06-14 10:27:12.378788,365,-1704,-1940,645
2022-06-14 10:27:12.379286,365,-1704,-1940,645
2022-06-14 10:27:12.379286,365,-1704,-1940,645
2022-06-14 10:27:12.379286,365,-1704,-1940,645
2022-06-14 10:27:12.379788,365,-1704,-1940,645
2022-06-14 10:27:12.379788,365,-1704,-1940,645
2022-06-14 10:27:12.379788,365,-1704,-1940,645
2022-06-14 10:27:12.469622,365,-1704,-1940,645
2022-06-14 10:27:12.469622,365,-1704,-1940,645
2022-06-14 10:27:12.469622,365,-1704,-1940,645
2022-06-14 10:27:12.470090,365,-1704,-1940,645
2022-06-14 10:27:12.470090,365,-1704,-1940,645
2022-06-14 10:27:12.470090,365,-1704,-1940,645
2022-06-14 10:27:12.470090,365,-1704,-1940,645
2022-06-14 10:27:12.470620,365,-1704,-1940,645
2022-06-14 10:27:12.470620,365,-1704,-1940,645
2022-06-14 10:27:12.470620,365,-1704,-1940,645
2022-06-14 10:27:12.471091,365,-1704,-1940,645
2022-06-14 10:27:12.583174,365,-1704,-1940,645
2022-06-14 10:27:12.583174,365,-1704,-1940,645
2022-06-14 10:27:12.583674,365,-1704,-1940,645
2022-06-14 10:27:12.583674,365,-1704,-1940,645
2022-06-14 10:27:12.583674,365,-1704,-1940,645
2022-06-14 10:27:12.584174,365,-1704,-1940,645
2022-06-14 10:27:12.584174,365,-1704,-1940,645
2022-06-14 10:27:12.584174,365,-1704,-1940,645
2022-06-14 10:27:12.584674,365,-1704,-1940,645
2022-06-14 10:27:12.584674,365,-1704,-1940,645
2022-06-14 10:27:12.585175,365,-1704,-1940,645
2022-06-14 10:27:12.585175,365,-1704,-1940,645
2022-06-14 10:27:12.678103,365,-1704,-1940,645
2022-06-14 10:27:12.678103,365,-1704,-1940,645
2022-06-14 10:27:12.678534,365,-1704,-1940,645
2022-06-14 10:27:12.678534,365,-1704,-1940,645
2022-06-14 10:27:12.678534,365,-1704,-1940,645
2022-06-14 10:27:12.679044,365,-1704,-1940,645
2022-06-14 10:27:12.679044,365,-1704,-1940,645
2022-06-14 10:27:12.679044,365,-1704,-1940,645
2022-06-14 10:27:12.679533,365,-1704,-1940,645
2022-06-14 10:27:12.679533,365,-1704,-1940,645
2022-06-14 10:27:12.679533,365,-1704,-1940,645
2022-06-14 10:27:12.794033,365,-1704,-1940,645
2022-06-14 10:27:12.794532,365,-1704,-1940,645
2022-06-14 10:27:12.795030,365,-1704,-1940,645
2022-06-14 10:27:12.795531,365,-1704,-1940,645
2022-06-14 10:27:12.795531,365,-1704,-1940,645
2022-06-14 10:27:12.796036,365,-1704,-1940,645
2022-06-14 10:27:12.796036,365,-1704,-1940,645
2022-06-14 10:27:12.796036,365,-1704,-1940,645
2022-06-14 10:27:12.796533,365,-1704,-1940,645
2022-06-14 10:27:12.797031,365,-1704,-1940,645
2022-06-14 10:27:12.797031,365,-1704,-1940,645
2022-06-14 10:27:12.797532,365,-1704,-1940,645
2022-06-14 10:27:12.880848,365,-1704,-1940,645
2022-06-14 10:27:12.880848,365,-1704,-1940,645
2022-06-14 10:27:12.880848,365,-1704,-1940,645
2022-06-14 10:27:12.881354,365,-1704,-1940,645
2022-06-14 10:27:12.881354,365,-1704,-1940,645
2022-06-14 10:27:12.881354,365,-1704,-1940,645
2022-06-14 10:27:12.881859,365,-1704,-1940,645
2022-06-14 10:27:12.881859,365,-1704,-1940,645
2022-06-14 10:27:12.881859,365,-1704,-1940,645
2022-06-14 10:27:12.882355,365,-1704,-1940,645
2022-06-14 10:27:12.882355,365,-1704,-1940,645
2022-06-14 10:27:12.999573,365,-1704,-1940,645
2022-06-14 10:27:12.999573,365,-1704,-1940,645
2022-06-14 10:27:12.999573,365,-1704,-1940,645
2022-06-14 10:27:13.000074,365,-1704,-1940,645
2022-06-14 10:27:13.000074,365,-1704,-1940,645
2022-06-14 10:27:13.000074,365,-1704,-1940,645
2022-06-14 10:27:13.000074,365,-1704,-1940,645
2022-06-14 10:27:13.000573,365,-1704,-1940,645
2022-06-14 10:27:13.000573,365,-1704,-1940,645
2022-06-14 10:27:13.000573,365,-1704,-1940,645
2022-06-14 10:27:13.001074,365,-1704,-1940,645
2022-06-14 10:27:13.001074,365,-1704,-1940,645
2022-06-14 10:27:13.113073,365,-1704,-1940,645
2022-06-14 10:27:13.113573,365,-1704,-1940,645
2022-06-14 10:27:13.113573,365,-1704,-1940,645
2022-06-14 10:27:13.113573,365,-1704,-1940,645
2022-06-14 10:27:13.114073,365,-1704,-1940,645
2022-06-14 10:27:13.114073,365,-1704,-1940,645
2022-06-14 10:27:13.114574,365,-1704,-1940,645
2022-06-14 10:27:13.114574,365,-1704,-1940,645
2022-06-14 10:27:13.115073,365,-1704,-1940,645
2022-06-14 10:27:13.115073,365,-1704,-1940,645
2022-06-14 10:27:13.115574,365,-1704,-1940,645
2022-06-14 10:27:13.203084,365,-1704,-1940,645
2022-06-14 10:27:13.203084,365,-1704,-1940,645
2022-06-14 10:27:13.203574,365,-1704,-1940,645
2022-06-14 10:27:13.203574,365,-1704,-1940,645
2022-06-14 10:27:13.204074,365,-1704,-1940,645
2022-06-14 10:27:13.204074,365,-1704,-1940,645
2022-06-14 10:27:13.204573,365,-1704,-1940,645
2022-06-14 10:27:13.204573,365,-1704,-1940,645
2022-06-14 10:27:13.204573,365,-1704,-1940,645
2022-06-14 10:27:13.205075,365,-1704,-1940,645
2022-06-14 10:27:13.205075,365,-1704,-1940,645
2022-06-14 10:27:13.205075,365,-1704,-1940,645
2022-06-14 10:27:13.319572,365,-1704,-1940,645
2022-06-14 10:27:13.319572,365,-1704,-1940,645
2022-06-14 10:27:13.319572,365,-1704,-1940,645
2022-06-14 10:27:13.320073,365,-1704,-1940,645
2022-06-14 10:27:13.320073,365,-1704,-1940,645
2022-06-14 10:27:13.320073,365,-1704,-1940,645
2022-06-14 10:27:13.320572,365,-1704,-1940,645
2022-06-14 10:27:13.320572,365,-1704,-1940,645
2022-06-14 10:27:13.320572,365,-1704,-1940,645
2022-06-14 10:27:13.321073,365,-1704,-1940,645
2022-06-14 10:27:13.321073,365,-1704,-1940,645
2022-06-14 10:27:13.433574,365,-1704,-1940,645
2022-06-14 10:27:13.434075,365,-1704,-1940,645
2022-06-14 10:27:13.434575,365,-1704,-1940,645
2022-06-14 10:27:13.436574,365,-1704,-1940,645
2022-06-14 10:27:13.436574,365,-1704,-1940,645
2022-06-14 10:27:13.437074,365,-1704,-1940,645
2022-06-14 10:27:13.437578,365,-1704,-1940,645
2022-06-14 10:27:13.437578,365,-1704,-1940,645
2022-06-14 10:27:13.438076,365,-1704,-1940,645
2022-06-14 10:27:13.438576,365,-1704,-1940,645
2022-06-14 10:27:13.438576,365,-1704,-1940,645
