Format Version,1.23,Take Name,Sujith_cart_002_linear_movement,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2022-06-13 04.30.34.576 PM,Total Frames in Take,5507,Total Exported Frames,5507,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,wheeled_cart:center,wheeled_cart:center,wheeled_cart:center,wheeled_cart:org,wheeled_cart:org,wheeled_cart:org,wheeled_cart:x_vec,wheeled_cart:x_vec,wheeled_cart:x_vec,wheeled_cart:z_vec,wheeled_cart:z_vec,wheeled_cart:z_vec
,ID,"5EFBC8A2EB0811ECBCE17DD2D9C84CB3","5EFBC8A2EB0811ECBCE17DD2D9C84CB3","5EFBC8A2EB0811ECBCE17DD2D9C84CB3","65615183EB0811ECBCE17DD2D9C84CB3","65615183EB0811ECBCE17DD2D9C84CB3","65615183EB0811ECBCE17DD2D9C84CB3","5EFBC8A6EB0811ECBCE17DD2D9C84CB3","5EFBC8A6EB0811ECBCE17DD2D9C84CB3","5EFBC8A6EB0811ECBCE17DD2D9C84CB3","5EFBC8A4EB0811ECBCE17DD2D9C84CB3","5EFBC8A4EB0811ECBCE17DD2D9C84CB3","5EFBC8A4EB0811ECBCE17DD2D9C84CB3"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
34,0.340000,0.307989,0.068931,-0.126840,0.268391,0.067637,-0.193084,0.347876,0.067151,-0.190512,0.263234,0.069553,-0.065455
35,0.350000,0.307988,0.068932,-0.126841,0.268382,0.067626,-0.193081,0.347870,0.067160,-0.190513,0.263233,0.069531,-0.065451
36,0.360000,0.307986,0.068929,-0.126839,0.268383,0.067647,-0.193076,0.347865,0.067149,-0.190515,0.263230,0.069548,-0.065448
37,0.370000,0.307987,0.068940,-0.126845,0.268387,0.067649,-0.193078,0.347871,0.067166,-0.190510,0.263232,0.069569,-0.065427
38,0.380000,0.307992,0.068937,-0.126841,0.268389,0.067636,-0.193078,0.347867,0.067161,-0.190511,0.263231,0.069593,-0.065413
39,0.390000,0.308059,0.069177,-0.126890,0.268388,0.067644,-0.193070,0.347869,0.067152,-0.190513,0.263237,0.069521,-0.065458
40,0.400000,0.308063,0.069204,-0.126886,0.268379,0.067641,-0.193078,0.347868,0.067157,-0.190511,0.263234,0.069544,-0.065455
41,0.410000,0.308060,0.069190,-0.126882,0.268390,0.067656,-0.193070,0.347868,0.067152,-0.190511,0.263238,0.069535,-0.065445
42,0.420000,0.307992,0.068945,-0.126834,0.268392,0.067655,-0.193079,0.347880,0.067179,-0.190511,0.263231,0.069547,-0.065445
43,0.430000,0.307987,0.068938,-0.126845,0.268394,0.067649,-0.193075,0.347867,0.067159,-0.190521,0.263234,0.069525,-0.065448
44,0.440000,0.307986,0.068937,-0.126840,0.268384,0.067637,-0.193081,0.347863,0.067165,-0.190521,0.263237,0.069530,-0.065462
45,0.450000,0.307990,0.068950,-0.126846,0.268391,0.067672,-0.193076,0.347876,0.067170,-0.190510,0.263229,0.069549,-0.065456
46,0.460000,0.307990,0.068937,-0.126838,0.268412,0.067653,-0.193093,0.347874,0.067174,-0.190512,0.263230,0.069550,-0.065447
47,0.470000,0.308063,0.069191,-0.126888,0.268413,0.067653,-0.193096,0.347870,0.067159,-0.190515,0.263229,0.069541,-0.065450
48,0.480000,0.308062,0.069202,-0.126883,0.268389,0.067640,-0.193074,0.347869,0.067172,-0.190515,0.263237,0.069583,-0.065435
49,0.490000,0.307988,0.068941,-0.126841,0.268386,0.067639,-0.193070,0.347876,0.067168,-0.190515,0.263236,0.069533,-0.065448
50,0.500000,0.307991,0.068940,-0.126834,0.268402,0.067632,-0.193101,0.347874,0.067162,-0.190510,0.263230,0.069575,-0.065432
51,0.510000,0.307989,0.068935,-0.126843,0.268412,0.067658,-0.193091,0.347868,0.067157,-0.190515,0.263227,0.069542,-0.065450
52,0.520000,0.307989,0.068919,-0.126841,0.268389,0.067651,-0.193074,0.347869,0.067159,-0.190520,0.263232,0.069535,-0.065452
53,0.530000,0.307989,0.068932,-0.126843,0.268404,0.067633,-0.193102,0.347872,0.067167,-0.190511,0.263231,0.069520,-0.065459
54,0.540000,0.307978,0.068954,-0.126845,0.268391,0.067643,-0.193082,0.347875,0.067159,-0.190514,0.263231,0.069536,-0.065452
55,0.550000,0.307993,0.068936,-0.126844,0.268386,0.067631,-0.193080,0.347868,0.067171,-0.190514,0.263231,0.069550,-0.065455
56,0.560000,0.308059,0.069207,-0.126888,0.268391,0.067643,-0.193074,0.347871,0.067164,-0.190505,0.263234,0.069537,-0.065450
57,0.570000,0.307990,0.068933,-0.126835,0.268393,0.067648,-0.193067,0.347868,0.067172,-0.190514,0.263229,0.069526,-0.065456
58,0.580000,0.308072,0.069213,-0.126883,0.268389,0.067646,-0.193070,0.347882,0.067165,-0.190509,0.263238,0.069550,-0.065454
59,0.590000,0.308067,0.069198,-0.126883,0.268395,0.067655,-0.193070,0.347869,0.067151,-0.190520,0.263237,0.069551,-0.065450
60,0.600000,0.308062,0.069197,-0.126884,0.268389,0.067644,-0.193076,0.347864,0.067164,-0.190515,0.263240,0.069546,-0.065450
61,0.610000,0.307995,0.068936,-0.126840,0.268383,0.067636,-0.193080,0.347877,0.067165,-0.190516,0.263236,0.069567,-0.065429
62,0.620000,0.307991,0.068933,-0.126843,0.268411,0.067660,-0.193087,0.347876,0.067171,-0.190513,0.263240,0.069523,-0.065466
63,0.630000,0.307993,0.068938,-0.126834,0.268408,0.067641,-0.193102,0.347878,0.067165,-0.190517,0.263230,0.069531,-0.065444
64,0.640000,0.308065,0.069192,-0.126879,0.268394,0.067668,-0.193076,0.347870,0.067165,-0.190513,0.263231,0.069548,-0.065445
65,0.650000,0.307999,0.068940,-0.126842,0.268386,0.067651,-0.193072,0.347864,0.067154,-0.190515,0.263230,0.069550,-0.065445
66,0.660000,0.307989,0.068944,-0.126842,0.268387,0.067632,-0.193082,0.347877,0.067176,-0.190513,0.263232,0.069538,-0.065444
67,0.670000,0.307995,0.068935,-0.126841,0.268387,0.067646,-0.193077,0.347876,0.067162,-0.190510,0.263234,0.069583,-0.065431
68,0.680000,0.307996,0.068935,-0.126839,0.268387,0.067632,-0.193077,0.347871,0.067158,-0.190519,0.263237,0.069536,-0.065459
69,0.690000,0.308065,0.069194,-0.126894,0.268387,0.067638,-0.193075,0.347877,0.067168,-0.190515,0.263231,0.069536,-0.065449
70,0.700000,0.308061,0.069193,-0.126880,0.268385,0.067645,-0.193079,0.347872,0.067163,-0.190516,0.263240,0.069513,-0.065466
71,0.710000,0.307993,0.068937,-0.126835,0.268392,0.067641,-0.193085,0.347872,0.067141,-0.190520,0.263228,0.069544,-0.065452
72,0.720000,0.307996,0.068932,-0.126843,0.268386,0.067628,-0.193075,0.347869,0.067162,-0.190521,0.263227,0.069531,-0.065449
73,0.730000,0.308064,0.069195,-0.126882,0.268393,0.067631,-0.193070,0.347867,0.067157,-0.190515,0.263230,0.069542,-0.065452
74,0.740000,0.307986,0.068940,-0.126842,0.268386,0.067648,-0.193080,0.347866,0.067164,-0.190506,0.263243,0.069564,-0.065443
75,0.750000,0.308058,0.069191,-0.126887,0.268388,0.067641,-0.193073,0.347867,0.067156,-0.190516,0.263237,0.069530,-0.065463
76,0.760000,0.308063,0.069192,-0.126885,0.268387,0.067643,-0.193079,0.347865,0.067149,-0.190518,0.263230,0.069541,-0.065452
77,0.770000,0.308065,0.069191,-0.126883,0.268389,0.067643,-0.193069,0.347877,0.067164,-0.190512,0.263232,0.069529,-0.065446
78,0.780000,0.307987,0.068927,-0.126835,0.268420,0.067653,-0.193085,0.347875,0.067158,-0.190514,0.263229,0.069544,-0.065455
79,0.790000,0.307986,0.068936,-0.126843,0.268420,0.067662,-0.193089,0.347874,0.067164,-0.190510,0.263240,0.069542,-0.065452
80,0.800000,0.307989,0.068937,-0.126841,0.268390,0.067636,-0.193077,0.347873,0.067155,-0.190512,0.263237,0.069527,-0.065457
81,0.810000,0.308063,0.069208,-0.126882,0.268393,0.067640,-0.193071,0.347870,0.067172,-0.190513,0.263241,0.069545,-0.065451
82,0.820000,0.307989,0.068938,-0.126841,0.268384,0.067649,-0.193082,0.347879,0.067156,-0.190514,0.263239,0.069532,-0.065460
83,0.830000,0.307996,0.068930,-0.126849,0.268410,0.067641,-0.193087,0.347877,0.067162,-0.190514,0.263239,0.069574,-0.065434
84,0.840000,0.308058,0.069193,-0.126887,0.268413,0.067646,-0.193091,0.347872,0.067168,-0.190515,0.263236,0.069572,-0.065431
85,0.850000,0.308064,0.069200,-0.126889,0.268393,0.067641,-0.193075,0.347879,0.067166,-0.190513,0.263250,0.069576,-0.065422
86,0.860000,0.307990,0.068936,-0.126841,0.268387,0.067632,-0.193068,0.347875,0.067158,-0.190508,0.263234,0.069546,-0.065451
87,0.870000,0.308062,0.069195,-0.126884,0.268393,0.067650,-0.193072,0.347869,0.067167,-0.190516,0.263235,0.069536,-0.065452
88,0.880000,0.308061,0.069194,-0.126892,0.268390,0.067632,-0.193081,0.347872,0.067152,-0.190511,0.263233,0.069540,-0.065453
89,0.890000,0.308067,0.069193,-0.126882,0.268411,0.067643,-0.193092,0.347876,0.067162,-0.190515,0.263241,0.069560,-0.065468
