Format Version,1.23,Take Name,linear_forward,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2022-06-14 03.03.52.098 PM,Total Frames in Take,2575,Total Exported Frames,2575,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,mecanum:center,mecanum:center,mecanum:center,mecanum:org,mecanum:org,mecanum:org,mecanum:xdir,mecanum:xdir,mecanum:xdir,mecanum:zdir,mecanum:zdir,mecanum:zdir
,ID,"5EB60F68EBC511ECBCE17DD2D9C84CB3","5EB60F68EBC511ECBCE17DD2D9C84CB3","5EB60F68EBC511ECBCE17DD2D9C84CB3","64B2A3DAEBC511ECBCE17DD2D9C84CB3","64B2A3DAEBC511ECBCE17DD2D9C84CB3","64B2A3DAEBC511ECBCE17DD2D9C84CB3","64B2A3DCEBC511ECBCE17DD2D9C84CB3","64B2A3DCEBC511ECBCE17DD2D9C84CB3","64B2A3DCEBC511ECBCE17DD2D9C84CB3","64B2A3DEEBC511ECBCE17DD2D9C84CB3","64B2A3DEEBC511ECBCE17DD2D9C84CB3","64B2A3DEEBC511ECBCE17DD2D9C84CB3"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
378,3.780000,0.045859,0.068818,-0.081543,0.003883,0.069189,-0.146115,0.083270,0.066832,-0.146636,0.005704,0.069285,-0.018591
379,3.790000,0.045880,0.068806,-0.081550,0.003894,0.069183,-0.146115,0.083279,0.066819,-0.146640,0.005680,0.069266,-0.018581
380,3.800000,0.045874,0.068814,-0.081549,0.003875,0.069178,-0.146118,0.083284,0.066823,-0.146649,0.005681,0.069259,-0.018581
381,3.810000,0.045863,0.068812,-0.081548,0.003886,0.069201,-0.146118,0.083267,0.066842,-0.146633,0.005711,0.069286,-0.018591
382,3.820000,0.045873,0.068808,-0.081549,0.003881,0.069184,-0.146121,0.083297,0.066843,-0.146645,0.005684,0.069258,-0.018584
383,3.830000,0.045862,0.068820,-0.081550,0.003867,0.069172,-0.146160,0.083289,0.066839,-0.146650,0.005684,0.069243,-0.018583
384,3.840000,0.045851,0.068814,-0.081551,0.003886,0.069191,-0.146131,0.083284,0.066838,-0.146648,0.005684,0.069262,-0.018585
385,3.850000,0.045854,0.068818,-0.081547,0.003887,0.069198,-0.146124,0.083282,0.066841,-0.146654,0.005675,0.069244,-0.018591
386,3.860000,0.045852,0.068817,-0.081543,0.003885,0.069190,-0.146135,0.083280,0.066826,-0.146658,0.005701,0.069299,-0.018584
387,3.870000,0.045853,0.068816,-0.081547,0.003890,0.069197,-0.146120,0.083284,0.066835,-0.146652,0.005686,0.069253,-0.018594
388,3.880000,0.045848,0.068813,-0.081550,0.003855,0.069160,-0.146157,0.083276,0.066833,-0.146651,0.005676,0.069250,-0.018586
389,3.890000,0.045858,0.068821,-0.081554,0.003886,0.069171,-0.146118,0.083287,0.066831,-0.146638,0.005679,0.069248,-0.018584
390,3.900000,0.045851,0.068819,-0.081542,0.003883,0.069180,-0.146114,0.083265,0.066810,-0.146644,0.005680,0.069241,-0.018587
391,3.910000,0.045864,0.068797,-0.081553,0.003870,0.069171,-0.146122,0.083278,0.066827,-0.146650,0.005674,0.069260,-0.018583
392,3.920000,0.045856,0.068827,-0.081545,0.003890,0.069201,-0.146114,0.083283,0.066826,-0.146647,0.005681,0.069274,-0.018588
393,3.930000,0.045851,0.068811,-0.081544,0.003879,0.069181,-0.146111,0.083279,0.066832,-0.146642,0.005683,0.069254,-0.018588
394,3.940000,0.045858,0.068816,-0.081548,0.003884,0.069177,-0.146125,0.083260,0.066811,-0.146648,0.005681,0.069259,-0.018589
395,3.950000,0.045856,0.068816,-0.081546,0.003883,0.069183,-0.146119,0.083288,0.066826,-0.146651,0.005680,0.069258,-0.018595
396,3.960000,0.045854,0.068812,-0.081546,0.003883,0.069181,-0.146126,0.083279,0.066820,-0.146641,0.005690,0.069257,-0.018584
397,3.970000,0.045872,0.068793,-0.081558,0.003891,0.069184,-0.146119,0.083284,0.066843,-0.146642,0.005704,0.069296,-0.018594
398,3.980000,0.045858,0.068825,-0.081540,0.003891,0.069192,-0.146125,0.083280,0.066833,-0.146641,0.005698,0.069247,-0.018580
399,3.990000,0.045860,0.068823,-0.081542,0.003887,0.069187,-0.146117,0.083282,0.066844,-0.146651,0.005706,0.069296,-0.018593
400,4.000000,0.045858,0.068821,-0.081540,0.003888,0.069177,-0.146117,0.083267,0.066830,-0.146641,0.005681,0.069261,-0.018592
401,4.010000,0.045860,0.068820,-0.081548,0.003891,0.069196,-0.146103,0.083281,0.066834,-0.146648,0.005685,0.069256,-0.018586
402,4.020000,0.045863,0.068830,-0.081536,0.003877,0.069167,-0.146121,0.083285,0.066841,-0.146645,0.005674,0.069265,-0.018586
403,4.030000,0.045850,0.068814,-0.081548,0.003885,0.069184,-0.146116,0.083268,0.066832,-0.146650,0.005683,0.069240,-0.018589
404,4.040000,0.045851,0.068817,-0.081539,0.003883,0.069172,-0.146128,0.083287,0.066836,-0.146642,0.005677,0.069247,-0.018589
405,4.050000,0.045851,0.068821,-0.081544,0.003875,0.069190,-0.146117,0.083279,0.066837,-0.146654,0.005674,0.069251,-0.018590
406,4.060000,0.045848,0.068816,-0.081539,0.003898,0.069176,-0.146108,0.083262,0.066825,-0.146643,0.005673,0.069251,-0.018592
407,4.070000,0.045848,0.068810,-0.081553,0.003882,0.069195,-0.146112,0.083275,0.066831,-0.146648,0.005677,0.069255,-0.018585
408,4.080000,0.045850,0.068813,-0.081546,0.003878,0.069184,-0.146108,0.083261,0.066812,-0.146644,0.005672,0.069260,-0.018585
409,4.090000,0.045858,0.068821,-0.081545,0.003875,0.069181,-0.146126,0.083281,0.066834,-0.146643,0.005669,0.069250,-0.018587
410,4.100000,0.045848,0.068811,-0.081547,0.003876,0.069180,-0.146119,0.083261,0.066833,-0.146639,0.005681,0.069250,-0.018597
411,4.110000,0.045842,0.068818,-0.081545,0.003871,0.069182,-0.146127,0.083276,0.066831,-0.146648,0.005674,0.069262,-0.018590
412,4.120000,0.045847,0.068814,-0.081544,0.003873,0.069179,-0.146118,0.083273,0.066817,-0.146646,0.005666,0.069252,-0.018591
413,4.130000,0.045846,0.068824,-0.081548,0.003873,0.069171,-0.146121,0.083277,0.066833,-0.146643,0.005675,0.069245,-0.018585
414,4.140000,0.045848,0.068811,-0.081547,0.003853,0.069140,-0.146154,0.083261,0.066826,-0.146638,0.005677,0.069255,-0.018584
415,4.150000,0.045851,0.068805,-0.081548,0.003855,0.069153,-0.146149,0.083279,0.066832,-0.146639,0.005677,0.069255,-0.018595
416,4.160000,0.045854,0.068815,-0.081546,0.003879,0.069172,-0.146116,0.083279,0.066827,-0.146646,0.005675,0.069256,-0.018585
417,4.170000,0.045852,0.068814,-0.081545,0.003880,0.069176,-0.146117,0.083282,0.066829,-0.146645,0.005683,0.069258,-0.018588
418,4.180000,0.045855,0.068817,-0.081548,0.003862,0.069140,-0.146156,0.083275,0.066835,-0.146639,0.005681,0.069261,-0.018582
419,4.190000,0.045870,0.068823,-0.081540,0.003884,0.069169,-0.146117,0.083267,0.066841,-0.146633,0.005687,0.069258,-0.018586
420,4.200000,0.045856,0.068812,-0.081536,0.003879,0.069187,-0.146122,0.083288,0.066830,-0.146646,0.005677,0.069258,-0.018587
421,4.210000,0.045857,0.068810,-0.081545,0.003876,0.069183,-0.146113,0.083285,0.066834,-0.146648,0.005679,0.069253,-0.018590
422,4.220000,0.045852,0.068812,-0.081539,0.003857,0.069154,-0.146138,0.083262,0.066819,-0.146645,0.005672,0.069257,-0.018589
423,4.230000,0.045870,0.068813,-0.081547,0.003881,0.069181,-0.146125,0.083275,0.066831,-0.146645,0.005679,0.069265,-0.018592
424,4.240000,0.045854,0.068826,-0.081546,0.003879,0.069176,-0.146117,0.083282,0.066823,-0.146639,0.005676,0.069259,-0.018585
425,4.250000,0.045852,0.068820,-0.081536,0.003875,0.069175,-0.146114,0.083274,0.066823,-0.146641,0.005687,0.069259,-0.018591
426,4.260000,0.045850,0.068811,-0.081542,0.003883,0.069182,-0.146114,0.083280,0.066840,-0.146641,0.005680,0.069258,-0.018584
427,4.270000,0.045849,0.068815,-0.081545,0.003879,0.069167,-0.146116,0.083283,0.066832,-0.146643,0.005682,0.069256,-0.018585
428,4.280000,0.045849,0.068813,-0.081541,0.003882,0.069170,-0.146117,0.083282,0.066833,-0.146642,0.005680,0.069245,-0.018577
429,4.290000,0.045855,0.068815,-0.081545,0.003880,0.069177,-0.146119,0.083282,0.066825,-0.146643,0.005680,0.069264,-0.018585
430,4.300000,0.045860,0.068801,-0.081553,0.003879,0.069179,-0.146118,0.083281,0.066835,-0.146643,0.005684,0.069251,-0.018580
431,4.310000,0.045855,0.068820,-0.081541,0.003880,0.069186,-0.146116,0.083279,0.066838,-0.146644,0.005685,0.069256,-0.018582
432,4.320000,0.045851,0.068816,-0.081545,0.003890,0.069181,-0.146118,0.083279,0.066831,-0.146638,0.005675,0.069261,-0.018591
433,4.330000,0.045852,0.068817,-0.081538,0.003880,0.069174,-0.146120,0.083267,0.066831,-0.146639,0.005678,0.069248,-0.018581
434,4.340000,0.045856,0.068805,-0.081543,0.003886,0.069169,-0.146119,0.083276,0.066834,-0.146641,0.005679,0.069253,-0.018588
435,4.350000,0.045860,0.068801,-0.081548,0.003878,0.069175,-0.146118,0.083266,0.066813,-0.146645,0.005673,0.069254,-0.018586
436,4.360000,0.045851,0.068806,-0.081541,0.003889,0.069191,-0.146119,0.083273,0.066826,-0.146645,0.005683,0.069252,-0.018586
437,4.370000,0.045859,0.068813,-0.081542,0.003877,0.069164,-0.146105,0.083279,0.066823,-0.146649,0.005680,0.069255,-0.018591
438,4.380000,0.045865,0.068807,-0.081544,0.003866,0.069152,-0.146145,0.083277,0.066823,-0.146647,0.005683,0.069243,-0.018583
439,4.390000,0.045857,0.068826,-0.081537,0.003882,0.069169,-0.146112,0.083280,0.066824,-0.146641,0.005668,0.069251,-0.018590
440,4.400000,0.045856,0.068817,-0.081545,0.003885,0.069199,-0.146118,0.083283,0.066827,-0.146645,0.005679,0.069250,-0.018586
441,4.410000,0.045857,0.068812,-0.081537,0.003885,0.069194,-0.146118,0.083279,0.066839,-0.146645,0.005681,0.069259,-0.018589
442,4.420000,0.045854,0.068808,-0.081541,0.003882,0.069185,-0.146113,0.083278,0.066826,-0.146652,0.005684,0.069260,-0.018583
443,4.430000,0.045857,0.068806,-0.081541,0.003869,0.069175,-0.146119,0.083284,0.066832,-0.146649,0.005677,0.069257,-0.018587
444,4.440000,0.045862,0.068811,-0.081545,0.003880,0.069170,-0.146122,0.083284,0.066835,-0.146645,0.005734,0.069330,-0.018553
445,4.450000,0.045858,0.068816,-0.081542,0.003879,0.069187,-0.146125,0.083266,0.066839,-0.146636,0.005679,0.069256,-0.018591
446,4.460000,0.045854,0.068827,-0.081541,0.003873,0.069193,-0.146116,0.083284,0.066836,-0.146645,0.005689,0.069250,-0.018586
447,4.470000,0.045860,0.068832,-0.081539,0.003906,0.069200,-0.146111,0.083281,0.066840,-0.146644,0.005708,0.069299,-0.018540
448,4.480000,0.045852,0.068824,-0.081544,0.003863,0.069167,-0.146151,0.083288,0.066850,-0.146642,0.005683,0.069258,-0.018590
449,4.490000,0.045865,0.068813,-0.081547,0.003884,0.069171,-0.146120,0.083283,0.066843,-0.146646,0.005684,0.069252,-0.018583
450,4.500000,0.045864,0.068811,-0.081549,0.003873,0.069180,-0.146126,0.083280,0.066818,-0.146654,0.005709,0.069277,-0.018592
451,4.510000,0.045861,0.068823,-0.081546,0.003884,0.069184,-0.146118,0.083261,0.066825,-0.146647,0.005691,0.069255,-0.018589
452,4.520000,0.045853,0.068831,-0.081546,0.003893,0.069185,-0.146120,0.083280,0.066839,-0.146644,0.005684,0.069266,-0.018592
453,4.530000,0.045854,0.068811,-0.081546,0.003859,0.069151,-0.146152,0.083258,0.066836,-0.146642,0.005676,0.069254,-0.018597
454,4.540000,0.045857,0.068809,-0.081547,0.003881,0.069188,-0.146119,0.083274,0.066826,-0.146656,0.005686,0.069262,-0.018590
455,4.550000,0.045865,0.068803,-0.081549,0.003879,0.069174,-0.146124,0.083278,0.066821,-0.146658,0.005676,0.069252,-0.018586
456,4.560000,0.045844,0.068809,-0.081543,0.003884,0.069181,-0.146120,0.083275,0.066828,-0.146646,0.005672,0.069262,-0.018592
457,4.570000,0.045850,0.068810,-0.081544,0.003874,0.069178,-0.146115,0.083281,0.066839,-0.146644,0.005675,0.069258,-0.018598
458,4.580000,0.045858,0.068814,-0.081541,0.003858,0.069161,-0.146150,0.083263,0.066819,-0.146640,0.005681,0.069264,-0.018590
459,4.590000,0.045853,0.068803,-0.081543,0.003866,0.069160,-0.146152,0.083269,0.066842,-0.146644,0.005682,0.069262,-0.018596
460,4.600000,0.045861,0.068801,-0.081555,0.003883,0.069170,-0.146113,0.083257,0.066824,-0.146646,0.005676,0.069261,-0.018598
461,4.610000,0.045852,0.068813,-0.081548,0.003881,0.069174,-0.146124,0.083266,0.066842,-0.146641,0.005668,0.069240,-0.018589
462,4.620000,0.045845,0.068786,-0.081559,0.003881,0.069176,-0.146112,0.083277,0.066833,-0.146643,0.005683,0.069259,-0.018594
463,4.630000,0.045853,0.068818,-0.081538,0.003891,0.069188,-0.146120,0.083261,0.066838,-0.146641,0.005699,0.069298,-0.018588
464,4.640000,0.045852,0.068814,-0.081545,0.003879,0.069185,-0.146108,0.083280,0.066834,-0.146647,0.005675,0.069272,-0.018585
465,4.650000,0.045849,0.068807,-0.081544,0.003889,0.069198,-0.146119,0.083278,0.066838,-0.146642,0.005683,0.069266,-0.018585
466,4.660000,0.045860,0.068811,-0.081541,0.003885,0.069182,-0.146121,0.083282,0.066842,-0.146652,0.005686,0.069261,-0.018586
467,4.670000,0.045845,0.068815,-0.081549,0.003876,0.069187,-0.146117,0.083275,0.066837,-0.146648,0.005674,0.069249,-0.018597
468,4.680000,0.045859,0.068804,-0.081542,0.003879,0.069169,-0.146118,0.083280,0.066842,-0.146651,0.005680,0.069266,-0.018591
469,4.690000,0.045858,0.068817,-0.081541,0.003876,0.069170,-0.146119,0.083272,0.066836,-0.146644,0.005684,0.069264,-0.018594
470,4.700000,0.045865,0.068817,-0.081551,0.003873,0.069174,-0.146120,0.083272,0.066836,-0.146646,0.005673,0.069249,-0.018594
471,4.710000,0.045849,0.068812,-0.081551,0.003882,0.069171,-0.146122,0.083273,0.066823,-0.146648,0.005679,0.069259,-0.018595
472,4.720000,0.045849,0.068816,-0.081552,0.003876,0.069172,-0.146114,0.083276,0.066821,-0.146651,0.005679,0.069255,-0.018591
473,4.730000,0.045854,0.068812,-0.081550,0.003875,0.069174,-0.146119,0.083280,0.066839,-0.146645,0.005677,0.069252,-0.018593
474,4.740000,0.045850,0.068812,-0.081547,0.003879,0.069152,-0.146113,0.083277,0.066833,-0.146652,0.005682,0.069260,-0.018589
475,4.750000,0.045847,0.068815,-0.081549,0.003878,0.069196,-0.146103,0.083271,0.066833,-0.146648,0.005674,0.069271,-0.018590
476,4.760000,0.045851,0.068810,-0.081551,0.003875,0.069184,-0.146122,0.083274,0.066842,-0.146647,0.005676,0.069250,-0.018586
477,4.770000,0.045846,0.068812,-0.081543,0.003880,0.069174,-0.146118,0.083278,0.066834,-0.146644,0.005677,0.069247,-0.018588
478,4.780000,0.045850,0.068819,-0.081542,0.003881,0.069172,-0.146116,0.083268,0.066822,-0.146641,0.005682,0.069262,-0.018596
479,4.790000,0.045852,0.068826,-0.081546,0.003885,0.069181,-0.146120,0.083277,0.066823,-0.146652,0.005681,0.069256,-0.018583
480,4.800000,0.045853,0.068820,-0.081535,0.003875,0.069178,-0.146113,0.083284,0.066836,-0.146646,0.005714,0.069301,-0.018590
481,4.810000,0.045852,0.068817,-0.081542,0.003895,0.069187,-0.146110,0.083260,0.066848,-0.146630,0.005676,0.069266,-0.018594
482,4.820000,0.045862,0.068812,-0.081546,0.003874,0.069179,-0.146120,0.083283,0.066835,-0.146646,0.005675,0.069246,-0.018593
483,4.830000,0.045862,0.068806,-0.081543,0.003881,0.069185,-0.146118,0.083275,0.066832,-0.146651,0.005680,0.069254,-0.018587
484,4.840000,0.045849,0.068810,-0.081543,0.003877,0.069186,-0.146115,0.083273,0.066828,-0.146645,0.005707,0.069306,-0.018586
485,4.850000,0.045857,0.068815,-0.081539,0.003885,0.069188,-0.146119,0.083277,0.066820,-0.146649,0.005690,0.069278,-0.018585
486,4.860000,0.045855,0.068822,-0.081543,0.003897,0.069180,-0.146104,0.083277,0.066829,-0.146644,0.005702,0.069295,-0.018591
487,4.870000,0.045864,0.068811,-0.081538,0.003887,0.069208,-0.146126,0.083280,0.066842,-0.146639,0.005706,0.069299,-0.018590
488,4.880000,0.045864,0.068815,-0.081548,0.003889,0.069184,-0.146118,0.083272,0.066834,-0.146637,0.005676,0.069248,-0.018598
489,4.890000,0.045856,0.068816,-0.081545,0.003890,0.069189,-0.146129,0.083281,0.066846,-0.146655,0.005685,0.069267,-0.018589
490,4.900000,0.045881,0.068852,-0.081543,0.003887,0.069193,-0.146126,0.083286,0.066843,-0.146647,0.005680,0.069263,-0.018589
491,4.910000,0.045855,0.068801,-0.081551,0.003861,0.069160,-0.146153,0.083269,0.066832,-0.146646,0.005682,0.069264,-0.018589
492,4.920000,0.045852,0.068814,-0.081547,0.003898,0.069199,-0.146120,0.083283,0.066837,-0.146645,0.005681,0.069266,-0.018588
493,4.930000,0.045856,0.068820,-0.081543,0.003883,0.069194,-0.146113,0.083285,0.066837,-0.146646,0.005678,0.069263,-0.018589
494,4.940000,0.045855,0.068824,-0.081552,0.003864,0.069147,-0.146149,0.083290,0.066844,-0.146646,0.005680,0.069267,-0.018586
495,4.950000,0.045870,0.068798,-0.081558,0.003891,0.069178,-0.146116,0.083285,0.066847,-0.146638,0.005686,0.069266,-0.018596
496,4.960000,0.045881,0.068858,-0.081550,0.003889,0.069188,-0.146123,0.083280,0.066846,-0.146652,0.005689,0.069258,-0.018586
497,4.970000,0.045847,0.068821,-0.081544,0.003880,0.069186,-0.146112,0.083267,0.066844,-0.146646,0.005681,0.069271,-0.018601
498,4.980000,0.045848,0.068819,-0.081542,0.003885,0.069181,-0.146117,0.083273,0.066831,-0.146645,0.005678,0.069257,-0.018596
499,4.990000,0.045855,0.068827,-0.081546,0.003879,0.069169,-0.146116,0.083283,0.066831,-0.146653,0.005698,0.069289,-0.018594
500,5.000000,0.045860,0.068820,-0.081546,0.003885,0.069177,-0.146115,0.083277,0.066840,-0.146648,0.005686,0.069249,-0.018593
501,5.010000,0.045867,0.068805,-0.081546,0.003881,0.069190,-0.146118,0.083283,0.066826,-0.146649,0.005683,0.069255,-0.018592
502,5.020000,0.045878,0.068794,-0.081556,0.003885,0.069178,-0.146119,0.083279,0.066836,-0.146650,0.005675,0.069256,-0.018588
503,5.030000,0.045853,0.068820,-0.081542,0.003860,0.069155,-0.146155,0.083285,0.066842,-0.146648,0.005675,0.069256,-0.018591
504,5.040000,0.045860,0.068816,-0.081541,0.003880,0.069175,-0.146112,0.083280,0.066825,-0.146650,0.005675,0.069260,-0.018587
505,5.050000,0.045853,0.068812,-0.081544,0.003882,0.069185,-0.146118,0.083279,0.066832,-0.146647,0.005677,0.069264,-0.018594
506,5.060000,0.045853,0.068820,-0.081542,0.003882,0.069177,-0.146123,0.083279,0.066842,-0.146641,0.005677,0.069253,-0.018595
507,5.070000,0.045874,0.068793,-0.081549,0.003882,0.069171,-0.146119,0.083277,0.066833,-0.146643,0.005688,0.069252,-0.018590
508,5.080000,0.045852,0.068810,-0.081540,0.003879,0.069183,-0.146109,0.083259,0.066826,-0.146646,0.005682,0.069258,-0.018590
509,5.090000,0.045865,0.068800,-0.081551,0.003872,0.069169,-0.146118,0.083276,0.066824,-0.146652,0.005677,0.069262,-0.018593
510,5.100000,0.045857,0.068831,-0.081537,0.003873,0.069182,-0.146123,0.083280,0.066849,-0.146647,0.005685,0.069251,-0.018584
511,5.110000,0.045872,0.068790,-0.081556,0.003864,0.069159,-0.146149,0.083284,0.066836,-0.146643,0.005691,0.069266,-0.018587
512,5.120000,0.045854,0.068817,-0.081543,0.003884,0.069175,-0.146123,0.083267,0.066835,-0.146635,0.005687,0.069255,-0.018586
513,5.130000,0.045859,0.068816,-0.081547,0.003886,0.069175,-0.146114,0.083283,0.066828,-0.146647,0.005673,0.069253,-0.018576
514,5.140000,0.045849,0.068817,-0.081544,0.003889,0.069183,-0.146112,0.083282,0.066830,-0.146644,0.005675,0.069251,-0.018591
515,5.150000,0.045862,0.068815,-0.081550,0.003875,0.069167,-0.146112,0.083262,0.066827,-0.146637,0.005676,0.069251,-0.018584
516,5.160000,0.045859,0.068823,-0.081550,0.003887,0.069171,-0.146123,0.083278,0.066827,-0.146650,0.005671,0.069244,-0.018589
517,5.170000,0.045854,0.068827,-0.081537,0.003887,0.069184,-0.146122,0.083278,0.066837,-0.146647,0.005682,0.069263,-0.018583
518,5.180000,0.045867,0.068813,-0.081542,0.003877,0.069183,-0.146125,0.083269,0.066835,-0.146640,0.005686,0.069244,-0.018579
519,5.190000,0.045851,0.068823,-0.081542,0.003878,0.069152,-0.146142,0.083261,0.066825,-0.146635,0.005678,0.069249,-0.018581
520,5.200000,0.045857,0.068822,-0.081543,0.003888,0.069180,-0.146120,0.083264,0.066828,-0.146631,0.005677,0.069245,-0.018583
521,5.210000,0.045857,0.068819,-0.081540,0.003880,0.069177,-0.146114,0.083284,0.066836,-0.146644,0.005681,0.069255,-0.018585
522,5.220000,0.045861,0.068825,-0.081539,0.003868,0.069142,-0.146151,0.083287,0.066831,-0.146647,0.005683,0.069256,-0.018592
523,5.230000,0.045869,0.068792,-0.081553,0.003873,0.069179,-0.146116,0.083269,0.066824,-0.146639,0.005688,0.069262,-0.018583
524,5.240000,0.045853,0.068813,-0.081542,0.003864,0.069146,-0.146150,0.083286,0.066833,-0.146639,0.005682,0.069272,-0.018583
525,5.250000,0.045859,0.068815,-0.081540,0.003884,0.069176,-0.146114,0.083281,0.066825,-0.146644,0.005682,0.069267,-0.018584
526,5.260000,0.045856,0.068818,-0.081543,0.003887,0.069165,-0.146108,0.083279,0.066817,-0.146650,0.005684,0.069253,-0.018582
527,5.270000,0.045859,0.068812,-0.081536,0.003880,0.069185,-0.146107,0.083279,0.066825,-0.146645,0.005681,0.069255,-0.018586
528,5.280000,0.045846,0.068817,-0.081541,0.003886,0.069167,-0.146108,0.083286,0.066823,-0.146649,0.005679,0.069248,-0.018586
529,5.290000,0.045848,0.068808,-0.081542,0.003891,0.069176,-0.146112,0.083284,0.066824,-0.146641,0.005678,0.069237,-0.018591
530,5.300000,0.045854,0.068813,-0.081536,0.003891,0.069160,-0.146113,0.083285,0.066833,-0.146646,0.005702,0.069274,-0.018598
531,5.310000,0.045861,0.068813,-0.081544,0.003885,0.069178,-0.146124,0.083283,0.066830,-0.146641,0.005686,0.069243,-0.018592
532,5.320000,0.045862,0.068817,-0.081540,0.003881,0.069165,-0.146121,0.083287,0.066829,-0.146645,0.005715,0.069277,-0.018586
533,5.330000,0.045866,0.068817,-0.081546,0.003885,0.069170,-0.146121,0.083284,0.066829,-0.146642,0.005688,0.069261,-0.018590
534,5.340000,0.045870,0.068804,-0.081550,0.003885,0.069165,-0.146123,0.083289,0.066834,-0.146643,0.005706,0.069272,-0.018597
535,5.350000,0.045863,0.068826,-0.081530,0.003884,0.069169,-0.146126,0.083287,0.066823,-0.146652,0.005694,0.069262,-0.018587
536,5.360000,0.045866,0.068792,-0.081548,0.003880,0.069157,-0.146125,0.083275,0.066806,-0.146648,0.005674,0.069255,-0.018588
537,5.370000,0.045866,0.068809,-0.081546,0.003876,0.069187,-0.146122,0.083262,0.066828,-0.146641,0.005666,0.069231,-0.018586
538,5.380000,0.045847,0.068809,-0.081547,0.003880,0.069163,-0.146127,0.083278,0.066821,-0.146645,0.005676,0.069253,-0.018582
539,5.390000,0.045863,0.068793,-0.081550,0.003884,0.069169,-0.146118,0.083280,0.066822,-0.146643,0.005677,0.069239,-0.018587
540,5.400000,0.045851,0.068809,-0.081545,0.003871,0.069161,-0.146120,0.083289,0.066822,-0.146645,0.005699,0.069278,-0.018586
541,5.410000,0.045850,0.068812,-0.081554,0.003858,0.069144,-0.146151,0.083279,0.066838,-0.146641,0.005673,0.069263,-0.018590
542,5.420000,0.045846,0.068812,-0.081546,0.003876,0.069161,-0.146118,0.083277,0.066835,-0.146639,0.005678,0.069253,-0.018591
543,5.430000,0.045851,0.068810,-0.081545,0.003881,0.069181,-0.146115,0.083278,0.066829,-0.146639,0.005674,0.069263,-0.018596
544,5.440000,0.045849,0.068818,-0.081551,0.003877,0.069173,-0.146127,0.083286,0.066827,-0.146653,0.005681,0.069257,-0.018590
545,5.450000,0.045852,0.068813,-0.081541,0.003879,0.069179,-0.146118,0.083269,0.066828,-0.146636,0.005682,0.069252,-0.018591
546,5.460000,0.045852,0.068815,-0.081539,0.003877,0.069172,-0.146115,0.083279,0.066837,-0.146648,0.005676,0.069257,-0.018591
547,5.470000,0.045849,0.068816,-0.081542,0.003874,0.069166,-0.146112,0.083283,0.066826,-0.146647,0.005687,0.069253,-0.018590
548,5.480000,0.045854,0.068805,-0.081532,0.003881,0.069165,-0.146121,0.083278,0.066838,-0.146638,0.005681,0.069255,-0.018589
549,5.490000,0.045859,0.068825,-0.081538,0.003880,0.069169,-0.146117,0.083254,0.066819,-0.146635,0.005680,0.069257,-0.018590
550,5.500000,0.045852,0.068804,-0.081544,0.003872,0.069186,-0.146108,0.083283,0.066828,-0.146644,0.005689,0.069267,-0.018584
551,5.510000,0.045856,0.068808,-0.081545,0.003855,0.069143,-0.146139,0.083266,0.066831,-0.146638,0.005673,0.069246,-0.018592
552,5.520000,0.045850,0.068815,-0.081543,0.003879,0.069166,-0.146120,0.083281,0.066830,-0.146647,0.005688,0.069259,-0.018584
553,5.530000,0.045854,0.068812,-0.081549,0.003878,0.069179,-0.146116,0.083261,0.066821,-0.146645,0.005689,0.069274,-0.018581
554,5.540000,0.045853,0.068815,-0.081542,0.003882,0.069182,-0.146127,0.083278,0.066817,-0.146653,0.005681,0.069253,-0.018582
555,5.550000,0.045855,0.068801,-0.081547,0.003880,0.069165,-0.146120,0.083278,0.066830,-0.146646,0.005685,0.069253,-0.018590
556,5.560000,0.045851,0.068808,-0.081548,0.003885,0.069162,-0.146116,0.083268,0.066829,-0.146633,0.005678,0.069260,-0.018585
557,5.570000,0.045849,0.068801,-0.081546,0.003888,0.069175,-0.146111,0.083281,0.066839,-0.146646,0.005686,0.069267,-0.018588
558,5.580000,0.045864,0.068792,-0.081552,0.003872,0.069171,-0.146127,0.083275,0.066839,-0.146649,0.005686,0.069269,-0.018590
559,5.590000,0.045856,0.068815,-0.081539,0.003876,0.069178,-0.146118,0.083285,0.066825,-0.146641,0.005677,0.069262,-0.018594
560,5.600000,0.045853,0.068815,-0.081543,0.003883,0.069170,-0.146115,0.083276,0.066835,-0.146648,0.005690,0.069247,-0.018596
561,5.610000,0.045857,0.068827,-0.081542,0.003888,0.069175,-0.146128,0.083281,0.066834,-0.146647,0.005706,0.069281,-0.018599
562,5.620000,0.045861,0.068804,-0.081553,0.003880,0.069164,-0.146111,0.083277,0.066827,-0.146651,0.005673,0.069250,-0.018593
563,5.630000,0.045851,0.068819,-0.081542,0.003877,0.069170,-0.146119,0.083261,0.066825,-0.146644,0.005677,0.069264,-0.018590
564,5.640000,0.045860,0.068812,-0.081547,0.003878,0.069181,-0.146120,0.083275,0.066828,-0.146651,0.005671,0.069249,-0.018589
