sys_time,e_fr,e_fl,e_rr,e_rl
2022-06-15 12:13:59.703357,-7439,8332,8437,-8135
2022-06-15 12:13:59.703856,-7439,8332,8437,-8135
2022-06-15 12:13:59.703856,-7439,8332,8437,-8135
2022-06-15 12:13:59.703856,-7439,8332,8437,-8135
2022-06-15 12:13:59.704357,-7439,8332,8437,-8135
2022-06-15 12:13:59.793437,-7439,8332,8437,-8135
2022-06-15 12:13:59.793437,-7439,8332,8437,-8135
2022-06-15 12:13:59.793937,-7439,8332,8437,-8135
2022-06-15 12:13:59.794436,-7439,8332,8437,-8135
2022-06-15 12:13:59.794436,-7439,8332,8437,-8135
2022-06-15 12:13:59.794962,-7439,8332,8437,-8135
2022-06-15 12:13:59.794962,-7439,8332,8437,-8135
2022-06-15 12:13:59.795461,-7439,8332,8437,-8135
2022-06-15 12:13:59.795461,-7439,8332,8437,-8135
2022-06-15 12:13:59.795961,-7439,8332,8437,-8135
2022-06-15 12:13:59.796462,-7439,8332,8437,-8135
2022-06-15 12:13:59.915991,-7439,8332,8437,-8135
2022-06-15 12:13:59.915991,-7439,8332,8437,-8135
2022-06-15 12:13:59.915991,-7439,8332,8437,-8135
2022-06-15 12:13:59.916516,-7439,8332,8437,-8135
2022-06-15 12:13:59.916516,-7439,8332,8437,-8135
2022-06-15 12:13:59.916516,-7439,8332,8437,-8135
2022-06-15 12:13:59.916516,-7439,8332,8437,-8135
2022-06-15 12:13:59.917014,-7439,8332,8437,-8135
2022-06-15 12:13:59.917014,-7439,8332,8437,-8135
2022-06-15 12:13:59.917014,-7439,8332,8437,-8135
2022-06-15 12:13:59.917515,-7439,8332,8437,-8135
2022-06-15 12:13:59.917515,-7439,8332,8437,-8135
2022-06-15 12:14:00.003489,-7439,8332,8437,-8135
2022-06-15 12:14:00.003489,-7439,8332,8437,-8135
2022-06-15 12:14:00.003489,-7439,8332,8437,-8135
2022-06-15 12:14:00.003991,-7439,8332,8437,-8135
2022-06-15 12:14:00.003991,-7439,8332,8437,-8135
2022-06-15 12:14:00.003991,-7439,8332,8437,-8135
2022-06-15 12:14:00.003991,-7439,8332,8437,-8135
2022-06-15 12:14:00.004491,-7439,8332,8437,-8135
2022-06-15 12:14:00.004491,-7439,8332,8437,-8135
2022-06-15 12:14:00.004491,-7439,8332,8437,-8135
2022-06-15 12:14:00.004989,-7439,8332,8437,-8135
2022-06-15 12:14:00.116992,-7439,8332,8437,-8135
2022-06-15 12:14:00.117493,-7439,8332,8437,-8135
2022-06-15 12:14:00.117493,-7439,8332,8437,-8135
2022-06-15 12:14:00.117493,-7439,8332,8437,-8135
2022-06-15 12:14:00.117994,-7439,8332,8437,-8135
2022-06-15 12:14:00.117994,-7439,8332,8437,-8135
2022-06-15 12:14:00.117994,-7439,8332,8437,-8135
2022-06-15 12:14:00.117994,-7439,8332,8437,-8135
2022-06-15 12:14:00.118493,-7439,8332,8437,-8135
