sys_time,e_fr,e_fl,e_rr,e_rl,rtc,mils,sync 
2022-06-23 09:53:22.195663,-1,0,0,0,2019-01-01 05.31.28.000000 AM,88458,1
2022-06-23 09:53:22.196161,-1,0,0,0,2019-01-01 05.31.28.000000 AM,88468,1
2022-06-23 09:53:22.196662,-1,0,0,0,2019-01-01 05.31.28.000000 AM,88478,1
2022-06-23 09:53:22.197162,-1,0,0,0,2019-01-01 05.31.28.000000 AM,88488,1
2022-06-23 09:53:22.197662,-1,0,0,0,2019-01-01 05.31.28.000000 AM,88498,1
2022-06-23 09:53:22.266020,-1,0,0,0,2019-01-01 05.31.28.000000 AM,88508,1
2022-06-23 09:53:22.266520,-1,0,0,0,2019-01-01 05.31.28.000000 AM,88518,1
2022-06-23 09:53:22.267023,-1,0,0,0,2019-01-01 05.31.28.000000 AM,88528,1
2022-06-23 09:53:22.267521,-1,0,0,0,2019-01-01 05.31.28.000000 AM,88538,1
2022-06-23 09:53:22.268522,-1,0,0,0,2019-01-01 05.31.28.000000 AM,88548,1
2022-06-23 09:53:22.269021,-1,0,0,0,2019-01-01 05.31.28.000000 AM,88558,1
2022-06-23 09:53:22.269538,-1,0,0,0,2019-01-01 05.31.28.000000 AM,88568,1
2022-06-23 09:53:22.332503,-1,0,0,0,2019-01-01 05.31.28.000000 AM,88578,1
2022-06-23 09:53:22.333003,-1,0,0,0,2019-01-01 05.31.28.000000 AM,88588,1
2022-06-23 09:53:22.333506,-1,0,0,0,2019-01-01 05.31.28.000000 AM,88598,1
2022-06-23 09:53:22.334003,-1,0,0,0,2019-01-01 05.31.28.000000 AM,88608,1
2022-06-23 09:53:22.334503,-1,0,0,0,2019-01-01 05.31.28.000000 AM,88618,1
2022-06-23 09:53:22.335008,-1,0,0,0,2019-01-01 05.31.28.000000 AM,88628,1
2022-06-23 09:53:22.335527,-1,0,0,0,2019-01-01 05.31.28.000000 AM,88638,1
2022-06-23 09:53:22.404016,-1,0,0,0,2019-01-01 05.31.28.000000 AM,88648,1
2022-06-23 09:53:22.404515,-1,0,0,0,2019-01-01 05.31.28.000000 AM,88658,1
2022-06-23 09:53:22.405016,-1,0,0,0,2019-01-01 05.31.28.000000 AM,88668,1
2022-06-23 09:53:22.405516,-1,0,0,0,2019-01-01 05.31.28.000000 AM,88678,1
2022-06-23 09:53:22.405516,-1,0,0,0,2019-01-01 05.31.28.000000 AM,88688,1
2022-06-23 09:53:22.406015,-1,0,0,0,2019-01-01 05.31.28.000000 AM,88698,1
2022-06-23 09:53:22.406515,-1,0,0,0,2019-01-01 05.31.28.000000 AM,88708,1
2022-06-23 09:53:22.473708,-1,0,0,0,2019-01-01 05.31.28.000000 AM,88718,1
2022-06-23 09:53:22.474213,-1,0,0,0,2019-01-01 05.31.28.000000 AM,88728,1
2022-06-23 09:53:22.474712,-1,0,0,0,2019-01-01 05.31.28.000000 AM,88738,1
2022-06-23 09:53:22.474712,-1,0,0,0,2019-01-01 05.31.28.000000 AM,88748,1
2022-06-23 09:53:22.475211,-1,0,0,0,2019-01-01 05.31.28.000000 AM,88758,1
2022-06-23 09:53:22.475711,-1,0,0,0,2019-01-01 05.31.28.000000 AM,88768,1
2022-06-23 09:53:22.475711,-1,0,0,0,2019-01-01 05.31.28.000000 AM,88778,1
2022-06-23 09:53:22.542423,-1,0,0,0,2019-01-01 05.31.28.000000 AM,88788,1
2022-06-23 09:53:22.542924,-1,0,0,0,2019-01-01 05.31.28.000000 AM,88798,1
2022-06-23 09:53:22.543424,-1,0,0,0,2019-01-01 05.31.28.000000 AM,88808,1
2022-06-23 09:53:22.543957,-1,0,0,0,2019-01-01 05.31.28.000000 AM,88818,1
2022-06-23 09:53:22.543957,-1,0,0,0,2019-01-01 05.31.28.000000 AM,88828,1
2022-06-23 09:53:22.544425,-1,0,0,0,2019-01-01 05.31.28.000000 AM,88838,1
2022-06-23 09:53:22.544923,-1,0,0,0,2019-01-01 05.31.28.000000 AM,88848,1
2022-06-23 09:53:22.616052,-1,0,0,0,2019-01-01 05.31.28.000000 AM,88858,1
2022-06-23 09:53:22.616553,-1,0,0,0,2019-01-01 05.31.28.000000 AM,88868,1
2022-06-23 09:53:22.617053,-1,0,0,0,2019-01-01 05.31.28.000000 AM,88878,1
2022-06-23 09:53:22.617553,-1,0,0,0,2019-01-01 05.31.28.000000 AM,88888,1
2022-06-23 09:53:22.618058,-1,0,0,0,2019-01-01 05.31.28.000000 AM,88898,1
2022-06-23 09:53:22.618558,-1,0,0,0,2019-01-01 05.31.28.000000 AM,88908,1
2022-06-23 09:53:22.619053,-1,0,0,0,2019-01-01 05.31.28.000000 AM,88918,1
2022-06-23 09:53:22.683837,-1,0,0,0,2019-01-01 05.31.28.000000 AM,88928,1
2022-06-23 09:53:22.683837,-1,0,0,0,2019-01-01 05.31.28.000000 AM,88938,1
2022-06-23 09:53:22.684336,-1,0,0,0,2019-01-01 05.31.28.000000 AM,88948,1
2022-06-23 09:53:22.685336,-1,0,0,0,2019-01-01 05.31.28.000000 AM,88958,1
2022-06-23 09:53:22.685857,-1,0,0,0,2019-01-01 05.31.28.000000 AM,88968,1
2022-06-23 09:53:22.686336,-1,0,0,0,2019-01-01 05.31.28.000000 AM,88978,1
2022-06-23 09:53:22.686839,-1,0,0,0,2019-01-01 05.31.28.000000 AM,88988,1
2022-06-23 09:53:22.730057,-1,0,0,0,2019-01-01 05.31.28.000000 AM,88998,1
2022-06-23 09:53:22.730556,-1,0,0,0,2019-01-01 05.31.28.000000 AM,89008,1
2022-06-23 09:53:22.730556,-1,0,0,0,2019-01-01 05.31.28.000000 AM,89018,1
2022-06-23 09:53:22.731056,-1,0,0,0,2019-01-01 05.31.28.000000 AM,89028,1
2022-06-23 09:53:22.731556,-1,0,0,0,2019-01-01 05.31.28.000000 AM,89038,1
2022-06-23 09:53:22.731556,-1,0,0,0,2019-01-01 05.31.28.000000 AM,89048,1
2022-06-23 09:53:22.732057,-1,0,0,0,2019-01-01 05.31.28.000000 AM,89058,1
2022-06-23 09:53:22.801292,-1,0,0,0,2019-01-01 05.31.28.000000 AM,89068,1
2022-06-23 09:53:22.801792,-1,0,0,0,2019-01-01 05.31.28.000000 AM,89078,1
2022-06-23 09:53:22.802305,-1,0,0,0,2019-01-01 05.31.28.000000 AM,89088,1
2022-06-23 09:53:22.802792,-1,0,0,0,2019-01-01 05.31.28.000000 AM,89098,1
2022-06-23 09:53:22.803292,-1,0,0,0,2019-01-01 05.31.28.000000 AM,89108,1
2022-06-23 09:53:22.803796,-1,0,0,0,2019-01-01 05.31.28.000000 AM,89118,1
2022-06-23 09:53:22.867187,-1,0,0,0,2019-01-01 05.31.28.000000 AM,89128,1
2022-06-23 09:53:22.867688,-1,0,0,0,2019-01-01 05.31.28.000000 AM,89138,1
2022-06-23 09:53:22.868687,-1,0,0,0,2019-01-01 05.31.28.000000 AM,89148,1
2022-06-23 09:53:22.869189,-1,0,0,0,2019-01-01 05.31.28.000000 AM,89158,1
2022-06-23 09:53:22.869686,-1,0,0,0,2019-01-01 05.31.28.000000 AM,89168,1
2022-06-23 09:53:22.870184,-1,0,0,0,2019-01-01 05.31.28.000000 AM,89178,1
2022-06-23 09:53:22.870184,-1,0,0,0,2019-01-01 05.31.28.000000 AM,89188,1
2022-06-23 09:53:22.952823,-1,0,0,0,2019-01-01 05.31.28.000000 AM,89198,1
2022-06-23 09:53:22.953294,-1,0,0,0,2019-01-01 05.31.28.000000 AM,89208,1
2022-06-23 09:53:22.953802,-1,0,0,0,2019-01-01 05.31.28.000000 AM,89218,1
2022-06-23 09:53:22.954292,-1,0,0,0,2019-01-01 05.31.28.000000 AM,89228,1
2022-06-23 09:53:22.954817,-1,0,0,0,2019-01-01 05.31.28.000000 AM,89238,1
2022-06-23 09:53:22.955313,-1,0,0,0,2019-01-01 05.31.28.000000 AM,89248,1
2022-06-23 09:53:22.955791,-1,0,0,0,2019-01-01 05.31.28.000000 AM,89258,1
2022-06-23 09:53:23.014791,-1,0,0,0,2019-01-01 05.31.28.000000 AM,89268,1
2022-06-23 09:53:23.015291,-1,0,0,0,2019-01-01 05.31.28.000000 AM,89278,1
2022-06-23 09:53:23.015794,-1,0,0,0,2019-01-01 05.31.28.000000 AM,89288,1
2022-06-23 09:53:23.016290,-1,0,0,0,2019-01-01 05.31.28.000000 AM,89298,1
2022-06-23 09:53:23.017293,-1,0,0,0,2019-01-01 05.31.28.000000 AM,89308,1
2022-06-23 09:53:23.018310,-1,0,0,0,2019-01-01 05.31.29.000000 AM,89318,1
2022-06-23 09:53:23.019293,-1,0,0,0,2019-01-01 05.31.29.000000 AM,89328,1
2022-06-23 09:53:23.080790,-1,0,0,0,2019-01-01 05.31.29.000000 AM,89338,1
2022-06-23 09:53:23.081291,-1,0,0,0,2019-01-01 05.31.29.000000 AM,89348,1
2022-06-23 09:53:23.081792,-1,0,0,0,2019-01-01 05.31.29.000000 AM,89358,1
2022-06-23 09:53:23.081792,-1,0,0,0,2019-01-01 05.31.29.000000 AM,89368,1
2022-06-23 09:53:23.082294,-1,0,0,0,2019-01-01 05.31.29.000000 AM,89378,1
2022-06-23 09:53:23.082791,-1,0,0,0,2019-01-01 05.31.29.000000 AM,89388,1
2022-06-23 09:53:23.083291,-1,0,0,0,2019-01-01 05.31.29.000000 AM,89398,1
2022-06-23 09:53:23.150790,-1,0,0,0,2019-01-01 05.31.29.000000 AM,89408,1
2022-06-23 09:53:23.151291,-1,0,0,0,2019-01-01 05.31.29.000000 AM,89418,1
2022-06-23 09:53:23.151790,-1,0,0,0,2019-01-01 05.31.29.000000 AM,89428,1
2022-06-23 09:53:23.152290,-1,0,0,0,2019-01-01 05.31.29.000000 AM,89438,1
2022-06-23 09:53:23.152290,-1,0,0,0,2019-01-01 05.31.29.000000 AM,89448,1
2022-06-23 09:53:23.152791,-1,0,0,0,2019-01-01 05.31.29.000000 AM,89458,1
2022-06-23 09:53:23.153291,-1,0,0,0,2019-01-01 05.31.29.000000 AM,89468,1
2022-06-23 09:53:23.218793,-1,0,0,0,2019-01-01 05.31.29.000000 AM,89478,1
2022-06-23 09:53:23.219802,-1,0,0,0,2019-01-01 05.31.29.000000 AM,89488,1
2022-06-23 09:53:23.220792,-1,0,0,0,2019-01-01 05.31.29.000000 AM,89498,1
2022-06-23 09:53:23.221291,-1,0,0,0,2019-01-01 05.31.29.000000 AM,89508,1
2022-06-23 09:53:23.221796,-1,0,0,0,2019-01-01 05.31.29.000000 AM,89518,1
2022-06-23 09:53:23.222795,-1,0,0,0,2019-01-01 05.31.29.000000 AM,89528,1
2022-06-23 09:53:23.223794,-1,0,0,0,2019-01-01 05.31.29.000000 AM,89538,1
2022-06-23 09:53:23.288794,-1,0,0,0,2019-01-01 05.31.29.000000 AM,89548,1
2022-06-23 09:53:23.289293,-1,0,0,0,2019-01-01 05.31.29.000000 AM,89558,1
2022-06-23 09:53:23.290292,-1,0,0,0,2019-01-01 05.31.29.000000 AM,89568,1
2022-06-23 09:53:23.290792,-1,0,0,0,2019-01-01 05.31.29.000000 AM,89578,1
2022-06-23 09:53:23.291791,-1,0,0,0,2019-01-01 05.31.29.000000 AM,89588,1
2022-06-23 09:53:23.292291,-1,0,0,0,2019-01-01 05.31.29.000000 AM,89599,1
2022-06-23 09:53:23.292797,-1,0,0,0,2019-01-01 05.31.29.000000 AM,89609,1
2022-06-23 09:53:23.358792,-1,0,0,0,2019-01-01 05.31.29.000000 AM,89619,1
2022-06-23 09:53:23.359292,-1,0,0,0,2019-01-01 05.31.29.000000 AM,89629,1
2022-06-23 09:53:23.359791,-1,0,0,0,2019-01-01 05.31.29.000000 AM,89639,1
2022-06-23 09:53:23.360291,-1,0,0,0,2019-01-01 05.31.29.000000 AM,89649,1
2022-06-23 09:53:23.360291,-1,0,0,0,2019-01-01 05.31.29.000000 AM,89659,1
2022-06-23 09:53:23.360792,-1,0,0,0,2019-01-01 05.31.29.000000 AM,89669,1
2022-06-23 09:53:23.361293,-1,0,0,0,2019-01-01 05.31.29.000000 AM,89679,1
2022-06-23 09:53:23.427294,-1,0,0,0,2019-01-01 05.31.29.000000 AM,89689,1
2022-06-23 09:53:23.427792,-1,0,0,0,2019-01-01 05.31.29.000000 AM,89699,1
2022-06-23 09:53:23.428292,-1,0,0,0,2019-01-01 05.31.29.000000 AM,89709,1
2022-06-23 09:53:23.428791,-1,0,0,0,2019-01-01 05.31.29.000000 AM,89719,1
2022-06-23 09:53:23.429307,-1,0,0,0,2019-01-01 05.31.29.000000 AM,89729,1
2022-06-23 09:53:23.429801,-1,0,0,0,2019-01-01 05.31.29.000000 AM,89739,1
2022-06-23 09:53:23.430292,-1,0,0,0,2019-01-01 05.31.29.000000 AM,89749,1
2022-06-23 09:53:23.499791,-1,0,0,0,2019-01-01 05.31.29.000000 AM,89759,1
2022-06-23 09:53:23.500792,-1,0,0,0,2019-01-01 05.31.29.000000 AM,89769,1
2022-06-23 09:53:23.501298,-1,0,0,0,2019-01-01 05.31.29.000000 AM,89779,1
2022-06-23 09:53:23.501791,-1,0,0,0,2019-01-01 05.31.29.000000 AM,89789,1
2022-06-23 09:53:23.502290,-1,0,0,0,2019-01-01 05.31.29.000000 AM,89799,1
2022-06-23 09:53:23.502790,-1,0,0,0,2019-01-01 05.31.29.000000 AM,89809,1
2022-06-23 09:53:23.503292,-1,0,0,0,2019-01-01 05.31.29.000000 AM,89819,1
2022-06-23 09:53:23.566290,-1,0,0,0,2019-01-01 05.31.29.000000 AM,89829,1
2022-06-23 09:53:23.566290,-1,0,0,0,2019-01-01 05.31.29.000000 AM,89839,1
2022-06-23 09:53:23.567809,-1,0,0,0,2019-01-01 05.31.29.000000 AM,89849,1
2022-06-23 09:53:23.568793,-1,0,0,0,2019-01-01 05.31.29.000000 AM,89859,1
2022-06-23 09:53:23.569291,-1,0,0,0,2019-01-01 05.31.29.000000 AM,89869,1
2022-06-23 09:53:23.569796,-1,0,0,0,2019-01-01 05.31.29.000000 AM,89879,1
2022-06-23 09:53:23.570294,-1,0,0,0,2019-01-01 05.31.29.000000 AM,89889,1
2022-06-23 09:53:23.648835,-1,0,0,0,2019-01-01 05.31.29.000000 AM,89899,1
2022-06-23 09:53:23.649337,-1,0,0,0,2019-01-01 05.31.29.000000 AM,89909,1
2022-06-23 09:53:23.649838,-1,0,0,0,2019-01-01 05.31.29.000000 AM,89919,1
2022-06-23 09:53:23.650337,-1,0,0,0,2019-01-01 05.31.29.000000 AM,89929,1
2022-06-23 09:53:23.650845,-1,0,0,0,2019-01-01 05.31.29.000000 AM,89939,1
2022-06-23 09:53:23.651837,-1,0,0,0,2019-01-01 05.31.29.000000 AM,89949,1
2022-06-23 09:53:23.652336,-1,0,0,0,2019-01-01 05.31.29.000000 AM,89959,1
2022-06-23 09:53:23.710984,-1,0,0,0,2019-01-01 05.31.29.000000 AM,89969,1
2022-06-23 09:53:23.711483,-1,0,0,0,2019-01-01 05.31.29.000000 AM,89979,1
2022-06-23 09:53:23.711984,-1,0,0,0,2019-01-01 05.31.29.000000 AM,89989,1
2022-06-23 09:53:23.712486,-1,0,0,0,2019-01-01 05.31.29.000000 AM,89999,1
2022-06-23 09:53:23.712985,-1,0,0,0,2019-01-01 05.31.29.000000 AM,90009,1
2022-06-23 09:53:23.712985,-1,0,0,0,2019-01-01 05.31.29.000000 AM,90019,1
2022-06-23 09:53:23.713487,-1,0,0,0,2019-01-01 05.31.29.000000 AM,90029,1
2022-06-23 09:53:23.776482,-1,0,0,0,2019-01-01 05.31.29.000000 AM,90039,1
2022-06-23 09:53:23.776983,-1,0,0,0,2019-01-01 05.31.29.000000 AM,90049,1
2022-06-23 09:53:23.777483,-1,0,0,0,2019-01-01 05.31.29.000000 AM,90059,1
2022-06-23 09:53:23.777983,-1,0,0,0,2019-01-01 05.31.29.000000 AM,90069,1
2022-06-23 09:53:23.778483,-1,0,0,0,2019-01-01 05.31.29.000000 AM,90079,1
2022-06-23 09:53:23.778984,-1,0,0,0,2019-01-01 05.31.29.000000 AM,90089,1
2022-06-23 09:53:23.779487,-1,0,0,0,2019-01-01 05.31.29.000000 AM,90099,1
2022-06-23 09:53:23.844985,-1,0,0,0,2019-01-01 05.31.29.000000 AM,90109,1
2022-06-23 09:53:23.845486,-1,0,0,0,2019-01-01 05.31.29.000000 AM,90119,1
2022-06-23 09:53:23.845486,-1,0,0,0,2019-01-01 05.31.29.000000 AM,90129,1
2022-06-23 09:53:23.845985,-1,0,0,0,2019-01-01 05.31.29.000000 AM,90139,1
2022-06-23 09:53:23.846486,-1,0,0,0,2019-01-01 05.31.29.000000 AM,90149,1
2022-06-23 09:53:23.846986,-1,0,0,0,2019-01-01 05.31.29.000000 AM,90159,1
2022-06-23 09:53:23.847486,-1,0,0,0,2019-01-01 05.31.29.000000 AM,90169,1
2022-06-23 09:53:23.917984,-1,0,0,0,2019-01-01 05.31.29.000000 AM,90179,1
2022-06-23 09:53:23.918483,-1,0,0,0,2019-01-01 05.31.29.000000 AM,90189,1
2022-06-23 09:53:23.919483,-1,0,0,0,2019-01-01 05.31.29.000000 AM,90199,1
2022-06-23 09:53:23.919483,-1,0,0,0,2019-01-01 05.31.29.000000 AM,90209,1
2022-06-23 09:53:23.919985,-1,0,0,0,2019-01-01 05.31.29.000000 AM,90219,1
2022-06-23 09:53:23.920485,-1,0,0,0,2019-01-01 05.31.29.000000 AM,90229,1
2022-06-23 09:53:23.920987,-1,0,0,0,2019-01-01 05.31.29.000000 AM,90239,1
2022-06-23 09:53:23.985986,-1,0,0,0,2019-01-01 05.31.29.000000 AM,90249,1
2022-06-23 09:53:23.986485,-1,0,0,0,2019-01-01 05.31.29.000000 AM,90259,1
2022-06-23 09:53:23.986987,-1,0,0,0,2019-01-01 05.31.29.000000 AM,90269,1
2022-06-23 09:53:23.986987,-1,0,0,0,2019-01-01 05.31.29.000000 AM,90279,1
2022-06-23 09:53:23.987987,-1,0,0,0,2019-01-01 05.31.29.000000 AM,90289,1
2022-06-23 09:53:23.987987,-1,0,0,0,2019-01-01 05.31.29.000000 AM,90299,1
2022-06-23 09:53:23.988487,-1,0,0,0,2019-01-01 05.31.30.000000 AM,90309,1
2022-06-23 09:53:24.057379,-1,0,0,0,2019-01-01 05.31.30.000000 AM,90319,1
2022-06-23 09:53:24.058379,-1,0,0,0,2019-01-01 05.31.30.000000 AM,90329,1
2022-06-23 09:53:24.058880,-1,0,0,0,2019-01-01 05.31.30.000000 AM,90339,1
2022-06-23 09:53:24.058880,-1,0,0,0,2019-01-01 05.31.30.000000 AM,90349,1
2022-06-23 09:53:24.059378,-1,0,0,0,2019-01-01 05.31.30.000000 AM,90359,1
2022-06-23 09:53:24.059885,-1,0,0,0,2019-01-01 05.31.30.000000 AM,90369,1
2022-06-23 09:53:24.060405,-1,0,0,0,2019-01-01 05.31.30.000000 AM,90379,1
2022-06-23 09:53:24.126159,-1,0,0,0,2019-01-01 05.31.30.000000 AM,90389,1
2022-06-23 09:53:24.126659,-1,0,0,0,2019-01-01 05.31.30.000000 AM,90399,1
2022-06-23 09:53:24.127161,-1,0,0,0,2019-01-01 05.31.30.000000 AM,90409,1
2022-06-23 09:53:24.127663,-1,0,0,0,2019-01-01 05.31.30.000000 AM,90419,1
2022-06-23 09:53:24.128659,-1,0,0,0,2019-01-01 05.31.30.000000 AM,90429,1
2022-06-23 09:53:24.129161,-1,0,0,0,2019-01-01 05.31.30.000000 AM,90439,1
2022-06-23 09:53:24.129161,-1,0,0,0,2019-01-01 05.31.30.000000 AM,90449,1
2022-06-23 09:53:24.196028,-1,0,0,0,2019-01-01 05.31.30.000000 AM,90459,1
2022-06-23 09:53:24.196526,-1,0,0,0,2019-01-01 05.31.30.000000 AM,90469,1
2022-06-23 09:53:24.197026,-1,0,0,0,2019-01-01 05.31.30.000000 AM,90479,1
2022-06-23 09:53:24.197026,-1,0,0,0,2019-01-01 05.31.30.000000 AM,90489,1
2022-06-23 09:53:24.197526,-1,0,0,0,2019-01-01 05.31.30.000000 AM,90499,1
2022-06-23 09:53:24.198025,-1,0,0,0,2019-01-01 05.31.30.000000 AM,90509,1
2022-06-23 09:53:24.198529,-1,0,0,0,2019-01-01 05.31.30.000000 AM,90519,1
2022-06-23 09:53:24.277456,-1,0,0,0,2019-01-01 05.31.30.000000 AM,90529,1
2022-06-23 09:53:24.277456,-1,0,0,0,2019-01-01 05.31.30.000000 AM,90539,1
2022-06-23 09:53:24.277953,-1,0,0,0,2019-01-01 05.31.30.000000 AM,90549,1
2022-06-23 09:53:24.278454,-1,0,0,0,2019-01-01 05.31.30.000000 AM,90559,1
2022-06-23 09:53:24.278954,-1,0,0,0,2019-01-01 05.31.30.000000 AM,90569,1
2022-06-23 09:53:24.279456,-1,0,0,0,2019-01-01 05.31.30.000000 AM,90579,1
2022-06-23 09:53:24.279456,-1,0,0,0,2019-01-01 05.31.30.000000 AM,90589,1
2022-06-23 09:53:24.334803,-1,0,0,0,2019-01-01 05.31.30.000000 AM,90599,1
2022-06-23 09:53:24.335304,-1,0,0,0,2019-01-01 05.31.30.000000 AM,90609,1
2022-06-23 09:53:24.335804,-1,0,0,0,2019-01-01 05.31.30.000000 AM,90619,1
2022-06-23 09:53:24.336305,-1,0,0,0,2019-01-01 05.31.30.000000 AM,90629,1
2022-06-23 09:53:24.336806,-1,0,0,0,2019-01-01 05.31.30.000000 AM,90639,1
2022-06-23 09:53:24.336806,-1,0,0,0,2019-01-01 05.31.30.000000 AM,90649,1
2022-06-23 09:53:24.337303,-1,0,0,0,2019-01-01 05.31.30.000000 AM,90659,1
2022-06-23 09:53:24.420049,-1,0,0,0,2019-01-01 05.31.30.000000 AM,90669,1
2022-06-23 09:53:24.420549,-1,0,0,0,2019-01-01 05.31.30.000000 AM,90679,1
2022-06-23 09:53:24.421052,-1,0,0,0,2019-01-01 05.31.30.000000 AM,90689,1
2022-06-23 09:53:24.421580,-1,0,0,0,2019-01-01 05.31.30.000000 AM,90699,1
2022-06-23 09:53:24.422081,-1,0,0,0,2019-01-01 05.31.30.000000 AM,90709,1
2022-06-23 09:53:24.422549,-1,0,0,0,2019-01-01 05.31.30.000000 AM,90719,1
2022-06-23 09:53:24.423049,-1,0,0,0,2019-01-01 05.31.30.000000 AM,90729,1
2022-06-23 09:53:24.475006,-1,0,0,0,2019-01-01 05.31.30.000000 AM,90739,1
2022-06-23 09:53:24.475506,-1,0,0,0,2019-01-01 05.31.30.000000 AM,90749,1
2022-06-23 09:53:24.476012,-1,0,0,0,2019-01-01 05.31.30.000000 AM,90759,1
2022-06-23 09:53:24.476508,-1,0,0,0,2019-01-01 05.31.30.000000 AM,90769,1
2022-06-23 09:53:24.477008,-1,0,0,0,2019-01-01 05.31.30.000000 AM,90779,1
2022-06-23 09:53:24.477508,-1,0,0,0,2019-01-01 05.31.30.000000 AM,90789,1
2022-06-23 09:53:24.477508,-1,0,0,0,2019-01-01 05.31.30.000000 AM,90799,1
2022-06-23 09:53:24.545006,-1,0,0,0,2019-01-01 05.31.30.000000 AM,90809,1
2022-06-23 09:53:24.545507,-1,0,0,0,2019-01-01 05.31.30.000000 AM,90819,1
2022-06-23 09:53:24.546007,-1,0,0,0,2019-01-01 05.31.30.000000 AM,90829,1
2022-06-23 09:53:24.547511,-1,0,0,0,2019-01-01 05.31.30.000000 AM,90839,1
2022-06-23 09:53:24.548006,-1,0,0,0,2019-01-01 05.31.30.000000 AM,90849,1
2022-06-23 09:53:24.548508,-1,0,0,0,2019-01-01 05.31.30.000000 AM,90859,1
2022-06-23 09:53:24.549506,-1,0,0,0,2019-01-01 05.31.30.000000 AM,90869,1
2022-06-23 09:53:24.615005,-1,0,0,0,2019-01-01 05.31.30.000000 AM,90879,1
2022-06-23 09:53:24.615005,-1,0,0,0,2019-01-01 05.31.30.000000 AM,90889,1
2022-06-23 09:53:24.615506,-1,0,0,0,2019-01-01 05.31.30.000000 AM,90899,1
2022-06-23 09:53:24.616006,-1,0,0,0,2019-01-01 05.31.30.000000 AM,90909,1
2022-06-23 09:53:24.616006,-1,0,0,0,2019-01-01 05.31.30.000000 AM,90919,1
2022-06-23 09:53:24.616506,-1,0,0,0,2019-01-01 05.31.30.000000 AM,90929,1
2022-06-23 09:53:24.617011,-1,0,0,0,2019-01-01 05.31.30.000000 AM,90939,1
2022-06-23 09:53:24.685006,-1,0,0,0,2019-01-01 05.31.30.000000 AM,90949,1
2022-06-23 09:53:24.687005,-1,0,0,0,2019-01-01 05.31.30.000000 AM,90959,1
2022-06-23 09:53:24.688006,-1,0,0,0,2019-01-01 05.31.30.000000 AM,90969,1
2022-06-23 09:53:24.689006,-1,0,0,0,2019-01-01 05.31.30.000000 AM,90979,1
2022-06-23 09:53:24.690006,-1,0,0,0,2019-01-01 05.31.30.000000 AM,90989,1
2022-06-23 09:53:24.690507,-1,0,0,0,2019-01-01 05.31.30.000000 AM,90999,1
2022-06-23 09:53:24.691506,-1,0,0,0,2019-01-01 05.31.30.000000 AM,91009,1
2022-06-23 09:53:24.756007,-1,0,0,0,2019-01-01 05.31.30.000000 AM,91019,1
2022-06-23 09:53:24.756506,-1,0,0,0,2019-01-01 05.31.30.000000 AM,91029,1
2022-06-23 09:53:24.757507,-1,0,0,0,2019-01-01 05.31.30.000000 AM,91039,1
2022-06-23 09:53:24.758007,-1,0,0,0,2019-01-01 05.31.30.000000 AM,91050,1
2022-06-23 09:53:24.759006,-1,0,0,0,2019-01-01 05.31.30.000000 AM,91060,1
2022-06-23 09:53:24.759507,-1,0,0,0,2019-01-01 05.31.30.000000 AM,91070,1
2022-06-23 09:53:24.760008,-1,0,0,0,2019-01-01 05.31.30.000000 AM,91080,1
2022-06-23 09:53:24.825007,-1,0,0,0,2019-01-01 05.31.30.000000 AM,91090,1
2022-06-23 09:53:24.825007,-1,0,0,0,2019-01-01 05.31.30.000000 AM,91100,1
2022-06-23 09:53:24.825506,-1,0,0,0,2019-01-01 05.31.30.000000 AM,91110,1
2022-06-23 09:53:24.826006,-1,0,0,0,2019-01-01 05.31.30.000000 AM,91120,1
2022-06-23 09:53:24.826506,-1,0,0,0,2019-01-01 05.31.30.000000 AM,91130,1
2022-06-23 09:53:24.826506,-1,0,0,0,2019-01-01 05.31.30.000000 AM,91140,1
2022-06-23 09:53:24.827005,-1,0,0,0,2019-01-01 05.31.30.000000 AM,91150,1
2022-06-23 09:53:24.897540,-1,0,0,0,2019-01-01 05.31.30.000000 AM,91160,1
2022-06-23 09:53:24.898006,-1,0,0,0,2019-01-01 05.31.30.000000 AM,91170,1
2022-06-23 09:53:24.898508,-1,0,0,0,2019-01-01 05.31.30.000000 AM,91180,1
2022-06-23 09:53:24.899028,-1,0,0,0,2019-01-01 05.31.30.000000 AM,91190,1
2022-06-23 09:53:24.899505,-1,0,0,0,2019-01-01 05.31.30.000000 AM,91200,1
2022-06-23 09:53:24.900006,-1,0,0,0,2019-01-01 05.31.30.000000 AM,91210,1
2022-06-23 09:53:24.900531,-1,0,0,0,2019-01-01 05.31.30.000000 AM,91220,1
2022-06-23 09:53:24.965009,-1,0,0,0,2019-01-01 05.31.30.000000 AM,91230,1
2022-06-23 09:53:24.965543,-1,0,0,0,2019-01-01 05.31.30.000000 AM,91240,1
2022-06-23 09:53:24.966007,-1,0,0,0,2019-01-01 05.31.30.000000 AM,91250,1
2022-06-23 09:53:24.966526,-1,0,0,0,2019-01-01 05.31.30.000000 AM,91260,1
2022-06-23 09:53:24.967036,-1,0,0,0,2019-01-01 05.31.30.000000 AM,91270,1
2022-06-23 09:53:24.968018,-1,0,0,0,2019-01-01 05.31.30.000000 AM,91280,1
2022-06-23 09:53:24.968508,-1,0,0,0,2019-01-01 05.31.30.000000 AM,91290,1
