Format Version,1.23,Take Name,cart_random,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2022-06-15 05.41.53.371 PM,Total Frames in Take,6319,Total Exported Frames,6319,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,mecanum:org,mecanum:org,mecanum:org,mecanum:xdir,mecanum:xdir,mecanum:xdir,mecanum:zdir,mecanum:zdir,mecanum:zdir
,ID,"8B1566A9ECA411ECBCE17DD2D9C84CB3","8B1566A9ECA411ECBCE17DD2D9C84CB3","8B1566A9ECA411ECBCE17DD2D9C84CB3","8B1566AAECA411ECBCE17DD2D9C84CB3","8B1566AAECA411ECBCE17DD2D9C84CB3","8B1566AAECA411ECBCE17DD2D9C84CB3","8B1566ABECA411ECBCE17DD2D9C84CB3","8B1566ABECA411ECBCE17DD2D9C84CB3","8B1566ABECA411ECBCE17DD2D9C84CB3"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z
638,6.380000,0.372090,0.062543,-0.089294,0.412880,0.061194,-0.088105,0.368505,0.062933,-0.025378
639,6.390000,0.372086,0.062548,-0.089320,0.412889,0.061189,-0.088108,0.368527,0.062973,-0.025394
640,6.400000,0.372099,0.062554,-0.089310,0.412883,0.061190,-0.088120,0.368506,0.062968,-0.025411
641,6.410000,0.372088,0.062543,-0.089329,0.412890,0.061210,-0.088114,0.368528,0.062969,-0.025408
642,6.420000,0.372097,0.062575,-0.089325,0.412891,0.061187,-0.088117,0.368528,0.062958,-0.025411
643,6.430000,0.372089,0.062555,-0.089335,0.412900,0.061184,-0.088120,0.368536,0.062906,-0.025456
644,6.440000,0.372083,0.062543,-0.089343,0.412901,0.061163,-0.088153,0.368526,0.062904,-0.025430
645,6.450000,0.372098,0.062552,-0.089331,0.412884,0.061173,-0.088128,0.368522,0.062933,-0.025415
646,6.460000,0.372099,0.062543,-0.089342,0.412890,0.061200,-0.088126,0.368533,0.062885,-0.025427
647,6.470000,0.372076,0.062565,-0.089301,0.412895,0.061192,-0.088124,0.368505,0.062907,-0.025411
648,6.480000,0.372104,0.062552,-0.089300,0.412904,0.061221,-0.088101,0.368539,0.062962,-0.025404
649,6.490000,0.372092,0.062551,-0.089310,0.412908,0.061185,-0.088104,0.368518,0.062939,-0.025404
650,6.500000,0.372109,0.062548,-0.089301,0.412910,0.061200,-0.088100,0.368532,0.062949,-0.025390
651,6.510000,0.372099,0.062522,-0.089311,0.412889,0.061175,-0.088105,0.368514,0.062936,-0.025413
652,6.520000,0.372098,0.062536,-0.089323,0.412889,0.061205,-0.088106,0.368519,0.062924,-0.025420
653,6.530000,0.372088,0.062538,-0.089325,0.412897,0.061195,-0.088120,0.368529,0.062892,-0.025456
654,6.540000,0.372079,0.062535,-0.089336,0.412881,0.061179,-0.088127,0.368506,0.062899,-0.025478
655,6.550000,0.372110,0.062567,-0.089350,0.412884,0.061176,-0.088137,0.368516,0.062917,-0.025448
656,6.560000,0.372104,0.062564,-0.089339,0.412883,0.061230,-0.088135,0.368515,0.062987,-0.025408
657,6.570000,0.372092,0.062562,-0.089317,0.412897,0.061207,-0.088107,0.368511,0.062962,-0.025417
658,6.580000,0.372109,0.062557,-0.089336,0.412895,0.061198,-0.088113,0.368531,0.062949,-0.025403
659,6.590000,0.372105,0.062556,-0.089329,0.412909,0.061195,-0.088112,0.368540,0.062920,-0.025422
660,6.600000,0.372094,0.062537,-0.089338,0.412898,0.061183,-0.088126,0.368519,0.062962,-0.025417
661,6.610000,0.372092,0.062552,-0.089329,0.412892,0.061192,-0.088133,0.368496,0.062932,-0.025417
662,6.620000,0.372081,0.062538,-0.089335,0.412889,0.061212,-0.088111,0.368517,0.062967,-0.025404
663,6.630000,0.372090,0.062520,-0.089318,0.412879,0.061224,-0.088121,0.368515,0.062901,-0.025439
664,6.640000,0.372112,0.062550,-0.089331,0.412884,0.061200,-0.088120,0.368531,0.062918,-0.025435
665,6.650000,0.372112,0.062569,-0.089318,0.412910,0.061204,-0.088116,0.368549,0.062917,-0.025443
666,6.660000,0.372117,0.062514,-0.089325,0.412918,0.061174,-0.088117,0.368530,0.062936,-0.025400
667,6.670000,0.372125,0.062519,-0.089340,0.412908,0.061193,-0.088133,0.368544,0.062908,-0.025424
668,6.680000,0.372111,0.062523,-0.089317,0.412899,0.061214,-0.088136,0.368534,0.062933,-0.025430
669,6.690000,0.372121,0.062542,-0.089319,0.412910,0.061185,-0.088123,0.368540,0.062943,-0.025426
670,6.700000,0.372100,0.062568,-0.089323,0.412896,0.061176,-0.088111,0.368506,0.062949,-0.025419
671,6.710000,0.372122,0.062577,-0.089297,0.412896,0.061216,-0.088094,0.368525,0.062972,-0.025398
672,6.720000,0.372109,0.062560,-0.089313,0.412889,0.061217,-0.088088,0.368515,0.062946,-0.025399
673,6.730000,0.372103,0.062528,-0.089308,0.412900,0.061186,-0.088107,0.368526,0.062986,-0.025391
674,6.740000,0.372096,0.062544,-0.089325,0.412897,0.061252,-0.088108,0.368532,0.062960,-0.025400
675,6.750000,0.372109,0.062535,-0.089309,0.412914,0.061201,-0.088101,0.368524,0.062974,-0.025373
676,6.760000,0.372109,0.062539,-0.089320,0.412911,0.061182,-0.088118,0.368516,0.062931,-0.025414
677,6.770000,0.372104,0.062560,-0.089315,0.412912,0.061187,-0.088109,0.368556,0.062939,-0.025420
678,6.780000,0.372114,0.062548,-0.089318,0.412920,0.061187,-0.088099,0.368851,0.063344,-0.025451
679,6.790000,0.372119,0.062559,-0.089306,0.412909,0.061198,-0.088105,0.368863,0.063330,-0.025467
680,6.800000,0.372114,0.062562,-0.089328,0.412904,0.061182,-0.088113,0.368535,0.062993,-0.025401
681,6.810000,0.372109,0.062549,-0.089335,0.412890,0.061219,-0.088115,0.368846,0.063334,-0.025453
682,6.820000,0.372116,0.062539,-0.089325,0.412904,0.061195,-0.088117,0.368536,0.062975,-0.025397
683,6.830000,0.372105,0.062563,-0.089331,0.412911,0.061187,-0.088117,0.368517,0.062977,-0.025399
684,6.840000,0.372120,0.062563,-0.089331,0.412924,0.061208,-0.088103,0.368537,0.062972,-0.025397
685,6.850000,0.372115,0.062565,-0.089306,0.412908,0.061203,-0.088109,0.368537,0.062979,-0.025382
686,6.860000,0.372116,0.062548,-0.089321,0.412917,0.061187,-0.088104,0.368845,0.063328,-0.025442
687,6.870000,0.372115,0.062541,-0.089307,0.412905,0.061143,-0.088131,0.368531,0.062955,-0.025402
688,6.880000,0.372114,0.062538,-0.089317,0.412909,0.061167,-0.088103,0.368553,0.062951,-0.025416
689,6.890000,0.372127,0.062532,-0.089340,0.412906,0.061193,-0.088095,0.368529,0.062965,-0.025394
690,6.900000,0.372112,0.062540,-0.089325,0.412894,0.061144,-0.088141,0.368538,0.062919,-0.025418
691,6.910000,0.372115,0.062549,-0.089322,0.412893,0.061183,-0.088110,0.368539,0.062917,-0.025416
692,6.920000,0.372105,0.062525,-0.089328,0.412900,0.061170,-0.088112,0.368524,0.062948,-0.025390
693,6.930000,0.372097,0.062536,-0.089334,0.412891,0.061171,-0.088108,0.368523,0.062937,-0.025417
694,6.940000,0.372100,0.062514,-0.089311,0.412898,0.061154,-0.088115,0.368529,0.062952,-0.025416
695,6.950000,0.372106,0.062546,-0.089312,0.412902,0.061156,-0.088117,0.368520,0.062937,-0.025405
696,6.960000,0.372115,0.062547,-0.089328,0.412915,0.061197,-0.088111,0.368539,0.062953,-0.025418
697,6.970000,0.372123,0.062561,-0.089332,0.412911,0.061192,-0.088112,0.368534,0.062943,-0.025402
698,6.980000,0.372125,0.062552,-0.089323,0.412911,0.061217,-0.088108,0.368546,0.062935,-0.025406
699,6.990000,0.372108,0.062538,-0.089329,0.412896,0.061201,-0.088111,0.368544,0.062928,-0.025420
700,7.000000,0.372093,0.062551,-0.089331,0.412899,0.061190,-0.088123,0.368526,0.062950,-0.025389
701,7.010000,0.372086,0.062524,-0.089329,0.412898,0.061208,-0.088104,0.368526,0.062897,-0.025427
702,7.020000,0.372084,0.062534,-0.089332,0.412888,0.061190,-0.088116,0.368510,0.062937,-0.025401
703,7.030000,0.372087,0.062543,-0.089325,0.412887,0.061186,-0.088117,0.368524,0.062939,-0.025392
704,7.040000,0.372107,0.062567,-0.089324,0.412875,0.061221,-0.088130,0.368847,0.063312,-0.025464
705,7.050000,0.372100,0.062530,-0.089326,0.412896,0.061196,-0.088117,0.368515,0.062941,-0.025418
706,7.060000,0.372099,0.062566,-0.089322,0.412895,0.061191,-0.088123,0.368535,0.062943,-0.025421
707,7.070000,0.372107,0.062520,-0.089334,0.412902,0.061177,-0.088123,0.368523,0.062945,-0.025412
708,7.080000,0.372109,0.062564,-0.089341,0.412910,0.061195,-0.088119,0.368550,0.062967,-0.025419
709,7.090000,0.372108,0.062552,-0.089334,0.412901,0.061209,-0.088121,0.368551,0.062946,-0.025421
710,7.100000,0.372110,0.062546,-0.089329,0.412906,0.061210,-0.088119,0.368521,0.062937,-0.025424
711,7.110000,0.372105,0.062548,-0.089335,0.412905,0.061207,-0.088105,0.368548,0.062976,-0.025405
712,7.120000,0.372097,0.062551,-0.089342,0.412903,0.061189,-0.088113,0.368530,0.062966,-0.025398
713,7.130000,0.372093,0.062544,-0.089342,0.412913,0.061208,-0.088105,0.368547,0.062991,-0.025384
714,7.140000,0.372109,0.062536,-0.089328,0.412904,0.061191,-0.088117,0.368536,0.062946,-0.025400
715,7.150000,0.372101,0.062544,-0.089339,0.412900,0.061204,-0.088109,0.368539,0.062976,-0.025379
716,7.160000,0.372095,0.062545,-0.089331,0.412910,0.061200,-0.088115,0.368535,0.062946,-0.025406
717,7.170000,0.372102,0.062537,-0.089329,0.412902,0.061202,-0.088118,0.368539,0.062986,-0.025397
718,7.180000,0.372102,0.062552,-0.089325,0.412894,0.061182,-0.088115,0.368535,0.063010,-0.025392
719,7.190000,0.372103,0.062559,-0.089337,0.412887,0.061181,-0.088119,0.368835,0.063357,-0.025434
720,7.200000,0.372101,0.062564,-0.089328,0.412888,0.061190,-0.088117,0.368513,0.063025,-0.025386
721,7.210000,0.372101,0.062564,-0.089329,0.412880,0.061217,-0.088125,0.368499,0.062989,-0.025395
722,7.220000,0.372101,0.062559,-0.089350,0.412885,0.061185,-0.088121,0.368329,0.063169,-0.025352
723,7.230000,0.372106,0.062534,-0.089336,0.412895,0.061188,-0.088127,0.368448,0.062785,-0.025591
724,7.240000,0.372106,0.062552,-0.089321,0.412891,0.061164,-0.088125,0.368505,0.062630,-0.025673
725,7.250000,0.372083,0.062545,-0.089345,0.412903,0.061176,-0.088132,0.368537,0.062603,-0.025681
726,7.260000,0.372072,0.062547,-0.089334,0.412907,0.061190,-0.088117,0.368549,0.062641,-0.025677
727,7.270000,0.371961,0.062627,-0.089328,0.412905,0.061181,-0.088124,0.368561,0.062649,-0.025686
728,7.280000,0.372023,0.062622,-0.089350,0.412905,0.061178,-0.088118,0.368550,0.062751,-0.025643
729,7.290000,0.372048,0.062638,-0.089352,0.412888,0.061153,-0.088153,0.368557,0.062679,-0.025699
730,7.300000,0.372070,0.062649,-0.089352,0.412886,0.061193,-0.088112,0.368551,0.062671,-0.025668
731,7.310000,0.372075,0.062656,-0.089325,0.412868,0.061206,-0.088105,0.368576,0.062691,-0.025681
732,7.320000,0.372081,0.062643,-0.089328,0.412837,0.061221,-0.088106,0.368579,0.062695,-0.025674
733,7.330000,0.372085,0.062652,-0.089322,0.412826,0.061211,-0.088133,0.368574,0.062689,-0.025676
734,7.340000,0.372081,0.062639,-0.089335,0.412762,0.061173,-0.088198,0.368572,0.062662,-0.025676
735,7.350000,0.372096,0.062658,-0.089338,0.412847,0.061139,-0.088186,0.368580,0.062687,-0.025673
736,7.360000,0.372100,0.062656,-0.089340,0.412842,0.061154,-0.088182,0.368684,0.062873,-0.025788
737,7.370000,0.372100,0.062673,-0.089334,0.412819,0.061127,-0.088171,0.368686,0.062895,-0.025772
738,7.380000,0.372077,0.062648,-0.089339,0.412828,0.061135,-0.088183,0.368580,0.062677,-0.025680
739,7.390000,0.372084,0.062662,-0.089335,0.412833,0.061140,-0.088183,0.368566,0.062669,-0.025671
740,7.400000,0.372082,0.062670,-0.089330,0.412819,0.061137,-0.088182,0.368552,0.062702,-0.025674
741,7.410000,0.372080,0.062655,-0.089336,0.412817,0.061132,-0.088178,0.368572,0.062707,-0.025679
742,7.420000,0.372075,0.062673,-0.089327,0.412823,0.061132,-0.088184,0.368569,0.062690,-0.025688
743,7.430000,0.372080,0.062660,-0.089339,0.412833,0.061131,-0.088179,0.368565,0.062696,-0.025678
744,7.440000,0.372077,0.062627,-0.089334,0.412840,0.061141,-0.088185,0.368564,0.062682,-0.025676
745,7.450000,0.372081,0.062641,-0.089340,0.412836,0.061131,-0.088184,0.368663,0.062868,-0.025776
746,7.460000,0.372078,0.062659,-0.089333,0.412811,0.061140,-0.088172,0.368558,0.062706,-0.025676
747,7.470000,0.372073,0.062656,-0.089329,0.412812,0.061142,-0.088162,0.368568,0.062692,-0.025668
748,7.480000,0.372082,0.062651,-0.089338,0.412836,0.061161,-0.088173,0.368573,0.062696,-0.025674
749,7.490000,0.372075,0.062678,-0.089323,0.412833,0.061173,-0.088173,0.368559,0.062729,-0.025663
750,7.500000,0.372072,0.062663,-0.089334,0.412832,0.061156,-0.088185,0.368580,0.062687,-0.025691
751,7.510000,0.372082,0.062677,-0.089340,0.412833,0.061170,-0.088172,0.368570,0.062691,-0.025681
752,7.520000,0.372082,0.062679,-0.089339,0.412839,0.061140,-0.088184,0.368573,0.062679,-0.025692
753,7.530000,0.372078,0.062665,-0.089344,0.412848,0.061160,-0.088176,0.368574,0.062699,-0.025682
754,7.540000,0.372087,0.062669,-0.089345,0.412830,0.061155,-0.088166,0.368543,0.062701,-0.025664
755,7.550000,0.372089,0.062655,-0.089343,0.412844,0.061181,-0.088164,0.368583,0.062690,-0.025665
756,7.560000,0.372087,0.062647,-0.089337,0.412847,0.061157,-0.088180,0.368561,0.062730,-0.025657
757,7.570000,0.372082,0.062677,-0.089328,0.412843,0.061159,-0.088171,0.368584,0.062707,-0.025679
758,7.580000,0.372086,0.062661,-0.089320,0.412848,0.061155,-0.088174,0.368573,0.062696,-0.025676
759,7.590000,0.372081,0.062640,-0.089338,0.412839,0.061157,-0.088174,0.368581,0.062705,-0.025673
760,7.600000,0.372069,0.062641,-0.089332,0.412845,0.061139,-0.088176,0.368570,0.062695,-0.025667
761,7.610000,0.372079,0.062657,-0.089332,0.412839,0.061161,-0.088161,0.368567,0.062694,-0.025670
762,7.620000,0.372080,0.062668,-0.089343,0.412846,0.061149,-0.088174,0.368581,0.062691,-0.025684
763,7.630000,0.372069,0.062673,-0.089335,0.412852,0.061156,-0.088176,0.368585,0.062690,-0.025680
764,7.640000,0.372072,0.062668,-0.089335,0.412837,0.061136,-0.088174,0.368585,0.062700,-0.025679
765,7.650000,0.372095,0.062683,-0.089343,0.412835,0.061151,-0.088173,0.368588,0.062717,-0.025681
766,7.660000,0.372086,0.062670,-0.089336,0.412847,0.061168,-0.088178,0.368582,0.062710,-0.025684
767,7.670000,0.372079,0.062657,-0.089332,0.412845,0.061165,-0.088180,0.368574,0.062706,-0.025681
768,7.680000,0.372087,0.062653,-0.089332,0.412843,0.061154,-0.088184,0.368576,0.062703,-0.025682
769,7.690000,0.372086,0.062651,-0.089328,0.412852,0.061153,-0.088168,0.368572,0.062690,-0.025682
770,7.700000,0.372075,0.062640,-0.089324,0.412855,0.061154,-0.088154,0.368575,0.062674,-0.025683
771,7.710000,0.372083,0.062656,-0.089327,0.412844,0.061140,-0.088178,0.368572,0.062702,-0.025673
772,7.720000,0.372085,0.062648,-0.089330,0.412835,0.061140,-0.088182,0.368563,0.062673,-0.025685
773,7.730000,0.372088,0.062652,-0.089328,0.412839,0.061137,-0.088170,0.368573,0.062666,-0.025681
774,7.740000,0.372089,0.062616,-0.089328,0.412841,0.061146,-0.088171,0.368564,0.062681,-0.025676
775,7.750000,0.372081,0.062623,-0.089320,0.412842,0.061147,-0.088170,0.368578,0.062692,-0.025671
776,7.760000,0.372088,0.062627,-0.089315,0.412855,0.061139,-0.088169,0.368579,0.062684,-0.025674
777,7.770000,0.372079,0.062631,-0.089326,0.412846,0.061138,-0.088171,0.368568,0.062697,-0.025673
778,7.780000,0.372075,0.062627,-0.089314,0.412845,0.061117,-0.088188,0.368552,0.062684,-0.025657
779,7.790000,0.372093,0.062631,-0.089290,0.412832,0.061137,-0.088171,0.368562,0.062695,-0.025665
780,7.800000,0.372097,0.062626,-0.089297,0.412832,0.061121,-0.088178,0.368569,0.062691,-0.025654
781,7.810000,0.372094,0.062628,-0.089281,0.412832,0.061113,-0.088191,0.368573,0.062682,-0.025665
782,7.820000,0.372111,0.062634,-0.089272,0.412838,0.061128,-0.088163,0.368577,0.062687,-0.025672
783,7.830000,0.372130,0.062601,-0.089254,0.412842,0.061140,-0.088168,0.368582,0.062696,-0.025673
784,7.840000,0.372131,0.062600,-0.089247,0.412852,0.061137,-0.088164,0.368579,0.062693,-0.025666
785,7.850000,0.372130,0.062589,-0.089244,0.412847,0.061138,-0.088175,0.368589,0.062681,-0.025670
786,7.860000,0.372134,0.062591,-0.089231,0.412846,0.061139,-0.088168,0.368569,0.062690,-0.025655
787,7.870000,0.372131,0.062608,-0.089230,0.412842,0.061151,-0.088166,0.368575,0.062690,-0.025656
788,7.880000,0.372133,0.062601,-0.089232,0.412835,0.061158,-0.088169,0.368575,0.062683,-0.025670
789,7.890000,0.372121,0.062583,-0.089242,0.412835,0.061152,-0.088180,0.368578,0.062696,-0.025670
790,7.900000,0.372130,0.062585,-0.089236,0.412832,0.061141,-0.088178,0.368576,0.062657,-0.025683
791,7.910000,0.372131,0.062572,-0.089219,0.412831,0.061134,-0.088185,0.368571,0.062672,-0.025683
792,7.920000,0.372138,0.062595,-0.089204,0.412828,0.061138,-0.088180,0.368581,0.062694,-0.025675
793,7.930000,0.372129,0.062587,-0.089189,0.412842,0.061147,-0.088179,0.368575,0.062706,-0.025660
794,7.940000,0.372113,0.062614,-0.089193,0.412834,0.061138,-0.088181,0.368579,0.062669,-0.025679
795,7.950000,0.372112,0.062620,-0.089219,0.412835,0.061132,-0.088190,0.368572,0.062679,-0.025674
796,7.960000,0.372120,0.062595,-0.089211,0.412833,0.061137,-0.088192,0.368559,0.062705,-0.025661
797,7.970000,0.372120,0.062612,-0.089233,0.412824,0.061141,-0.088197,0.368572,0.062693,-0.025676
798,7.980000,0.372135,0.062577,-0.089239,0.412833,0.061139,-0.088191,0.368570,0.062684,-0.025673
799,7.990000,0.372147,0.062591,-0.089243,0.412813,0.061133,-0.088185,0.368566,0.062689,-0.025690
800,8.000000,0.372148,0.062596,-0.089236,0.412825,0.061139,-0.088194,0.368558,0.062670,-0.025687
801,8.010000,0.372133,0.062585,-0.089228,0.412837,0.061155,-0.088186,0.368567,0.062744,-0.025646
802,8.020000,0.372132,0.062591,-0.089222,0.412841,0.061152,-0.088182,0.368550,0.062694,-0.025673
803,8.030000,0.372133,0.062599,-0.089209,0.412831,0.061148,-0.088183,0.368569,0.062683,-0.025681
804,8.040000,0.372134,0.062600,-0.089213,0.412839,0.061156,-0.088185,0.368570,0.062700,-0.025675
805,8.050000,0.372130,0.062602,-0.089200,0.412834,0.061130,-0.088183,0.368563,0.062665,-0.025669
806,8.060000,0.372132,0.062579,-0.089222,0.412835,0.061142,-0.088172,0.368563,0.062687,-0.025684
807,8.070000,0.372143,0.062573,-0.089221,0.412815,0.061136,-0.088182,0.368572,0.062680,-0.025691
808,8.080000,0.372158,0.062579,-0.089238,0.412824,0.061145,-0.088185,0.368577,0.062682,-0.025682
809,8.090000,0.372154,0.062562,-0.089238,0.412839,0.061143,-0.088191,0.368580,0.062669,-0.025679
810,8.100000,0.372147,0.062561,-0.089250,0.412823,0.061128,-0.088195,0.368550,0.062682,-0.025666
811,8.110000,0.372148,0.062593,-0.089250,0.412832,0.061131,-0.088187,0.368569,0.062690,-0.025680
812,8.120000,0.372155,0.062593,-0.089239,0.412829,0.061151,-0.088182,0.368576,0.062685,-0.025689
813,8.130000,0.372144,0.062575,-0.089245,0.412837,0.061151,-0.088182,0.368567,0.062678,-0.025679
814,8.140000,0.372140,0.062586,-0.089250,0.412832,0.061120,-0.088184,0.368577,0.062671,-0.025682
815,8.150000,0.372142,0.062600,-0.089254,0.412833,0.061131,-0.088184,0.368568,0.062694,-0.025680
816,8.160000,0.372144,0.062572,-0.089253,0.412839,0.061135,-0.088191,0.368569,0.062669,-0.025673
817,8.170000,0.372138,0.062576,-0.089256,0.412827,0.061125,-0.088193,0.368555,0.062639,-0.025667
818,8.180000,0.372120,0.062554,-0.089256,0.412831,0.061104,-0.088181,0.368570,0.062666,-0.025668
819,8.190000,0.372122,0.062586,-0.089264,0.412822,0.061110,-0.088189,0.368555,0.062676,-0.025655
820,8.200000,0.372113,0.062595,-0.089269,0.412829,0.061136,-0.088182,0.368572,0.062685,-0.025671
821,8.210000,0.372118,0.062596,-0.089270,0.412825,0.061132,-0.088178,0.368566,0.062675,-0.025672
822,8.220000,0.372124,0.062611,-0.089270,0.412825,0.061108,-0.088191,0.368565,0.062699,-0.025671
823,8.230000,0.372124,0.062607,-0.089271,0.412820,0.061130,-0.088178,0.368586,0.062699,-0.025674
824,8.240000,0.372123,0.062615,-0.089262,0.412835,0.061138,-0.088175,0.368569,0.062719,-0.025674
825,8.250000,0.372127,0.062642,-0.089247,0.412848,0.061139,-0.088176,0.368677,0.062897,-0.025774
826,8.260000,0.372114,0.062598,-0.089272,0.412830,0.061139,-0.088185,0.368579,0.062675,-0.025683
827,8.270000,0.372111,0.062636,-0.089275,0.412841,0.061144,-0.088177,0.368669,0.062917,-0.025749
828,8.280000,0.372115,0.062630,-0.089282,0.412836,0.061144,-0.088189,0.368573,0.062714,-0.025672
829,8.290000,0.372105,0.062616,-0.089281,0.412833,0.061126,-0.088177,0.368571,0.062710,-0.025670
830,8.300000,0.372112,0.062622,-0.089270,0.412828,0.061114,-0.088182,0.368562,0.062723,-0.025662
831,8.310000,0.372114,0.062632,-0.089286,0.412832,0.061098,-0.088175,0.368587,0.062689,-0.025684
832,8.320000,0.372104,0.062628,-0.089281,0.412842,0.061113,-0.088174,0.368576,0.062683,-0.025683
833,8.330000,0.372111,0.062653,-0.089284,0.412845,0.061105,-0.088178,0.368581,0.062681,-0.025692
834,8.340000,0.372095,0.062611,-0.089276,0.412837,0.061126,-0.088168,0.368579,0.062680,-0.025695
835,8.350000,0.372088,0.062626,-0.089294,0.412840,0.061107,-0.088185,0.368560,0.062665,-0.025672
836,8.360000,0.372090,0.062633,-0.089275,0.412839,0.061120,-0.088177,0.368584,0.062680,-0.025674
837,8.370000,0.372090,0.062627,-0.089276,0.412821,0.061112,-0.088178,0.368567,0.062667,-0.025671
838,8.380000,0.372099,0.062621,-0.089264,0.412823,0.061135,-0.088168,0.368587,0.062683,-0.025671
839,8.390000,0.372081,0.062663,-0.089275,0.412808,0.061117,-0.088165,0.368577,0.062666,-0.025677
840,8.400000,0.372088,0.062651,-0.089263,0.412815,0.061112,-0.088169,0.368557,0.062729,-0.025647
841,8.410000,0.372082,0.062638,-0.089273,0.412836,0.061123,-0.088174,0.368573,0.062683,-0.025672
842,8.420000,0.372082,0.062624,-0.089261,0.412835,0.061107,-0.088174,0.368660,0.062856,-0.025775
843,8.430000,0.372088,0.062619,-0.089264,0.412824,0.061124,-0.088158,0.368574,0.062678,-0.025684
844,8.440000,0.372089,0.062630,-0.089279,0.412837,0.061100,-0.088173,0.368551,0.062661,-0.025687
845,8.450000,0.372094,0.062632,-0.089278,0.412836,0.061098,-0.088182,0.368568,0.062695,-0.025681
846,8.460000,0.372091,0.062619,-0.089254,0.412831,0.061107,-0.088169,0.368568,0.062706,-0.025686
847,8.470000,0.372087,0.062642,-0.089267,0.412832,0.061123,-0.088169,0.368573,0.062682,-0.025683
848,8.480000,0.372094,0.062632,-0.089267,0.412835,0.061110,-0.088172,0.368574,0.062686,-0.025676
849,8.490000,0.372084,0.062628,-0.089268,0.412823,0.061087,-0.088179,0.368576,0.062674,-0.025672
850,8.500000,0.372092,0.062629,-0.089268,0.412827,0.061111,-0.088166,0.368566,0.062677,-0.025681
851,8.510000,0.372092,0.062651,-0.089273,0.412832,0.061115,-0.088170,0.368568,0.062686,-0.025668
852,8.520000,0.372092,0.062651,-0.089284,0.412837,0.061098,-0.088177,0.368574,0.062696,-0.025674
853,8.530000,0.372087,0.062623,-0.089279,0.412836,0.061101,-0.088166,0.368577,0.062685,-0.025667
854,8.540000,0.372085,0.062645,-0.089279,0.412835,0.061097,-0.088164,0.368579,0.062679,-0.025682
855,8.550000,0.372097,0.062636,-0.089280,0.412841,0.061114,-0.088168,0.368575,0.062687,-0.025678
856,8.560000,0.372093,0.062623,-0.089283,0.412834,0.061128,-0.088168,0.368546,0.062708,-0.025662
857,8.570000,0.372093,0.062643,-0.089276,0.412839,0.061116,-0.088169,0.368543,0.062688,-0.025671
858,8.580000,0.372089,0.062616,-0.089287,0.412836,0.061115,-0.088170,0.368573,0.062678,-0.025681
859,8.590000,0.372092,0.062634,-0.089294,0.412826,0.061103,-0.088176,0.368564,0.062680,-0.025695
860,8.600000,0.372093,0.062624,-0.089292,0.412818,0.061114,-0.088163,0.368572,0.062685,-0.025677
861,8.610000,0.372096,0.062640,-0.089289,0.412842,0.061119,-0.088167,0.368588,0.062696,-0.025672
862,8.620000,0.372108,0.062641,-0.089305,0.412849,0.061116,-0.088178,0.368687,0.062876,-0.025784
863,8.630000,0.372117,0.062640,-0.089305,0.412854,0.061121,-0.088188,0.368594,0.062709,-0.025687
864,8.640000,0.372110,0.062639,-0.089314,0.412840,0.061117,-0.088186,0.368687,0.062890,-0.025791
865,8.650000,0.372113,0.062645,-0.089307,0.412846,0.061117,-0.088182,0.368693,0.062864,-0.025777
866,8.660000,0.372107,0.062618,-0.089303,0.412853,0.061110,-0.088185,0.368689,0.062886,-0.025769
867,8.670000,0.372107,0.062669,-0.089310,0.412837,0.061123,-0.088185,0.368574,0.062689,-0.025677
868,8.680000,0.372089,0.062651,-0.089312,0.412831,0.061131,-0.088165,0.368568,0.062685,-0.025685
869,8.690000,0.372088,0.062619,-0.089313,0.412815,0.061120,-0.088167,0.368566,0.062669,-0.025680
870,8.700000,0.372082,0.062631,-0.089322,0.412838,0.061118,-0.088180,0.368568,0.062672,-0.025673
871,8.710000,0.372085,0.062623,-0.089312,0.412840,0.061124,-0.088186,0.368578,0.062692,-0.025665
872,8.720000,0.372104,0.062623,-0.089320,0.412847,0.061121,-0.088184,0.368575,0.062686,-0.025683
873,8.730000,0.372107,0.062626,-0.089314,0.412842,0.061124,-0.088188,0.368575,0.062699,-0.025694
874,8.740000,0.372092,0.062640,-0.089317,0.412841,0.061095,-0.088199,0.368584,0.062684,-0.025691
875,8.750000,0.372095,0.062637,-0.089340,0.412833,0.061116,-0.088199,0.368583,0.062690,-0.025685
876,8.760000,0.372094,0.062629,-0.089324,0.412833,0.061136,-0.088181,0.368569,0.062708,-0.025681
877,8.770000,0.372087,0.062628,-0.089323,0.412832,0.061132,-0.088182,0.368564,0.062679,-0.025678
878,8.780000,0.372086,0.062635,-0.089320,0.412835,0.061131,-0.088178,0.368553,0.062698,-0.025676
879,8.790000,0.372089,0.062648,-0.089328,0.412832,0.061127,-0.088190,0.368556,0.062705,-0.025658
880,8.800000,0.372099,0.062625,-0.089321,0.412839,0.061121,-0.088181,0.368577,0.062663,-0.025683
881,8.810000,0.372103,0.062639,-0.089316,0.412842,0.061111,-0.088176,0.368583,0.062700,-0.025676
