sys_time,e_fr,e_fl,e_rr,e_rl,rtc,mils,sync,ax,ay,az,gx,gy,gz
2022-07-06 17:29:51.804501,783,-1570,-1674,848,2022-07-06 10.59.50.000000 PM,1927481,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:51.828500,783,-1570,-1674,848,2022-07-06 10.59.50.000000 PM,1927491,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:51.829504,783,-1570,-1674,848,2022-07-06 10.59.50.000000 PM,1927501,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:51.830510,783,-1570,-1674,848,2022-07-06 10.59.50.000000 PM,1927511,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:51.831500,783,-1570,-1674,848,2022-07-06 10.59.50.000000 PM,1927521,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:51.864502,783,-1570,-1674,848,2022-07-06 10.59.50.000000 PM,1927531,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:51.865502,783,-1570,-1674,848,2022-07-06 10.59.50.000000 PM,1927541,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:51.866500,783,-1570,-1674,848,2022-07-06 10.59.50.000000 PM,1927551,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:51.867501,783,-1570,-1674,848,2022-07-06 10.59.50.000000 PM,1927561,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:51.900501,783,-1570,-1674,848,2022-07-06 10.59.50.000000 PM,1927571,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:51.900501,784,-1570,-1674,848,2022-07-06 10.59.50.000000 PM,1927581,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:51.901499,784,-1570,-1674,848,2022-07-06 10.59.50.000000 PM,1927591,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:51.901499,784,-1570,-1674,849,2022-07-06 10.59.50.000000 PM,1927601,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:51.924532,784,-1570,-1674,849,2022-07-06 10.59.50.000000 PM,1927611,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:51.925499,784,-1570,-1674,849,2022-07-06 10.59.50.000000 PM,1927621,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:51.925499,784,-1570,-1674,849,2022-07-06 10.59.50.000000 PM,1927631,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:51.925499,784,-1570,-1674,849,2022-07-06 10.59.50.000000 PM,1927641,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:51.932501,784,-1570,-1674,849,2022-07-06 10.59.50.000000 PM,1927651,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:51.932501,784,-1570,-1674,849,2022-07-06 10.59.50.000000 PM,1927661,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:51.932501,784,-1570,-1674,849,2022-07-06 10.59.50.000000 PM,1927671,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:51.933500,784,-1570,-1674,849,2022-07-06 10.59.50.000000 PM,1927681,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:51.960502,784,-1570,-1674,849,2022-07-06 10.59.50.000000 PM,1927691,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:51.960502,784,-1570,-1674,849,2022-07-06 10.59.50.000000 PM,1927701,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:51.961525,784,-1570,-1674,849,2022-07-06 10.59.50.000000 PM,1927711,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:51.961525,784,-1570,-1674,849,2022-07-06 10.59.50.000000 PM,1927721,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:51.995501,784,-1570,-1674,849,2022-07-06 10.59.50.000000 PM,1927731,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:51.997503,784,-1570,-1674,849,2022-07-06 10.59.50.000000 PM,1927741,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:51.998501,784,-1570,-1673,849,2022-07-06 10.59.50.000000 PM,1927751,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:51.998501,784,-1570,-1673,849,2022-07-06 10.59.50.000000 PM,1927761,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.027500,784,-1570,-1673,849,2022-07-06 10.59.50.000000 PM,1927771,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.028501,784,-1570,-1673,849,2022-07-06 10.59.50.000000 PM,1927781,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.028501,784,-1570,-1673,849,2022-07-06 10.59.50.000000 PM,1927791,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.029500,784,-1570,-1673,849,2022-07-06 10.59.50.000000 PM,1927801,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.029500,784,-1570,-1673,849,2022-07-06 10.59.50.000000 PM,1927811,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.030504,784,-1570,-1673,849,2022-07-06 10.59.50.000000 PM,1927821,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.031504,784,-1570,-1673,849,2022-07-06 10.59.50.000000 PM,1927832,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.031504,784,-1570,-1673,849,2022-07-06 10.59.50.000000 PM,1927842,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.061498,784,-1570,-1673,849,2022-07-06 10.59.50.000000 PM,1927852,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.061498,784,-1570,-1673,849,2022-07-06 10.59.50.000000 PM,1927862,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.062501,784,-1570,-1673,849,2022-07-06 10.59.50.000000 PM,1927872,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.062501,784,-1570,-1673,849,2022-07-06 10.59.50.000000 PM,1927882,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.088498,784,-1570,-1673,849,2022-07-06 10.59.50.000000 PM,1927892,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.089498,784,-1570,-1673,849,2022-07-06 10.59.50.000000 PM,1927902,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.089498,784,-1570,-1674,849,2022-07-06 10.59.50.000000 PM,1927912,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.090499,784,-1570,-1674,849,2022-07-06 10.59.50.000000 PM,1927922,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.121501,784,-1570,-1674,849,2022-07-06 10.59.50.000000 PM,1927932,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.121501,784,-1570,-1674,849,2022-07-06 10.59.50.000000 PM,1927942,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.122505,783,-1570,-1674,849,2022-07-06 10.59.50.000000 PM,1927952,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.123502,783,-1570,-1674,849,2022-07-06 10.59.50.000000 PM,1927962,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.157498,783,-1570,-1674,849,2022-07-06 10.59.50.000000 PM,1927972,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.157498,783,-1570,-1674,849,2022-07-06 10.59.50.000000 PM,1927982,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.158499,783,-1570,-1674,849,2022-07-06 10.59.50.000000 PM,1927992,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.158499,783,-1570,-1674,849,2022-07-06 10.59.50.000000 PM,1928002,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.162501,783,-1570,-1674,849,2022-07-06 10.59.50.000000 PM,1928012,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.163500,783,-1570,-1674,849,2022-07-06 10.59.50.000000 PM,1928022,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.163500,783,-1570,-1674,849,2022-07-06 10.59.50.000000 PM,1928032,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.164516,783,-1570,-1674,849,2022-07-06 10.59.50.000000 PM,1928042,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.196502,783,-1570,-1674,849,2022-07-06 10.59.50.000000 PM,1928052,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.197503,783,-1570,-1674,849,2022-07-06 10.59.50.000000 PM,1928062,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.197503,783,-1570,-1674,849,2022-07-06 10.59.50.000000 PM,1928072,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.198502,783,-1570,-1674,849,2022-07-06 10.59.50.000000 PM,1928082,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.225498,783,-1570,-1674,849,2022-07-06 10.59.50.000000 PM,1928092,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.225498,783,-1570,-1674,849,2022-07-06 10.59.50.000000 PM,1928102,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.225498,783,-1570,-1674,849,2022-07-06 10.59.50.000000 PM,1928112,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.226499,783,-1570,-1674,849,2022-07-06 10.59.50.000000 PM,1928122,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.231498,783,-1570,-1674,849,2022-07-06 10.59.50.000000 PM,1928132,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.232501,783,-1570,-1674,849,2022-07-06 10.59.50.000000 PM,1928142,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.232501,783,-1570,-1674,849,2022-07-06 10.59.50.000000 PM,1928152,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.232501,783,-1570,-1674,849,2022-07-06 10.59.50.000000 PM,1928162,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.256502,783,-1570,-1674,849,2022-07-06 10.59.50.000000 PM,1928172,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.256502,783,-1570,-1674,849,2022-07-06 10.59.50.000000 PM,1928182,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.257501,783,-1570,-1674,849,2022-07-06 10.59.50.000000 PM,1928192,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.258501,783,-1570,-1674,849,2022-07-06 10.59.50.000000 PM,1928202,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.286500,783,-1570,-1674,849,2022-07-06 10.59.50.000000 PM,1928212,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.286500,783,-1570,-1674,849,2022-07-06 10.59.50.000000 PM,1928222,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.287501,783,-1570,-1674,849,2022-07-06 10.59.50.000000 PM,1928232,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.287501,783,-1570,-1674,849,2022-07-06 10.59.50.000000 PM,1928242,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.329501,783,-1570,-1674,849,2022-07-06 10.59.50.000000 PM,1928252,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.329501,783,-1570,-1674,849,2022-07-06 10.59.50.000000 PM,1928262,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.330500,783,-1570,-1674,849,2022-07-06 10.59.50.000000 PM,1928272,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.330500,783,-1570,-1674,849,2022-07-06 10.59.50.000000 PM,1928282,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.331501,783,-1570,-1674,849,2022-07-06 10.59.50.000000 PM,1928292,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.331501,783,-1570,-1674,849,2022-07-06 10.59.50.000000 PM,1928302,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.332501,783,-1570,-1674,849,2022-07-06 10.59.51.000000 PM,1928312,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.332501,783,-1570,-1674,849,2022-07-06 10.59.51.000000 PM,1928322,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.332501,783,-1570,-1674,849,2022-07-06 10.59.51.000000 PM,1928332,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.360501,783,-1570,-1674,849,2022-07-06 10.59.51.000000 PM,1928342,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.360501,783,-1570,-1674,849,2022-07-06 10.59.51.000000 PM,1928352,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.360501,783,-1570,-1674,849,2022-07-06 10.59.51.000000 PM,1928362,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.361501,783,-1570,-1674,849,2022-07-06 10.59.51.000000 PM,1928372,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.391500,783,-1570,-1674,849,2022-07-06 10.59.51.000000 PM,1928382,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.391500,783,-1570,-1674,849,2022-07-06 10.59.51.000000 PM,1928392,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.392501,783,-1570,-1674,849,2022-07-06 10.59.51.000000 PM,1928402,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.392501,783,-1570,-1674,849,2022-07-06 10.59.51.000000 PM,1928412,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.425534,783,-1570,-1674,849,2022-07-06 10.59.51.000000 PM,1928422,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.425534,783,-1570,-1674,849,2022-07-06 10.59.51.000000 PM,1928432,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.425534,783,-1570,-1674,849,2022-07-06 10.59.51.000000 PM,1928442,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.426501,783,-1570,-1674,849,2022-07-06 10.59.51.000000 PM,1928452,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.753531,786,-1568,-1671,851,2022-07-06 10.59.51.000000 PM,1928973,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.772530,786,-1568,-1671,851,2022-07-06 10.59.51.000000 PM,1928983,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.773499,786,-1568,-1671,851,2022-07-06 10.59.51.000000 PM,1928993,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.773499,787,-1568,-1671,851,2022-07-06 10.59.51.000000 PM,1929003,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.774511,787,-1568,-1671,851,2022-07-06 10.59.51.000000 PM,1929013,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.792531,787,-1568,-1671,851,2022-07-06 10.59.51.000000 PM,1929023,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.793515,787,-1568,-1671,851,2022-07-06 10.59.51.000000 PM,1929033,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.793515,786,-1568,-1671,851,2022-07-06 10.59.51.000000 PM,1929043,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.793515,786,-1568,-1671,851,2022-07-06 10.59.51.000000 PM,1929053,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.818501,786,-1568,-1671,851,2022-07-06 10.59.51.000000 PM,1929063,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.819541,786,-1568,-1672,851,2022-07-06 10.59.51.000000 PM,1929073,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.819541,785,-1569,-1672,850,2022-07-06 10.59.51.000000 PM,1929083,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.820501,785,-1569,-1672,850,2022-07-06 10.59.51.000000 PM,1929093,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.852532,785,-1569,-1673,850,2022-07-06 10.59.51.000000 PM,1929103,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.853503,784,-1570,-1673,849,2022-07-06 10.59.51.000000 PM,1929113,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.853503,783,-1571,-1674,849,2022-07-06 10.59.51.000000 PM,1929123,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.854501,783,-1571,-1675,848,2022-07-06 10.59.51.000000 PM,1929133,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.877530,782,-1572,-1675,847,2022-07-06 10.59.51.000000 PM,1929143,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.878504,781,-1573,-1676,847,2022-07-06 10.59.51.000000 PM,1929153,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.878504,781,-1573,-1677,846,2022-07-06 10.59.51.000000 PM,1929163,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.879507,780,-1574,-1677,846,2022-07-06 10.59.51.000000 PM,1929173,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.885500,780,-1575,-1678,845,2022-07-06 10.59.51.000000 PM,1929183,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.885500,779,-1575,-1678,845,2022-07-06 10.59.51.000000 PM,1929193,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.886501,779,-1576,-1679,844,2022-07-06 10.59.51.000000 PM,1929203,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.887505,778,-1576,-1679,844,2022-07-06 10.59.51.000000 PM,1929213,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.923499,778,-1577,-1680,844,2022-07-06 10.59.51.000000 PM,1929223,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.924499,778,-1577,-1680,843,2022-07-06 10.59.51.000000 PM,1929233,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.925500,778,-1577,-1680,843,2022-07-06 10.59.51.000000 PM,1929243,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.925500,778,-1577,-1680,843,2022-07-06 10.59.51.000000 PM,1929253,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.957530,778,-1577,-1680,843,2022-07-06 10.59.51.000000 PM,1929263,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.958499,778,-1577,-1680,843,2022-07-06 10.59.51.000000 PM,1929273,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.958499,778,-1577,-1680,843,2022-07-06 10.59.51.000000 PM,1929283,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.958499,778,-1577,-1680,844,2022-07-06 10.59.51.000000 PM,1929293,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.959503,778,-1577,-1680,844,2022-07-06 10.59.51.000000 PM,1929303,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.960501,779,-1577,-1679,844,2022-07-06 10.59.52.000000 PM,1929313,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.960501,779,-1577,-1679,844,2022-07-06 10.59.52.000000 PM,1929323,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.961499,779,-1576,-1679,845,2022-07-06 10.59.52.000000 PM,1929333,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.992530,780,-1576,-1679,845,2022-07-06 10.59.52.000000 PM,1929343,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.993503,780,-1576,-1678,846,2022-07-06 10.59.52.000000 PM,1929353,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.993503,781,-1575,-1678,847,2022-07-06 10.59.52.000000 PM,1929363,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:52.994503,781,-1574,-1677,847,2022-07-06 10.59.52.000000 PM,1929373,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:53.021500,782,-1573,-1676,848,2022-07-06 10.59.52.000000 PM,1929383,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:53.021500,783,-1573,-1676,848,2022-07-06 10.59.52.000000 PM,1929393,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:53.022503,783,-1573,-1675,848,2022-07-06 10.59.52.000000 PM,1929403,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:53.022503,784,-1572,-1675,849,2022-07-06 10.59.52.000000 PM,1929413,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:53.062502,784,-1572,-1675,849,2022-07-06 10.59.52.000000 PM,1929423,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:53.063499,784,-1572,-1675,849,2022-07-06 10.59.52.000000 PM,1929433,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:53.064501,784,-1572,-1675,849,2022-07-06 10.59.52.000000 PM,1929443,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:53.064501,784,-1572,-1675,849,2022-07-06 10.59.52.000000 PM,1929453,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:53.065499,783,-1572,-1675,849,2022-07-06 10.59.52.000000 PM,1929463,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:53.070529,783,-1573,-1676,848,2022-07-06 10.59.52.000000 PM,1929473,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:53.070529,782,-1573,-1676,847,2022-07-06 10.59.52.000000 PM,1929483,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:53.070529,781,-1574,-1677,847,2022-07-06 10.59.52.000000 PM,1929494,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:53.071501,780,-1575,-1678,846,2022-07-06 10.59.52.000000 PM,1929504,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:53.107529,779,-1576,-1679,845,2022-07-06 10.59.52.000000 PM,1929514,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:53.108500,778,-1577,-1680,844,2022-07-06 10.59.52.000000 PM,1929524,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:53.108500,778,-1578,-1681,844,2022-07-06 10.59.52.000000 PM,1929534,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:53.109502,777,-1578,-1681,843,2022-07-06 10.59.52.000000 PM,1929544,1,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06 17:29:53.109502,777,-1579,-1682,843,2022-07-06 10.59.52.000000 PM,1929554,1,0.0,0.0,0.0,0.0,0.0,0.0
